Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
103;30;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
103;30;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;4.000;κ_x;0.00;0.01;-0.03;109.3;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;1.000;κ_x;0.00;-0.01;0.03;-109.3;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;2.500;κ_u;0.00;0.00;0.00;0.0;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;2.500;κ_v;0.00;0.00;0.00;0.0;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
103;37;0.000;κ_v;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;109.3;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
103;;;;0.00;-0.02;-0.06;-109.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
104;65;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;65;0.000;ε_x;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;2.500;ε_x;0.00;0.00;0.00;0.0;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;4.000;κ_x;0.00;0.02;-0.07;403.8;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;1.000;κ_x;0.00;-0.02;0.07;-403.7;2.5;7.3;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;2.500;κ_u;0.00;0.00;0.00;0.0;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
104;65;0.000;κ_u;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;2.500;κ_v;0.00;0.00;0.00;0.0;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
104;71;5.000;κ_v;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;403.8;3.9;11.4;Beam | 4 - Z 232Z23 | L : 5.000 m
104;;;;0.00;-0.03;-0.11;-403.7;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
105;66;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;66;0.000;ε_x;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;2.500;ε_x;0.00;0.00;0.00;0.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;4.000;κ_x;0.00;0.02;-0.07;395.9;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;1.000;κ_x;0.00;-0.02;0.07;-395.9;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;2.500;κ_u;0.00;0.00;0.00;0.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
105;66;0.000;κ_u;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;2.500;κ_v;0.00;0.00;0.00;0.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
105;72;5.000;κ_v;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;395.9;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
105;;;;0.00;-0.03;-0.11;-395.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
106;68;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;68;0.000;ε_x;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;2.500;ε_x;0.00;0.00;0.00;0.0;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;4.000;κ_x;0.00;0.02;-0.07;404.2;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;1.000;κ_x;0.00;-0.02;0.07;-404.1;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;2.500;κ_u;0.00;0.00;0.00;0.0;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
106;68;0.000;κ_u;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;2.500;κ_v;0.00;0.00;0.00;0.0;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
106;73;5.000;κ_v;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;404.2;3.9;11.3;Beam | 4 - Z 232Z23 | L : 5.000 m
106;;;;0.00;-0.03;-0.11;-404.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
107;67;0.000;;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;0.795;;0.00;-0.02;0.08;-351.1;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;0.825;;0.00;-0.02;0.07;-359.2;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;4.175;;0.00;0.02;-0.07;359.2;2.1;6.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;4.205;;0.00;0.02;-0.08;351.2;2.1;6.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;74;5.000;;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;67;0.000;ε_x;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;2.500;ε_x;0.00;0.00;0.00;0.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;74;5.000;γ_xu;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;γ_xu;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;γ_xv;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;74;5.000;γ_xv;0.00;0.03;-0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;4.000;κ_x;0.00;0.02;-0.07;406.0;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;1.000;κ_x;0.00;-0.02;0.07;-406.0;2.5;7.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;2.500;κ_u;0.00;0.00;0.00;0.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;κ_u;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;2.500;κ_v;0.00;0.00;0.00;0.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;67;0.000;κ_v;0.00;-0.03;0.11;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.03;0.11;406.0;3.9;11.2;Beam | 4 - Z 232Z23 | L : 5.000 m
107;;;;0.00;-0.03;-0.11;-406.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
108;19;0.000;;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;26;5.000;;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;19;0.000;ε_x;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;2.500;ε_x;0.00;0.00;0.00;-0.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
108;26;5.000;γ_xu;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;γ_xu;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;γ_xv;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;26;5.000;γ_xv;0.00;0.02;-0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;4.000;κ_x;0.00;0.01;-0.03;109.2;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;1.000;κ_x;0.00;-0.01;0.03;-109.4;1.3;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;2.500;κ_u;0.00;0.00;0.00;-0.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;κ_u;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;2.500;κ_v;0.00;0.00;0.00;-0.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
108;19;0.000;κ_v;0.00;-0.02;0.06;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.02;0.06;109.2;2.0;5.8;Beam | 4 - Z 232Z23 | L : 5.000 m
108;;;;0.00;-0.02;-0.06;-109.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
109;74;0.000;;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;74;0.000;ε_x;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;ε_x;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;γ_xy;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;γ_xy;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;γ_xz;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;γ_xz;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;κ_x;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;;1.237;κ_x;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;κ_y;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;κ_y;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;73;1.650;κ_z;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;74;0.000;κ_z;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
109;;;;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
110;73;0.000;;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;73;0.000;ε_x;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;ε_x;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;γ_xy;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;γ_xy;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;γ_xz;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;γ_xz;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;κ_x;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;κ_x;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;κ_y;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;κ_y;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;29;1.575;κ_z;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;73;0.000;κ_z;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
110;;;;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
111;72;0.000;;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;72;0.000;ε_x;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;ε_x;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;γ_xy;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;γ_xy;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;γ_xz;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;γ_xz;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;κ_x;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;κ_x;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;κ_y;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;κ_y;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;72;0.000;κ_z;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;71;1.650;κ_z;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
111;;;;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
112;71;0.000;;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;71;0.000;ε_x;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;ε_x;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;γ_xy;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;γ_xy;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;γ_xz;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;γ_xz;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;κ_x;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;κ_x;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;κ_y;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;κ_y;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;71;0.000;κ_z;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;69;1.650;κ_z;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.11;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
112;;;;-0.02;0.00;-0.12;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
113;69;0.000;;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;69;0.000;ε_x;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;ε_x;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;γ_xy;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;γ_xy;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;γ_xz;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;γ_xz;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;κ_x;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;κ_x;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;κ_y;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;κ_y;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;69;0.000;κ_z;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;30;1.650;κ_z;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.14;0.0;-0.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
113;;;;-0.02;0.00;-0.14;0.0;-1.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
114;67;0.000;;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;67;0.000;ε_x;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;ε_x;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;γ_xy;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;;1.155;γ_xy;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;γ_xz;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;γ_xz;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;κ_x;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;;1.444;κ_x;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;κ_y;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;κ_y;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;68;1.650;κ_z;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;67;0.000;κ_z;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-0.02;0.00;-0.03;0.0;1.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
114;;;;-0.02;0.00;-0.04;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
115;68;0.000;;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;68;0.000;ε_x;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;ε_x;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;γ_xy;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;γ_xy;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;γ_xz;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;γ_xz;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;κ_x;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;κ_x;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;κ_y;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;κ_y;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;36;1.575;κ_z;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;68;0.000;κ_z;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-0.02;0.00;-0.06;0.0;0.8;0.0;Beam | 1 - IPE 500 | L : 1.575 m
115;;;;-0.02;0.00;-0.06;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
116;66;0.000;;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;66;0.000;ε_x;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;ε_x;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;γ_xy;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;γ_xy;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;γ_xz;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;γ_xz;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;κ_x;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;κ_x;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;66;0.000;κ_y;-0.02;0.00;-0.09;0.0;0.4;0.0;Beam | 1 - IPE 500 | L : 1.650 m
116;65;1.650;κ_y;-0.02;0.00;-0.09;0.0;-0.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
