Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
41;47;0.000;κ_y;-0.02;0.00;-0.12;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;κ_y;-0.02;0.00;0.00;-0.1;-2.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;κ_z;-0.02;0.00;-0.12;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;κ_z;-0.02;0.00;0.01;-0.1;-2.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-0.02;0.00;0.07;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;;;;-0.02;0.00;-0.12;-0.1;-2.4;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
42;48;0.000;;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;1.738;;-0.01;0.00;-0.01;-0.1;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.238;;-0.01;0.00;0.01;-0.1;-1.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-0.01;0.00;0.05;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-0.01;0.00;0.05;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;43;4.500;ε_x;-0.01;0.00;0.05;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;ε_x;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;γ_xy;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;γ_xy;-0.01;0.00;0.05;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;γ_xz;-0.01;0.00;0.05;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;γ_xz;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;κ_x;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;κ_x;-0.01;0.00;0.00;-0.1;-1.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;κ_y;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;κ_y;-0.01;0.00;0.00;-0.1;-1.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;κ_z;-0.01;0.00;-0.08;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;κ_z;-0.01;0.00;0.00;-0.1;-1.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-0.01;0.00;0.05;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;;;-0.01;0.00;-0.08;-0.1;-1.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
43;2;0.000;;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;0.825;;0.03;-0.04;0.01;0.0;4.1;20.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;0.03;0.00;0.00;0.0;8.0;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;0.03;0.00;0.00;0.0;8.0;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;4.175;;0.03;0.04;-0.01;0.0;4.1;20.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;2;0.000;ε_x;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;ε_x;0.03;0.00;0.00;0.0;8.0;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;γ_xy;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;γ_xy;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;γ_xz;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;γ_xz;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;4.500;κ_x;0.03;0.05;-0.01;0.0;2.6;12.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;0.500;κ_x;0.03;-0.05;0.01;0.0;2.6;12.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;κ_y;0.03;0.00;0.00;0.0;8.0;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;κ_y;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;κ_z;0.03;0.00;0.00;0.0;8.0;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;κ_z;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.03;0.05;0.01;0.0;8.0;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;;;0.03;-0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
44;12;0.000;;0.01;-0.03;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;0.825;;0.01;-0.03;0.01;0.0;1.2;4.4;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;0.01;0.00;0.00;0.0;2.3;9.3;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;0.01;0.00;0.00;0.0;2.3;9.3;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.175;;0.01;0.03;-0.01;0.0;1.2;4.4;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;;0.01;0.03;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;12;0.000;ε_x;0.01;-0.03;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;ε_x;0.01;0.00;0.00;0.0;2.3;9.3;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;γ_xy;0.01;0.03;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;γ_xy;0.01;-0.03;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;γ_xz;0.01;-0.03;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;γ_xz;0.01;0.03;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.500;κ_x;0.01;0.03;-0.01;0.0;0.8;2.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;0.500;κ_x;0.01;-0.03;0.01;0.0;0.8;2.7;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;κ_y;0.01;0.00;0.00;0.0;2.3;9.3;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;κ_y;0.01;-0.03;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;κ_z;0.01;0.00;0.00;0.0;2.3;9.3;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;κ_z;0.01;-0.03;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;0.01;0.03;0.01;0.0;2.3;9.3;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;;;0.01;-0.03;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
45;19;0.000;;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;0.825;;0.03;-0.04;0.01;0.0;4.1;19.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;0.03;0.00;0.00;0.0;7.9;41.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;0.03;0.00;0.00;0.0;7.9;41.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;4.175;;0.03;0.04;-0.01;0.0;4.1;19.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;19;0.000;ε_x;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;ε_x;0.03;0.00;0.00;0.0;7.9;41.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;γ_xy;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;γ_xy;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;γ_xz;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;γ_xz;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;4.500;κ_x;0.03;0.05;-0.01;0.0;2.6;12.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;0.500;κ_x;0.03;-0.05;0.01;0.0;2.6;12.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;κ_y;0.03;0.00;0.00;0.0;7.9;41.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;κ_y;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;κ_z;0.03;0.00;0.00;0.0;7.9;41.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;κ_z;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.03;0.05;0.01;0.0;7.9;41.8;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;;;0.03;-0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
46;26;0.000;;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.825;;0.03;-0.04;0.01;0.0;4.1;19.9;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;0.03;0.00;0.00;0.0;8.0;42.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;0.03;0.00;0.00;0.0;8.0;42.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.175;;0.03;0.04;-0.01;0.0;4.1;19.9;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;0.000;ε_x;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;ε_x;0.03;0.00;0.00;0.0;8.0;42.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;γ_xy;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;γ_xy;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;γ_xz;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;γ_xz;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.500;κ_x;0.03;0.05;-0.01;0.0;2.6;12.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.500;κ_x;0.03;-0.05;0.01;0.0;2.6;12.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;κ_y;0.03;0.00;0.00;0.0;8.0;42.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;κ_y;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;κ_z;0.03;0.00;0.00;0.0;8.0;42.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;κ_z;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.03;0.05;0.01;0.0;8.0;42.1;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;;;0.03;-0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
47;33;0.000;;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;0.825;;0.03;-0.04;0.01;0.0;4.2;20.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;0.03;0.00;0.00;0.0;8.1;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;0.03;0.00;0.00;0.0;8.1;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.175;;0.03;0.04;-0.01;0.0;4.2;20.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;40;5.000;ε_x;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;ε_x;0.03;0.00;0.00;0.0;8.1;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;γ_xy;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;γ_xy;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;γ_xz;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;γ_xz;0.03;0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.500;κ_x;0.03;0.05;-0.01;0.0;2.7;12.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;0.500;κ_x;0.03;-0.05;0.01;0.0;2.7;12.4;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;κ_y;0.03;0.00;0.00;0.0;8.1;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;κ_y;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;κ_z;0.03;0.00;0.00;0.0;8.1;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;κ_z;0.03;-0.05;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.03;0.05;0.01;0.0;8.1;42.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;;;0.03;-0.05;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
48;3;0.000;;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;0.037;;0.04;0.00;0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;0.787;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;4.213;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;4.963;;0.04;0.00;-0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;3;0.000;ε_x;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;3.000;ε_x;0.04;0.00;0.00;0.0;3.4;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;γ_xy;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;γ_xz;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;κ_x;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;κ_x;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;κ_y;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;κ_y;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;κ_z;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;κ_z;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.04;0.00;0.01;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;0.04;0.00;-0.01;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;0.037;;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;0.787;;0.01;0.00;0.00;0.0;0.7;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;4.213;;0.01;0.00;0.00;0.0;0.7;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;4.963;;0.01;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;0.01;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;13;0.000;ε_x;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;ε_x;0.01;0.00;0.00;0.0;1.4;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;γ_xy;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;γ_xy;0.01;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;γ_xz;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;γ_xz;0.01;0.00;-0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;1.500;κ_x;0.01;0.00;0.00;0.0;1.2;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;4.000;κ_x;0.01;0.00;0.00;0.0;0.9;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;κ_y;0.01;0.00;0.00;0.0;1.4;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;κ_y;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;κ_z;0.01;0.00;0.01;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;κ_z;0.01;0.00;0.00;0.0;1.4;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;0.01;0.00;0.01;0.0;1.4;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;0.01;0.00;-0.01;0.0;0.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;0.037;;0.04;0.00;0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;0.787;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;4.213;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;4.963;;0.04;0.00;-0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;5.000;ε_x;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;ε_x;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;γ_xy;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;γ_xz;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;κ_x;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;3.500;κ_x;0.04;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;κ_y;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;κ_y;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;κ_z;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;κ_z;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.04;0.00;0.01;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;0.04;0.00;-0.01;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;0.037;;0.04;0.00;0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;0.787;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.213;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.963;;0.04;0.00;-0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;ε_x;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;ε_x;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;γ_xy;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;γ_xz;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.500;κ_x;0.04;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;κ_x;0.04;0.00;0.00;0.0;2.3;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;κ_y;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;κ_y;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;κ_z;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;κ_z;0.04;0.00;0.00;0.0;3.5;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.04;0.00;0.01;0.0;3.5;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;0.04;0.00;-0.01;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;0.037;;0.04;0.00;0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;0.787;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;4.213;;0.04;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;4.963;;0.04;0.00;-0.01;0.0;0.1;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;ε_x;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;ε_x;0.04;0.00;0.00;0.0;3.4;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;γ_xy;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;γ_xy;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;γ_xz;0.04;0.00;0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;γ_xz;0.04;0.00;-0.01;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
