Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;19;100;0.150;;-64.96;0.03;4.57;0.00;151.89;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;20;22;0.000;;-68.69;0.00;-36.41;-0.01;57.59;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;20;97;0.075;;-68.69;0.00;-36.50;-0.01;54.86;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;21;24;0.000;;-101.02;1.38;68.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;24;0.000;;-101.02;1.38;68.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;;1.500;;-99.24;0.34;66.92;0.02;101.47;-1.30;Beam | 1 - IPE 500 | L : 4.000 m
1;21;;1.500;;-99.24;0.33;66.92;0.02;101.47;-1.30;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-96.48;-1.35;65.37;-0.10;266.50;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-96.48;-1.35;65.37;-0.10;266.50;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-95.59;1.31;-55.52;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-95.59;1.31;-55.52;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-93.79;0.32;-58.53;-0.02;-85.57;-1.22;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-93.79;0.32;-58.53;-0.02;-85.57;-1.22;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-90.96;-1.27;-60.73;0.08;-235.82;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-90.96;-1.27;-60.73;0.08;-235.82;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-71.35;-0.03;77.18;0.00;-236.06;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;23;;0.825;;-71.13;-0.03;76.29;0.00;-172.74;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;23;;0.825;;-71.13;-0.03;76.29;0.00;-172.74;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;23;;1.005;;-71.08;-0.03;76.09;0.00;-159.02;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-70.94;-0.03;75.36;0.00;-110.17;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-66.91;-0.01;32.61;0.00;70.13;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;;0.787;;-66.85;-0.01;31.61;0.00;95.42;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;24;;0.787;;-66.85;-0.01;31.61;0.00;95.42;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-66.78;-0.01;30.58;0.00;119.91;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-63.40;-0.02;5.06;0.00;148.46;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-63.41;-0.02;4.96;0.00;148.84;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-63.41;-0.02;4.96;0.00;148.84;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-63.42;-0.02;4.86;0.00;149.21;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-67.14;0.01;-35.42;0.00;56.36;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-67.14;0.01;-35.51;0.00;53.70;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-97.57;1.34;67.38;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-97.57;1.34;67.38;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-95.79;0.33;65.98;0.02;100.06;-1.25;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-95.79;0.32;65.98;0.02;100.06;-1.25;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-93.02;-1.30;64.46;-0.09;262.77;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-93.02;-1.30;64.46;-0.09;262.77;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-95.54;1.31;-55.47;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-95.54;1.31;-55.47;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-93.73;0.32;-58.49;-0.02;-85.51;-1.23;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-93.73;0.32;-58.49;-0.02;-85.51;-1.23;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-90.91;-1.26;-60.69;0.07;-235.64;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-90.91;-1.26;-60.69;0.07;-235.64;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-71.30;-0.04;77.13;-0.01;-235.89;-0.07;Beam | 1 - IPE 500 | L : 1.650 m
1;29;;0.825;;-71.08;-0.05;76.23;-0.01;-172.61;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;29;;0.825;;-71.08;-0.05;76.23;-0.01;-172.61;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;29;;1.005;;-71.04;-0.06;76.03;-0.01;-158.90;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-70.90;-0.06;75.31;-0.01;-110.08;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-66.87;-0.01;32.60;0.00;70.05;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;30;;0.787;;-66.80;-0.01;31.59;0.00;95.33;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;30;;0.787;;-66.80;-0.01;31.59;0.00;95.33;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-66.74;-0.01;30.57;0.00;119.81;0.04;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-63.35;-0.07;5.08;-0.01;148.32;-0.09;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-63.36;-0.08;4.98;-0.01;148.70;-0.08;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-63.36;-0.08;4.98;-0.01;148.70;-0.08;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-63.37;-0.08;4.88;-0.01;149.07;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-67.08;0.03;-35.37;0.00;56.33;0.04;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-67.09;0.03;-35.47;0.00;53.68;0.04;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-97.52;1.34;67.33;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-97.52;1.34;67.33;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-95.74;0.33;65.93;0.02;99.99;-1.25;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-95.74;0.32;65.93;0.02;99.99;-1.25;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-92.97;-1.30;64.41;-0.09;262.57;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-92.97;-1.30;64.41;-0.09;262.57;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-69.70;-0.03;62.58;0.00;-110.55;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;84;;0.825;;-69.56;-0.03;61.62;0.00;-59.30;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;;0.825;;-69.56;-0.03;61.62;0.00;-59.30;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-69.45;-0.03;60.63;0.00;-8.87;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-68.27;0.00;47.90;0.00;-9.33;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;;0.825;;-68.18;0.00;46.88;0.00;29.77;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;;0.825;;-68.18;0.00;46.88;0.00;29.77;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-68.11;0.00;45.84;0.01;68.03;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-66.92;-0.02;33.15;0.00;67.57;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;86;;0.037;;-66.91;-0.02;33.11;0.00;68.81;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;86;;0.037;;-66.91;-0.02;33.11;0.00;68.81;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-66.91;-0.02;33.06;0.00;70.05;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-63.17;0.06;-6.91;0.01;149.37;-0.08;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-63.16;0.06;-7.01;0.01;148.85;-0.08;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-63.16;0.06;-7.01;0.01;148.85;-0.08;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-63.15;0.06;-7.10;0.01;148.32;-0.09;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-64.13;0.04;2.96;0.01;146.55;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-64.04;0.04;1.88;0.00;148.55;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-64.04;0.04;1.88;0.00;148.55;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-63.94;0.04;0.79;0.00;149.65;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-65.53;0.02;17.85;0.00;119.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;89;;0.825;;-65.45;0.02;16.77;0.00;133.63;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;89;;0.825;;-65.45;0.02;16.77;0.00;133.63;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-65.37;0.02;15.68;0.00;147.02;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-69.75;-0.02;62.63;0.00;-110.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;91;;0.825;;-69.61;-0.02;61.67;0.00;-59.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;91;;0.825;;-69.61;-0.02;61.67;0.00;-59.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-69.50;-0.02;60.68;0.00;-8.87;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-68.32;-0.01;47.95;0.00;-9.34;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;;0.825;;-68.23;-0.01;46.93;0.00;29.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;;0.825;;-68.23;-0.01;46.93;0.00;29.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-68.15;0.00;45.89;0.00;68.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-66.96;-0.01;33.20;0.00;67.65;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;;0.037;;-66.96;-0.01;33.15;0.00;68.89;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;;0.037;;-66.96;-0.01;33.15;0.00;68.89;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-66.96;-0.01;33.10;0.00;70.13;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-65.57;0.00;17.86;0.00;119.45;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;98;;0.825;;-65.49;0.00;16.78;0.00;133.74;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;98;;0.825;;-65.49;0.00;16.78;0.00;133.74;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-65.42;0.00;15.70;0.00;147.14;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-64.18;0.01;2.98;0.00;146.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-64.08;0.01;1.89;0.00;148.69;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-64.08;0.01;1.89;0.00;148.69;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-63.99;0.01;0.80;0.00;149.80;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-65.60;-0.01;-18.14;0.00;141.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-65.75;-0.01;-20.28;0.00;110.02;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-66.96;0.00;-32.95;0.00;109.85;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-67.09;0.00;-34.96;0.00;56.36;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-68.33;0.01;-48.18;0.00;53.53;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-68.51;0.01;-50.20;0.00;-27.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-69.69;0.02;-62.87;0.00;-27.83;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-69.97;0.02;-64.79;0.00;-133.19;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-71.17;0.03;-77.46;0.00;-133.36;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-71.61;0.03;-79.24;0.00;-262.69;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-65.55;-0.02;-18.11;0.00;141.63;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-65.70;-0.02;-20.26;0.00;109.96;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-66.91;-0.01;-32.93;0.00;109.79;0.04;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-67.05;-0.01;-34.93;0.00;56.33;0.04;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-68.28;0.01;-48.13;0.00;53.51;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-68.46;0.02;-50.16;0.00;-27.61;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-69.64;0.03;-62.83;0.00;-27.78;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-69.91;0.03;-64.75;0.00;-133.06;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-71.11;0.05;-77.41;0.01;-133.23;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-71.56;0.04;-79.20;0.01;-262.48;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-63.22;0.02;-6.90;0.00;149.51;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-63.21;0.02;-7.00;0.00;148.99;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-63.21;0.02;-7.00;0.00;148.99;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-63.20;0.02;-7.09;0.00;148.46;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-64.18;-0.01;-3.22;0.00;149.09;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-64.28;-0.01;-4.38;0.00;145.96;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-64.28;-0.01;-4.38;0.00;145.96;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.855;;-64.28;-0.01;-4.42;0.00;145.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-64.37;-0.01;-5.46;0.00;141.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-64.13;-0.04;-3.20;0.00;148.94;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-64.23;-0.04;-4.35;0.00;145.84;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-64.23;-0.04;-4.35;0.00;145.84;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.855;;-64.23;-0.04;-4.40;0.00;145.71;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-64.32;-0.04;-5.44;-0.01;141.79;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-71.55;-0.01;63.62;0.00;-112.77;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;136;;0.825;;-71.41;-0.01;62.66;0.00;-60.67;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;136;;0.825;;-71.41;-0.01;62.66;0.00;-60.67;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-71.30;-0.01;61.67;0.00;-9.37;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-70.12;-0.01;48.94;0.00;-9.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;137;;0.825;;-70.03;-0.01;47.93;0.00;30.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;;0.825;;-70.03;-0.01;47.93;0.00;30.13;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-69.95;-0.01;46.89;0.00;69.25;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-68.76;0.00;34.19;0.01;68.79;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;;0.037;;-68.76;0.00;34.14;0.01;70.07;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;;0.037;;-68.76;0.00;34.14;0.01;70.07;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-68.76;0.00;34.09;0.01;71.35;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-67.24;-0.01;18.17;0.00;121.15;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;139;;0.825;;-67.16;-0.01;17.08;0.00;135.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;139;;0.825;;-67.16;-0.01;17.08;0.00;135.69;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-67.08;-0.01;16.00;0.00;149.34;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-65.85;-0.02;3.27;0.00;148.87;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-65.75;-0.02;2.18;0.00;151.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-65.75;-0.02;2.18;0.00;151.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-65.65;-0.02;1.09;0.00;152.47;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-64.89;-0.03;-6.61;0.00;152.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-64.88;-0.03;-6.70;0.00;151.69;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-64.88;-0.03;-6.70;0.00;151.69;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-64.87;-0.03;-6.80;0.00;151.19;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-65.72;0.02;-3.51;0.00;151.76;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-65.82;0.02;-4.67;0.00;148.40;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-65.82;0.02;-4.67;0.00;148.40;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.855;;-65.82;0.02;-4.71;0.00;148.26;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-65.91;0.02;-5.76;0.00;144.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-67.14;0.01;-18.43;0.00;143.93;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-67.29;0.01;-20.58;0.00;111.73;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-68.49;0.00;-33.25;-0.01;111.56;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-68.63;0.01;-35.26;-0.01;57.59;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-69.88;0.01;-49.17;0.00;54.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-70.06;0.01;-51.19;0.00;-28.14;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-71.24;0.01;-63.86;0.00;-28.31;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-71.52;0.02;-65.78;0.00;-135.30;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-72.72;0.00;-78.45;-0.01;-135.47;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-73.17;0.02;-80.22;0.00;-266.42;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
