Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.5;0.1;0.0;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;0.0;-2.5;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;2.8;0.0;-2.8;0.1;-0.8;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;3.4;-0.1;-3.4;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;3.4;-0.1;-3.4;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_X;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;3.4;-0.1;-3.4;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.000;u_Y;3.4;0.0;-3.4;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;3.4;-0.1;-3.4;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;3.4;-0.1;-3.4;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.500;φ_Y;3.4;0.0;-3.4;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;3.4;0.0;0.0;0.1;0.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;-3.4;0.0;-1.5;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;1.7;-0.1;-1.7;0.1;-0.7;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;2.1;-0.1;-2.1;0.1;-0.5;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_X;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Y;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;2.5;-0.1;-2.5;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.5;0.0;0.0;0.1;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-2.5;0.0;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.0;-4.0;0.2;0.1;0.0;2.0;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.0;-4.0;0.2;0.1;0.0;2.0;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_X;5.7;-5.7;-0.2;0.1;-0.5;-0.2;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.333;u_Y;3.6;-3.6;0.2;0.1;0.0;2.1;-0.1;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;5.7;0.0;0.2;0.2;0.2;2.7;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-5.7;-0.9;0.0;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;8.6;-3.9;-1.6;7.5;-4.3;-5.6;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;4.7;-4.6;-0.9;0.2;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;8.6;-3.9;-0.9;7.5;-0.7;-2.5;0.1;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;4.7;-4.6;-1.6;0.2;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;30.2;-1.7;-2.4;30.0;-8.8;-6.4;0.8;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;39.3;-0.8;-2.6;39.2;-8.1;-5.0;0.7;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;u_X;39.3;-0.8;-2.6;39.2;-8.1;-5.0;0.7;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_X;30.2;-1.7;-2.4;30.0;-8.8;-6.4;0.8;Beam | 1 - IPE 500 | L : 1.575 m
