Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;2;0.000;;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;;-5.30;-1.48;4.87;0.10;-0.67;1.50;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;;-5.30;-1.48;4.87;0.10;-0.67;1.50;Beam | 3 - HEA 140 | L : 1.650 m
2;;1.005;;-5.29;-1.25;4.81;0.10;0.21;1.75;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;N;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;N;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;-5.28;-0.09;4.57;0.09;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;-5.33;-1.98;5.13;0.12;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-5.28;-0.09;5.13;0.12;3.26;2.19;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;-5.33;-1.98;4.57;0.09;-4.81;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.787;;-5.37;-2.20;5.25;0.06;-1.86;-0.96;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.787;;-5.37;-2.20;5.25;0.06;-1.86;-0.96;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-5.35;-1.36;4.99;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-5.35;-1.36;4.99;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-5.35;-1.36;4.99;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-5.35;-1.36;4.99;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.591;M_T;-5.38;-2.32;5.32;0.06;-2.90;-1.41;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_T;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-5.35;-1.36;4.99;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-5.35;-1.36;4.99;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-5.41;-2.49;5.50;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-5.35;-1.36;5.50;0.06;2.18;0.47;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-5.41;-2.49;4.99;0.05;-6.08;-2.87;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;1.53;-1.16;7.55;0.06;-4.62;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;1.53;-1.16;7.55;0.06;-4.62;-1.58;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;1.52;-1.15;7.53;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;1.53;-1.17;7.57;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.53;-1.15;7.57;0.06;-4.06;-1.49;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;1.52;-1.17;7.53;0.06;-5.19;-1.68;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.79;-0.31;9.85;0.28;-6.32;-1.60;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.79;-0.31;9.85;0.28;-6.32;-1.60;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;1.79;-0.30;9.84;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;1.79;-0.33;9.87;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;1.79;-0.30;9.87;0.28;-5.95;-1.57;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;1.79;-0.33;9.84;0.28;-6.69;-1.62;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-8.60;-2.03;2.15;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-8.60;-2.03;2.15;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-7.99;-0.30;1.04;-0.01;2.39;1.75;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-7.99;-0.30;1.04;-0.01;2.39;1.75;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-7.90;-0.02;0.88;-0.01;2.62;1.79;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-8.60;-2.03;2.15;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-8.60;-2.03;2.15;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-8.60;-2.03;2.15;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-8.20;-0.88;1.41;-0.01;1.78;1.46;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-8.60;-2.03;2.15;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-7.90;-0.02;0.88;-0.01;2.62;1.79;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-6.96;1.24;0.11;0.00;3.45;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-6.96;1.24;2.15;0.00;3.45;1.79;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-8.60;-2.03;0.11;-0.01;0.00;-0.10;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-16.70;0.00;1.04;0.00;7.56;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-16.49;0.00;-0.78;0.00;7.61;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-15.55;0.00;-4.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-15.55;0.00;-4.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-15.55;0.00;-4.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-15.55;0.00;-4.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-15.55;0.00;-4.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-16.59;0.00;0.06;0.00;7.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-16.59;0.00;0.06;0.00;7.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-17.39;0.00;7.65;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_z;-16.59;0.00;0.06;0.00;7.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.55;0.00;7.65;0.00;7.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-17.39;0.00;-4.59;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-21.98;0.00;0.00;0.00;7.69;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-20.83;0.00;-4.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-20.83;0.00;-4.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-20.83;0.00;-4.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-20.83;0.00;-4.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-20.83;0.00;-4.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-22.07;0.00;0.73;0.00;7.60;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-21.98;0.00;0.00;0.00;7.69;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-22.87;0.00;6.85;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-21.87;0.00;-0.77;0.00;7.58;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-20.83;0.00;6.85;0.00;7.69;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-22.87;0.00;-4.09;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-16.94;0.00;0.63;0.00;4.61;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-16.73;0.00;-0.49;0.00;4.64;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.80;0.00;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-15.80;0.00;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-15.80;0.00;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-15.80;0.00;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-15.80;0.00;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-16.83;0.00;0.03;0.00;4.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-16.83;0.00;0.03;0.00;4.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-17.64;0.00;4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_z;-16.83;0.00;0.03;0.00;4.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.80;0.00;4.67;0.00;4.70;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-17.64;0.00;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-71.65;0.97;-34.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-71.65;0.97;-34.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-69.83;0.23;-39.52;-0.01;-55.47;-0.90;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-69.83;0.23;-39.52;-0.01;-55.47;-0.90;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-71.65;0.97;-34.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-71.65;0.97;-34.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-71.65;0.97;-34.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.000;M_T;-70.43;0.48;-37.82;-0.01;-36.13;-0.72;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-71.65;0.97;-34.42;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-66.88;-0.94;-43.61;0.04;-161.21;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-69.23;-0.01;-41.03;0.00;-75.62;-0.95;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-66.88;0.97;-34.42;0.04;0.00;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-71.65;-0.94;-43.61;-0.01;-161.21;-0.95;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-55.22;0.03;54.76;0.02;-115.79;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-55.22;0.03;54.76;0.02;-115.79;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.005;;-55.18;0.03;54.55;0.02;-105.96;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-55.08;0.04;53.78;0.02;-71.01;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.031;M_z;-55.18;0.03;54.51;0.02;-104.52;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-55.38;0.02;55.71;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-55.08;0.04;55.71;0.02;-71.01;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-55.38;0.02;53.78;0.02;-161.37;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-52.47;0.01;22.75;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-52.39;0.01;21.76;0.01;75.72;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-52.39;0.01;21.76;0.01;75.72;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-52.32;0.01;20.76;0.01;92.46;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-52.32;0.01;20.76;0.01;92.46;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-52.47;0.01;22.75;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-52.32;0.01;20.76;0.01;92.46;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-52.47;0.01;22.75;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-52.47;0.01;22.75;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-52.32;0.01;20.76;0.01;92.46;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-52.47;0.01;22.75;0.01;58.19;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-52.32;0.01;20.76;0.01;92.46;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
