Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
39;45;0.000;;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;44;4.000;ε_x;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;ε_x;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;γ_xy;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;γ_xy;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;γ_xz;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;γ_xz;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;κ_x;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;κ_x;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;κ_y;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;κ_y;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;κ_z;-0.01;0.00;0.01;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;κ_z;-0.01;0.00;0.02;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-0.01;0.00;0.02;0.0;1.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
39;;;;-0.01;0.00;0.01;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
40;46;0.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;41;4.500;ε_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;ε_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;γ_xy;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;γ_xy;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;γ_xz;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;γ_xz;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;κ_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.000;κ_x;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.000;κ_y;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;κ_y;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;κ_z;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.250;κ_z;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
40;;;;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
41;47;0.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;42;5.000;ε_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;ε_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;γ_xy;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;γ_xy;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;γ_xz;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;γ_xz;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;κ_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;κ_x;-0.02;0.00;0.00;0.0;0.0;-0.3;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;κ_y;-0.02;0.00;0.00;0.0;0.0;-0.3;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;κ_y;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;κ_z;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;κ_z;-0.02;0.00;0.00;0.0;0.0;-0.3;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
41;;;;-0.02;0.00;0.00;0.0;0.0;-0.3;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
42;48;0.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;43;4.500;ε_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;ε_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;γ_xy;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;γ_xy;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;γ_xz;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;γ_xz;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;κ_x;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;κ_x;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;κ_y;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;κ_y;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;κ_z;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.250;κ_z;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-0.02;0.00;0.00;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
42;;;;-0.02;0.00;0.00;0.0;0.0;-0.2;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
43;2;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;2;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;ε_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;κ_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
44;12;0.000;;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;12;0.000;ε_x;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.000;ε_x;-0.01;0.00;0.00;0.0;1.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;γ_xy;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;γ_xz;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;1.000;κ_x;-0.01;0.00;0.00;0.0;0.6;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.000;κ_x;-0.01;0.00;0.00;0.0;0.6;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;κ_y;-0.01;0.00;0.00;0.0;1.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;κ_y;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;κ_z;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;κ_z;-0.01;0.00;0.00;0.0;1.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-0.01;0.00;0.00;0.0;1.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;;;-0.01;0.00;0.00;0.0;0.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
45;19;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;19;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;ε_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;3.000;κ_x;0.00;0.00;0.00;0.0;2.9;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
46;26;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;ε_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;1.000;κ_x;0.00;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.000;κ_x;0.00;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
47;33;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;33;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;ε_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;κ_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
48;3;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;3;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;3.000;ε_x;0.00;0.00;0.00;0.0;2.9;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;κ_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;13;0.000;ε_x;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.000;ε_x;-0.01;0.00;0.00;0.0;1.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;γ_xy;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;γ_xy;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;γ_xz;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;γ_xz;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;1.000;κ_x;-0.01;0.00;0.00;0.0;0.6;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;4.000;κ_x;-0.01;0.00;0.00;0.0;0.6;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;κ_y;-0.01;0.00;0.00;0.0;1.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;κ_y;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;κ_z;-0.01;0.00;0.00;0.0;0.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;κ_z;-0.01;0.00;0.00;0.0;1.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-0.01;0.00;0.00;0.0;1.0;0.0;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;-0.01;0.00;0.00;0.0;0.0;-0.1;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;5.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;ε_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;1.000;κ_x;0.00;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;3.500;κ_x;0.00;0.00;0.00;0.0;2.5;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;ε_x;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.000;κ_x;0.00;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;κ_x;0.00;0.00;0.00;0.0;1.9;-0.2;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;κ_y;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;κ_z;0.00;0.00;0.00;0.0;3.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.00;0.00;0.00;0.0;3.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;0.00;0.00;0.00;0.0;0.0;-0.3;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Truss | 6 - CHS 60.3x5 | L : 5.000 m
