Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-63.99;-0.01;-42.91;-0.04;-172.74;0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-63.99;-0.01;-42.91;-0.04;-172.74;0.06;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-46.79;0.12;54.69;0.05;-172.90;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-46.53;0.24;53.30;0.08;-83.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-43.67;0.00;23.64;-0.02;44.74;-0.44;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-43.55;-0.02;22.18;-0.02;80.84;-0.39;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-41.03;0.22;3.95;0.03;104.11;0.31;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-41.04;0.22;3.80;0.03;104.69;0.26;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-43.70;0.11;-23.95;0.02;43.77;-0.43;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-43.70;0.11;-24.02;0.02;41.97;-0.44;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-67.42;-0.03;46.44;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-67.42;-0.03;46.44;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-66.09;-0.02;44.26;0.02;68.04;0.03;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-66.09;-0.02;44.25;0.02;68.04;0.03;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-63.95;-0.01;41.75;0.04;175.08;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-63.95;-0.01;41.75;0.04;175.08;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-67.46;-0.02;-44.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-67.46;-0.02;-44.05;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-66.12;-0.02;-43.23;-0.02;-65.48;0.03;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-66.12;-0.02;-43.23;-0.02;-65.48;0.03;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-63.98;-0.01;-42.90;-0.04;-172.70;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-63.98;-0.01;-42.90;-0.04;-172.70;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-46.78;0.11;54.68;0.05;-172.86;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-46.52;0.23;53.29;0.08;-83.77;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-43.66;0.01;23.64;-0.03;44.73;-0.42;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-43.54;-0.01;22.17;-0.02;80.82;-0.38;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-41.02;0.19;3.95;0.03;104.07;0.27;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-41.03;0.19;3.81;0.03;104.66;0.23;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-43.69;0.12;-23.94;0.02;43.76;-0.42;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-43.69;0.11;-24.01;0.02;41.96;-0.43;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-67.41;-0.02;46.43;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-67.41;-0.02;46.43;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-66.08;-0.02;44.25;0.02;68.02;0.03;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-66.08;-0.02;44.24;0.02;68.02;0.03;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-63.94;-0.01;41.74;0.04;175.04;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-63.94;-0.01;41.74;0.04;175.04;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-45.68;0.15;44.53;0.05;-84.09;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-45.50;0.21;43.07;0.07;-11.80;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-44.67;0.13;34.31;0.05;-12.12;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-44.53;0.16;32.81;0.06;43.26;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-43.70;-0.11;24.04;-0.03;42.93;-0.43;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-43.69;-0.11;23.97;-0.03;44.73;-0.42;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-41.04;-0.19;-3.78;-0.03;104.65;0.22;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-41.02;-0.19;-3.92;-0.03;104.07;0.27;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-41.71;-0.15;3.10;-0.04;101.02;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-41.57;-0.15;1.54;-0.02;104.85;0.22;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-42.70;-0.09;13.41;-0.04;80.49;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-42.57;-0.10;11.86;-0.03;101.35;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-45.69;0.15;44.54;0.05;-84.11;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-45.52;0.21;43.08;0.07;-11.81;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-44.68;0.13;34.32;0.05;-12.13;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-44.55;0.17;32.82;0.06;43.27;-0.45;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-43.71;-0.11;24.05;-0.02;42.94;-0.45;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-43.70;-0.11;23.98;-0.02;44.74;-0.44;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-42.71;-0.10;13.42;-0.04;80.51;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-42.58;-0.11;11.86;-0.03;101.37;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-41.72;-0.17;3.10;-0.04;101.05;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-41.58;-0.17;1.54;-0.02;104.88;0.26;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-42.58;0.12;-11.83;0.03;100.73;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-42.70;0.10;-13.38;0.03;79.92;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-43.55;0.02;-22.15;0.02;79.81;-0.38;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-43.67;0.00;-23.61;0.02;43.77;-0.43;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-44.54;-0.16;-32.78;-0.06;41.85;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-44.68;-0.13;-34.28;-0.05;-13.49;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-45.51;-0.21;-43.05;-0.07;-13.61;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-45.69;-0.14;-44.50;-0.05;-85.85;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-46.53;-0.24;-53.26;-0.08;-85.97;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-46.79;-0.12;-54.66;-0.05;-175.02;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-42.57;0.11;-11.83;0.03;100.70;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-42.69;0.09;-13.38;0.03;79.90;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-43.54;0.02;-22.14;0.02;79.79;-0.37;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-43.66;-0.01;-23.60;0.02;43.76;-0.42;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-44.53;-0.16;-32.77;-0.06;41.84;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-44.67;-0.12;-34.27;-0.05;-13.48;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-45.50;-0.20;-43.04;-0.07;-13.60;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-45.68;-0.14;-44.49;-0.05;-85.82;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-46.52;-0.23;-53.25;-0.07;-85.94;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-46.78;-0.11;-54.64;-0.05;-174.98;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-41.05;-0.22;-3.77;-0.03;104.69;0.26;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-41.03;-0.22;-3.91;-0.03;104.11;0.31;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-41.57;0.17;-1.51;0.02;104.62;0.26;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-41.72;0.17;-3.07;0.03;100.84;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-41.56;0.16;-1.50;0.02;104.59;0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-41.71;0.15;-3.06;0.03;100.82;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-47.02;0.16;46.22;0.05;-88.49;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-46.84;0.22;44.77;0.07;-13.40;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-46.00;0.15;36.01;0.06;-13.72;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-45.87;0.18;34.51;0.06;44.46;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-45.03;-0.09;25.74;-0.02;44.14;-0.48;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-45.03;-0.09;25.67;-0.02;46.07;-0.47;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-36.46;-0.10;14.60;-0.03;83.69;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-36.34;-0.12;13.05;-0.03;106.51;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-35.48;-0.19;4.29;-0.04;106.19;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-35.34;-0.19;2.74;-0.02;111.98;0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-34.81;-0.26;-2.58;-0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-34.79;-0.26;-2.72;-0.04;111.39;0.34;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-35.31;0.19;-2.72;0.02;111.72;0.29;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-35.45;0.19;-4.27;0.04;105.95;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-36.31;0.12;-13.03;0.03;105.83;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-36.43;0.11;-14.58;0.03;83.05;-0.40;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-37.28;0.03;-23.34;0.02;82.93;-0.40;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-37.39;0.01;-24.80;0.02;45.01;-0.46;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-45.82;-0.18;-34.49;-0.06;42.97;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-45.95;-0.14;-35.99;-0.05;-15.19;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-46.79;-0.22;-44.75;-0.07;-15.31;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-46.97;-0.15;-46.20;-0.05;-90.36;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-47.81;-0.25;-54.97;-0.08;-90.48;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-48.08;-0.13;-56.35;-0.05;-182.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-51.48;0.15;44.44;0.06;-83.00;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-51.30;0.22;42.99;0.07;-10.85;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-50.47;0.15;34.22;0.06;-11.17;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-50.33;0.18;32.72;0.06;44.07;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-49.49;-0.10;23.96;-0.02;43.75;-0.47;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-49.49;-0.10;23.89;-0.02;45.55;-0.46;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-51.76;-0.11;12.79;-0.03;80.35;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-51.64;-0.13;11.23;-0.03;100.17;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-50.77;-0.19;2.47;-0.04;99.85;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-50.63;-0.19;0.89;-0.02;102.62;0.31;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-50.10;-0.25;-4.42;-0.04;102.43;0.31;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-50.09;-0.25;-4.56;-0.04;101.75;0.36;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-50.63;0.19;-0.88;0.02;102.36;0.31;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-50.77;0.19;-2.45;0.03;99.60;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-51.63;0.13;-11.22;0.03;99.49;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-51.76;0.12;-12.78;0.03;79.68;-0.37;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-52.61;0.05;-21.55;0.02;79.57;-0.37;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-52.72;0.02;-23.02;0.02;44.46;-0.46;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-50.36;-0.18;-32.71;-0.06;42.55;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-50.49;-0.14;-34.21;-0.06;-12.67;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-51.33;-0.21;-42.98;-0.07;-12.78;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-51.51;-0.15;-44.42;-0.05;-84.91;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-52.35;-0.21;-53.19;-0.07;-85.02;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-52.61;-0.10;-54.57;-0.04;-173.95;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-34.77;0.26;2.73;0.03;111.39;0.35;Beam | 1 - IPE 500 | L : 0.150 m
1;16;18;0.000;N;-77.70;-0.03;-46.23;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;19;100;0.150;V_y;-34.78;0.26;2.59;0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
1;141;89;0.000;V_y;-34.81;-0.26;-2.58;-0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
1;17;19;0.000;V_z;-48.13;0.13;56.37;0.05;-180.06;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;V_z;-48.08;-0.13;-56.35;-0.05;-182.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;17;83;1.650;M_T;-47.86;0.25;54.99;0.08;-88.17;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;M_T;-47.81;-0.25;-54.97;-0.08;-90.48;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;21;23;4.000;M_y;-74.16;-0.01;43.12;0.04;182.40;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;147;23;1.650;M_y;-48.08;-0.13;-56.35;-0.05;-182.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;13;14;0.000;M_z;-50.08;0.25;4.57;0.03;101.75;0.36;Beam | 1 - IPE 500 | L : 0.150 m
1;137;85;1.650;M_z;-45.87;0.18;34.51;0.06;44.46;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-34.77;0.26;56.37;0.08;182.40;0.36;
1;;;;;-77.70;-0.26;-56.35;-0.08;-182.34;-0.48;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-8.11;1.21;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-8.11;1.21;-2.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-7.65;0.18;-1.08;-0.01;-2.78;-1.04;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-7.65;0.18;-1.08;-0.01;-2.78;-1.04;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-7.58;0.01;-0.84;-0.01;-3.00;-1.07;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;2.000;;-7.50;-0.16;-0.60;0.00;-3.19;-1.05;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;2.000;;-7.50;-0.16;-0.60;0.00;-3.19;-1.05;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-6.89;-0.77;0.24;0.00;-3.24;0.08;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-6.89;-0.77;0.24;0.00;-3.24;0.08;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-7.92;1.21;2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-7.92;1.21;2.86;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-7.47;0.18;1.12;0.01;2.99;-1.05;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-7.47;0.18;1.12;0.01;2.99;-1.05;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-7.40;0.02;0.85;0.01;3.22;-1.07;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;2.000;;-7.32;-0.15;0.58;0.00;3.41;-1.05;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;2.000;;-7.32;-0.15;0.58;0.00;3.41;-1.05;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-6.71;-0.77;-0.48;0.00;3.19;0.07;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-6.71;-0.77;-0.48;0.00;3.19;0.07;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-17.68;0.29;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-17.68;0.29;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-17.16;0.06;-0.38;0.00;-2.75;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-17.00;0.00;0.28;0.00;-2.77;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-16.32;-0.27;1.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-16.32;-0.27;1.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-17.22;0.28;-3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-17.22;0.28;-3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-16.54;0.03;-0.01;0.00;-3.49;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-15.70;-0.27;1.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-15.70;-0.27;1.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-17.05;0.28;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-17.05;0.28;-2.77;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-16.52;0.06;-0.38;0.00;-2.75;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
