Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;19;100;0.150;;-45.81;0.02;3.21;0.00;106.01;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;20;22;0.000;;-48.49;0.00;-25.41;0.00;40.50;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;20;97;0.075;;-48.50;0.00;-25.48;0.00;38.60;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;21;24;0.000;;-71.12;0.96;47.51;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;24;0.000;;-71.12;0.96;47.51;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;;1.500;;-69.79;0.23;46.59;0.01;70.60;-0.90;Beam | 1 - IPE 500 | L : 4.000 m
1;21;;1.500;;-69.79;0.23;46.59;0.01;70.60;-0.90;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-67.67;-0.94;45.64;-0.05;185.64;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-67.67;-0.94;45.64;-0.05;185.64;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-67.11;0.91;-38.94;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-67.11;0.91;-38.94;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-65.76;0.22;-40.96;-0.01;-59.94;-0.85;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-65.76;0.22;-40.96;-0.01;-59.94;-0.85;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-63.61;-0.88;-42.49;0.04;-165.02;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-63.61;-0.88;-42.49;0.04;-165.02;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-49.83;-0.01;53.99;0.00;-165.19;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;23;;0.825;;-49.70;-0.01;53.30;0.00;-120.92;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;23;;0.825;;-49.70;-0.01;53.30;0.00;-120.92;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;23;;1.005;;-49.67;-0.01;53.15;0.00;-111.34;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-49.58;-0.01;52.60;0.00;-77.23;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-46.73;0.00;22.80;0.00;48.69;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;;0.787;;-46.67;0.00;22.06;0.00;66.36;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;;0.787;;-46.67;0.00;22.06;0.00;66.36;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-46.61;0.00;21.32;0.00;83.45;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-44.21;-0.01;3.56;0.00;103.51;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-44.22;-0.01;3.49;0.00;103.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-44.22;-0.01;3.49;0.00;103.78;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-44.23;-0.01;3.42;0.00;104.04;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-46.88;0.01;-24.68;0.00;39.59;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-46.88;0.01;-24.75;0.00;37.74;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-68.43;0.93;46.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-68.43;0.93;46.82;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-67.10;0.23;45.90;0.01;69.56;-0.87;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-67.10;0.22;45.90;0.01;69.56;-0.87;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-64.97;-0.90;44.96;-0.04;182.89;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-64.97;-0.90;44.96;-0.04;182.89;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-67.08;0.91;-38.92;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-67.08;0.91;-38.92;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-65.74;0.22;-40.94;-0.01;-59.91;-0.85;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-65.74;0.22;-40.94;-0.01;-59.91;-0.85;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-63.59;-0.88;-42.47;0.04;-164.94;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-63.59;-0.88;-42.47;0.04;-164.94;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-49.81;-0.02;53.97;-0.01;-165.11;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;29;;0.825;;-49.68;-0.03;53.28;-0.01;-120.86;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;29;;0.825;;-49.68;-0.03;53.28;-0.01;-120.86;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;29;;1.005;;-49.65;-0.03;53.13;-0.01;-111.28;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-49.56;-0.03;52.57;-0.01;-77.19;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-46.70;0.00;22.79;0.00;48.65;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;30;;0.787;;-46.65;0.00;22.06;0.00;66.32;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;30;;0.787;;-46.65;0.00;22.06;0.00;66.32;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-46.59;0.00;21.32;0.00;83.40;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-44.19;-0.05;3.57;-0.01;103.45;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-44.20;-0.05;3.50;-0.01;103.71;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-44.20;-0.05;3.50;-0.01;103.71;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-44.21;-0.05;3.43;-0.01;103.97;-0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-46.85;0.02;-24.66;0.00;39.58;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-46.86;0.02;-24.73;0.00;37.73;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-68.41;0.93;46.79;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-68.41;0.93;46.79;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-67.08;0.23;45.88;0.01;69.52;-0.87;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-67.08;0.22;45.88;0.01;69.52;-0.87;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-64.95;-0.90;44.94;-0.04;182.79;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-64.95;-0.90;44.94;-0.04;182.79;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-48.72;-0.01;43.77;0.00;-77.51;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;;0.825;;-48.63;-0.01;43.04;0.00;-41.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;84;;0.825;;-48.63;-0.01;43.04;0.00;-41.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-48.55;-0.01;42.31;0.00;-6.48;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-47.71;0.00;33.50;0.00;-6.80;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;;0.825;;-47.64;0.00;32.75;0.00;20.53;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;;0.825;;-47.64;0.00;32.75;0.00;20.53;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-47.58;0.01;31.99;0.00;47.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-46.74;-0.01;23.21;0.00;46.92;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;86;;0.037;;-46.74;-0.01;23.17;0.00;47.79;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;86;;0.037;;-46.74;-0.01;23.17;0.00;47.79;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-46.74;-0.01;23.14;0.00;48.65;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-44.08;0.04;-4.76;0.01;104.17;-0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-44.07;0.04;-4.83;0.01;103.81;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-44.07;0.04;-4.83;0.01;103.81;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-44.06;0.04;-4.90;0.01;103.45;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-44.75;0.02;2.15;0.00;102.12;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-44.68;0.02;1.36;0.00;103.57;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-44.68;0.02;1.36;0.00;103.57;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-44.61;0.02;0.58;0.00;104.37;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-45.74;0.01;12.52;0.00;83.07;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;89;;0.825;;-45.68;0.01;11.73;0.00;93.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;;0.825;;-45.68;0.01;11.73;0.00;93.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-45.62;0.01;10.95;0.00;102.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-48.74;-0.01;43.79;0.00;-77.55;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;91;;0.825;;-48.65;-0.01;43.07;0.00;-41.72;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;91;;0.825;;-48.65;-0.01;43.07;0.00;-41.72;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-48.57;-0.01;42.33;0.00;-6.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-47.73;0.00;33.53;0.00;-6.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;;0.825;;-47.66;0.00;32.77;0.00;20.55;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;;0.825;;-47.66;0.00;32.77;0.00;20.55;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-47.60;0.00;32.01;0.00;47.28;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-46.76;0.00;23.23;0.00;46.96;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;;0.037;;-46.76;0.00;23.19;0.00;47.82;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;;0.037;;-46.76;0.00;23.19;0.00;47.82;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-46.76;0.00;23.16;0.00;48.69;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-45.76;0.00;12.52;0.00;83.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;;0.825;;-45.70;0.00;11.74;0.00;93.13;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;;0.825;;-45.70;0.00;11.74;0.00;93.13;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-45.64;0.00;10.96;0.00;102.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-44.78;0.01;2.15;0.00;102.18;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-44.70;0.01;1.37;0.00;103.63;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-44.70;0.01;1.37;0.00;103.63;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-44.63;0.01;0.58;0.00;104.43;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-45.76;-0.01;-12.56;0.00;98.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-45.89;-0.01;-14.11;0.00;76.90;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-46.73;0.00;-22.88;0.00;76.78;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-46.85;0.00;-24.34;0.00;39.59;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-47.72;0.00;-33.51;0.00;37.63;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-47.86;0.01;-35.01;0.00;-18.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-48.70;0.01;-43.78;0.00;-19.04;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-48.88;0.01;-45.22;0.00;-92.48;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-49.72;0.01;-53.99;0.00;-92.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-49.99;0.02;-55.36;0.00;-182.83;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-45.74;-0.02;-12.55;0.00;98.86;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-45.86;-0.02;-14.10;0.00;76.87;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-46.71;-0.01;-22.86;0.00;76.75;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-46.82;-0.01;-24.33;0.00;39.58;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-47.70;0.01;-33.49;0.00;37.62;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-47.84;0.01;-34.99;0.00;-18.89;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-48.67;0.01;-43.75;0.00;-19.01;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-48.86;0.02;-45.20;0.00;-92.42;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-49.70;0.03;-53.96;0.00;-92.53;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-49.97;0.02;-55.34;0.00;-182.73;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-44.10;0.01;-4.75;0.00;104.24;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-44.09;0.01;-4.82;0.00;103.88;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-44.09;0.01;-4.82;0.00;103.88;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-44.08;0.01;-4.89;0.00;103.51;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-44.76;-0.01;-2.17;0.00;103.95;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-44.83;-0.01;-3.00;0.00;101.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-44.83;-0.01;-3.00;0.00;101.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.855;;-44.83;-0.01;-3.03;0.00;101.74;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-44.90;-0.01;-3.79;0.00;99.02;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-44.74;-0.03;-2.16;0.00;103.89;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-44.81;-0.03;-2.99;0.00;101.77;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-44.81;-0.03;-2.99;0.00;101.77;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.855;;-44.81;-0.03;-3.02;0.00;101.68;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-44.88;-0.03;-3.78;0.00;98.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-50.51;-0.01;44.52;0.00;-79.11;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;136;;0.825;;-50.41;-0.01;43.80;0.00;-42.67;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;136;;0.825;;-50.41;-0.01;43.80;0.00;-42.67;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-50.33;-0.01;43.06;0.00;-6.84;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-49.50;-0.01;34.26;0.00;-7.16;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;;0.825;;-49.43;-0.01;33.51;0.00;20.80;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;;0.825;;-49.43;-0.01;33.51;0.00;20.80;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-49.37;-0.01;32.74;0.00;48.13;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-48.53;0.00;23.96;0.00;47.81;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;;0.037;;-48.53;0.00;23.92;0.00;48.70;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;;0.037;;-48.53;0.00;23.92;0.00;48.70;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-48.52;0.00;23.89;0.00;49.60;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-47.43;-0.01;12.74;0.00;84.38;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;139;;0.825;;-47.36;-0.01;11.96;0.00;94.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;139;;0.825;;-47.36;-0.01;11.96;0.00;94.57;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-47.30;-0.01;11.17;0.00;104.11;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-46.44;-0.01;2.37;0.00;103.79;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-46.37;-0.01;1.58;0.00;105.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-46.37;-0.01;1.58;0.00;105.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-46.29;-0.01;0.80;0.00;106.40;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-45.76;-0.02;-4.54;0.00;106.21;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-45.76;-0.02;-4.61;0.00;105.87;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-45.76;-0.02;-4.61;0.00;105.87;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-45.75;-0.02;-4.68;0.00;105.52;0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-46.34;0.01;-2.38;0.00;105.93;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-46.41;0.01;-3.22;0.00;103.62;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-46.41;0.01;-3.22;0.00;103.62;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.855;;-46.41;0.01;-3.25;0.00;103.53;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-46.48;0.01;-4.00;0.00;100.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-47.34;0.01;-12.77;0.00;100.53;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-47.46;0.01;-14.33;0.00;78.16;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-48.31;0.00;-23.10;0.00;78.04;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-48.42;0.00;-24.56;0.00;40.50;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-49.34;0.00;-34.24;0.00;38.48;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-49.47;0.01;-35.74;0.00;-19.27;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-50.31;0.01;-44.51;0.00;-19.39;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-50.49;0.01;-45.95;0.00;-94.03;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-51.34;0.00;-54.71;-0.01;-94.15;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-51.61;0.01;-56.09;0.00;-185.58;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
