Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;164;13;0.075;N;-27.06;-0.27;11.19;-0.04;21.71;-0.56;Beam | 1 - IPE 500 | L : 0.075 m
2;170;15;1.575;N;-32.49;0.15;-10.38;0.04;21.05;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
2;13;128;0.150;V_y;-31.23;0.42;2.52;0.08;45.04;0.79;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-31.22;-0.42;-2.57;-0.09;45.05;0.78;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-28.48;0.16;25.31;0.11;-77.28;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-28.53;-0.16;-25.36;-0.11;-78.66;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-28.31;0.24;23.85;0.13;-36.71;-0.09;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-28.36;-0.23;-23.90;-0.13;-38.02;-0.08;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;1.031;M_y;-31.48;-0.32;0.03;-0.06;45.28;0.56;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-28.53;-0.16;-25.36;-0.11;-78.66;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-31.21;0.42;2.66;0.08;44.65;0.86;Beam | 1 - IPE 500 | L : 0.150 m
2;163;113;1.650;M_z;-27.38;0.14;14.46;0.10;20.99;-0.58;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-27.06;0.42;25.31;0.13;45.28;0.86;
2;;;;;-32.49;-0.42;-25.36;-0.13;-78.66;-0.58;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-21.18;0.20;28.34;0.13;-91.55;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-21.01;0.30;26.87;0.15;-46.00;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-20.69;0.16;23.66;0.10;-46.12;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-20.54;0.22;22.18;0.12;-8.29;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-20.22;0.13;18.98;0.09;-8.41;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-20.08;0.15;17.48;0.10;21.67;-0.58;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-19.77;-0.25;14.28;-0.04;21.56;-0.58;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-19.76;-0.26;14.21;-0.04;22.62;-0.56;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-7.18;-0.11;13.36;-0.04;22.62;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-7.05;-0.13;11.93;-0.04;42.54;-0.34;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-6.74;-0.22;8.73;-0.06;42.42;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-6.60;-0.24;7.23;-0.05;55.59;0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-6.28;-0.31;4.02;-0.07;55.47;0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-6.13;-0.32;2.53;-0.05;60.87;0.74;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-5.93;-0.42;0.50;-0.09;60.80;0.74;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-5.92;-0.42;0.36;-0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-5.88;0.43;-0.40;0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-5.89;0.42;-0.54;0.08;60.79;0.74;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-6.09;0.33;-2.57;0.05;60.77;0.74;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-6.24;0.31;-4.06;0.07;55.30;0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-6.56;0.24;-7.27;0.05;55.25;0.11;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-6.70;0.22;-8.76;0.06;42.02;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-7.01;0.14;-11.97;0.04;41.98;-0.34;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-7.14;0.11;-13.40;0.04;22.00;-0.56;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-19.68;0.26;-14.25;0.04;22.00;-0.56;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-19.69;0.25;-14.32;0.04;20.93;-0.58;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-20.00;-0.15;-17.52;-0.10;20.89;-0.56;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-20.15;-0.12;-19.02;-0.09;-9.26;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-20.46;-0.21;-22.22;-0.12;-9.30;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-20.61;-0.16;-23.70;-0.10;-47.19;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-21.11;-0.20;-28.38;-0.12;-92.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-5.88;0.43;-0.40;0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-21.18;0.20;28.34;0.13;-91.55;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;V_y;-5.88;0.43;-0.40;0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;V_y;-5.92;-0.42;0.36;-0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-21.18;0.20;28.34;0.13;-91.55;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-21.11;-0.20;-28.38;-0.12;-92.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-21.01;0.30;26.87;0.15;-46.00;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-20.93;-0.30;-26.91;-0.15;-47.23;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-6.13;-0.32;2.53;-0.05;60.87;0.74;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-21.11;-0.20;-28.38;-0.12;-92.85;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-5.88;0.43;-0.40;0.08;60.86;0.81;Beam | 1 - IPE 500 | L : 0.150 m
3;137;85;1.650;M_z;-20.08;0.15;17.48;0.10;21.67;-0.58;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-5.88;0.43;28.34;0.15;60.87;0.81;
3;;;;;-21.18;-0.42;-28.38;-0.15;-92.85;-0.58;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-19.42;0.19;25.98;0.13;-81.31;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-19.25;0.28;24.51;0.15;-39.65;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-18.94;0.15;21.31;0.11;-39.76;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-18.78;0.20;19.82;0.12;-5.83;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-18.47;0.10;16.62;0.09;-5.95;-0.34;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-18.33;0.12;15.12;0.10;20.24;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-18.01;-0.28;11.92;-0.04;20.12;-0.54;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-18.01;-0.28;11.85;-0.04;21.01;-0.51;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-17.97;-0.10;11.51;-0.04;21.01;-0.51;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-17.84;-0.13;10.08;-0.04;38.02;-0.31;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-17.52;-0.21;6.87;-0.06;37.90;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-17.38;-0.23;5.37;-0.06;48.01;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-17.06;-0.29;2.17;-0.07;47.89;0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-16.91;-0.29;0.66;-0.06;50.22;0.69;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-16.71;-0.36;-1.37;-0.08;50.15;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-16.70;-0.36;-1.50;-0.08;49.93;0.75;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-16.70;0.36;1.49;0.07;49.93;0.76;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-16.71;0.36;1.35;0.07;50.15;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-16.92;0.29;-0.68;0.05;50.12;0.69;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-17.06;0.29;-2.18;0.07;47.76;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-17.38;0.23;-5.39;0.05;47.72;0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-17.52;0.21;-6.89;0.06;37.58;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-17.84;0.13;-10.10;0.04;37.54;-0.30;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-17.97;0.11;-11.53;0.04;20.51;-0.51;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-18.01;0.28;-11.87;0.04;20.51;-0.51;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-18.01;0.28;-11.94;0.04;19.62;-0.54;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-18.33;-0.12;-15.14;-0.09;19.57;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-18.47;-0.10;-16.63;-0.09;-6.64;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-18.79;-0.19;-19.84;-0.12;-6.68;-0.33;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-18.94;-0.14;-21.32;-0.10;-40.65;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-19.25;-0.28;-24.53;-0.15;-40.69;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-19.43;-0.19;-26.00;-0.12;-82.38;0.05;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;120;28;0.150;N;-16.70;-0.36;-1.50;-0.08;49.93;0.75;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-19.43;-0.19;-26.00;-0.12;-82.38;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;25;76;0.150;V_y;-16.71;0.36;1.35;0.07;50.15;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;120;63;0.000;V_y;-16.71;-0.36;-1.37;-0.08;50.15;0.69;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;V_z;-19.42;0.19;25.98;0.13;-81.31;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-19.43;-0.19;-26.00;-0.12;-82.38;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-19.25;0.28;24.51;0.15;-39.65;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-19.25;-0.28;-24.53;-0.15;-40.69;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-16.91;-0.29;0.66;-0.06;50.22;0.69;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-19.43;-0.19;-26.00;-0.12;-82.38;0.05;Beam | 1 - IPE 500 | L : 1.650 m
4;25;28;0.000;M_z;-16.70;0.36;1.49;0.07;49.93;0.76;Beam | 1 - IPE 500 | L : 0.150 m
4;94;58;1.650;M_z;-18.33;0.12;15.12;0.10;20.24;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-16.70;0.36;25.98;0.15;50.22;0.76;
4;;;;;-19.43;-0.36;-26.00;-0.15;-82.38;-0.54;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-19.41;0.18;25.97;0.12;-81.27;0.05;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-19.24;0.27;24.50;0.14;-39.63;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-18.93;0.15;21.30;0.10;-39.74;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-18.77;0.20;19.81;0.12;-5.82;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-18.46;0.10;16.61;0.09;-5.94;-0.32;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-18.32;0.12;15.12;0.10;20.23;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-18.00;-0.29;11.91;-0.04;20.11;-0.52;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-18.00;-0.29;11.84;-0.04;21.00;-0.49;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-17.96;-0.09;11.51;-0.04;21.00;-0.49;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-17.83;-0.11;10.08;-0.04;38.00;-0.31;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-17.51;-0.19;6.87;-0.06;37.88;-0.31;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-17.37;-0.21;5.37;-0.06;47.98;0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-17.05;-0.26;2.16;-0.07;47.87;0.09;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-16.91;-0.27;0.66;-0.06;50.19;0.62;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-16.70;-0.31;-1.37;-0.07;50.12;0.62;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-16.69;-0.31;-1.51;-0.07;49.90;0.67;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-16.69;0.31;1.49;0.06;49.90;0.67;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-16.70;0.31;1.36;0.07;50.12;0.62;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-16.91;0.27;-0.68;0.05;50.09;0.62;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-17.05;0.26;-2.18;0.07;47.73;0.10;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-17.37;0.22;-5.39;0.06;47.69;0.10;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-17.51;0.20;-6.89;0.06;37.57;-0.30;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-17.83;0.12;-10.09;0.04;37.52;-0.30;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-17.96;0.09;-11.52;0.04;20.50;-0.49;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-18.00;0.29;-11.86;0.04;20.50;-0.49;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-18.00;0.29;-11.93;0.04;19.61;-0.52;Beam | 1 - IPE 500 | L : 0.075 m
