Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;27;31;0.000;;-45.16;0.60;27.22;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-40.33;-0.57;27.13;-0.02;108.75;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-40.33;-0.57;27.13;-0.02;108.75;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-45.30;0.61;-27.22;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-45.30;0.61;-27.22;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-40.46;-0.57;-27.12;0.02;-108.75;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-40.46;-0.57;-27.12;0.02;-108.75;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-30.73;-0.01;34.71;0.00;-108.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-30.49;0.00;32.74;0.00;-53.18;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-28.77;0.00;15.19;0.00;27.55;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-28.59;0.00;13.26;0.00;49.95;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-27.05;0.00;2.54;0.00;64.77;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-27.07;0.00;2.36;0.00;65.14;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-28.80;0.00;-15.52;0.00;27.65;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-28.81;0.00;-15.61;0.00;26.48;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-45.16;0.60;27.22;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-45.16;0.60;27.22;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-40.33;-0.57;27.13;-0.02;108.75;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-40.33;-0.57;27.13;-0.02;108.75;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-30.07;0.00;28.41;0.00;-53.34;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-29.86;0.00;26.42;0.00;-8.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-29.44;0.00;22.09;0.00;-8.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-29.25;0.00;20.07;0.00;26.53;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-28.83;0.00;15.74;0.00;26.37;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-28.82;0.00;15.65;0.00;27.55;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-27.08;0.00;-2.22;0.00;65.12;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-27.06;0.00;-2.41;0.00;64.77;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-27.55;0.00;2.56;0.00;62.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-27.35;0.00;0.52;0.00;65.22;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-28.17;0.00;8.92;0.00;49.79;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-27.98;0.00;6.89;0.00;62.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-30.07;0.00;28.41;0.00;-53.34;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-29.86;0.00;26.42;0.00;-8.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-29.44;0.00;22.09;0.00;-8.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-29.25;0.00;20.07;0.00;26.53;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-28.83;0.00;15.74;0.00;26.37;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-28.82;0.00;15.65;0.00;27.55;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-28.17;0.00;8.92;0.00;49.79;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-27.98;0.00;6.89;0.00;62.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-27.55;0.00;2.56;0.00;62.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-27.35;0.00;0.52;0.00;65.22;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-27.97;0.00;-6.76;0.00;62.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-28.16;0.00;-8.79;0.00;49.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-28.58;0.00;-13.12;0.00;49.84;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-28.76;0.00;-15.06;0.00;27.65;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-29.23;0.00;-19.94;0.00;26.42;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-29.43;0.00;-21.95;0.00;-8.14;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-29.85;0.00;-26.28;0.00;-8.20;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-30.06;0.00;-28.28;0.00;-53.22;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-30.48;0.00;-32.61;0.00;-53.28;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-30.72;0.00;-34.58;0.00;-108.72;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-27.97;0.00;-6.76;0.00;62.72;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-28.16;0.00;-8.79;0.00;49.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-28.58;0.00;-13.12;0.00;49.84;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-28.76;0.00;-15.06;0.00;27.65;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-29.23;0.00;-19.94;0.00;26.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-29.43;0.00;-21.95;0.00;-8.14;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-29.85;0.00;-26.28;0.00;-8.20;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-30.06;0.00;-28.28;0.00;-53.22;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-30.48;0.00;-32.61;0.00;-53.28;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-30.72;0.01;-34.58;0.00;-108.72;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-27.08;0.00;-2.22;0.00;65.12;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-27.06;0.00;-2.41;0.00;64.77;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-27.34;0.00;-0.39;0.00;65.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-27.54;0.00;-2.43;0.00;62.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-27.34;0.00;-0.39;0.00;65.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-27.54;0.00;-2.43;0.00;62.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-32.09;-0.01;29.38;0.00;-55.38;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-31.88;-0.01;27.38;0.00;-8.55;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-31.46;0.00;23.05;0.00;-8.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-31.26;0.00;21.04;0.00;27.67;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-30.84;0.00;16.71;0.00;27.51;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-30.83;0.00;16.61;0.00;28.76;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-30.06;0.00;9.20;0.00;51.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-29.87;0.00;7.16;0.00;64.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-29.44;0.00;2.83;0.00;64.79;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-29.25;0.00;0.79;0.00;67.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-28.97;0.00;-1.95;0.00;67.68;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-28.95;0.00;-2.14;0.00;67.37;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-29.24;0.00;-0.66;0.00;67.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-29.43;0.00;-2.70;0.00;64.89;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-29.86;0.00;-7.03;0.00;64.83;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-30.05;0.00;-9.07;0.00;51.55;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-30.48;0.00;-13.40;0.00;51.49;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-30.65;0.00;-15.34;0.00;28.86;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-31.25;0.00;-20.90;0.00;27.56;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-31.45;0.00;-22.92;0.00;-8.60;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-31.87;0.01;-27.25;0.00;-8.65;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-32.08;0.01;-29.24;0.00;-55.27;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-32.50;0.00;-33.57;0.00;-55.33;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-32.74;0.00;-35.54;0.00;-112.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-32.20;0.00;29.34;0.00;-55.28;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-31.99;0.00;27.35;0.00;-8.50;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-31.57;0.00;23.02;0.00;-8.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-31.38;0.00;21.00;0.00;27.66;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-30.96;0.00;16.67;0.00;27.50;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-30.95;0.00;16.58;0.00;28.75;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-30.37;0.00;9.17;0.00;51.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-30.18;0.01;7.13;0.00;64.83;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-29.75;0.01;2.80;0.00;64.67;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-29.55;0.01;0.76;0.00;67.60;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-29.28;0.01;-1.98;0.00;67.50;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-29.26;0.01;-2.17;0.00;67.19;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-29.54;-0.01;-0.62;0.00;67.49;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-29.74;-0.01;-2.67;0.00;64.77;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-30.16;-0.01;-7.00;0.00;64.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-30.35;0.00;-9.03;0.00;51.49;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-30.78;0.00;-13.37;0.00;51.43;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-30.96;0.00;-15.30;0.00;28.85;0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-31.36;0.00;-20.87;0.00;27.56;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-31.55;0.00;-22.89;0.00;-8.55;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-31.97;0.00;-27.22;0.00;-8.61;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-32.18;0.00;-29.21;0.00;-55.17;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-32.61;0.01;-33.54;0.00;-55.22;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-32.85;0.01;-35.51;0.00;-112.20;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;31;35;0.000;N;-27.05;0.00;2.54;0.00;64.77;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;16;18;0.000;N;-48.44;0.65;-28.13;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;16;18;0.000;V_y;-48.44;0.65;-28.13;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;16;19;4.000;V_y;-43.61;-0.61;-28.03;0.02;-112.39;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;17;19;0.000;V_z;-32.75;0.00;35.67;0.00;-112.47;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;V_z;-32.74;0.00;-35.54;0.00;-112.35;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;16;19;4.000;M_T;-43.61;-0.61;-28.03;0.02;-112.39;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;M_T;-43.47;-0.61;28.03;-0.02;112.39;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;M_y;-43.47;-0.61;28.03;-0.02;112.39;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;17;19;0.000;M_y;-32.75;0.00;35.67;0.00;-112.47;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;14;15;0.000;M_z;-30.93;0.00;-16.45;0.00;28.85;0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;16;;2.000;M_z;-46.01;-0.01;-28.10;0.00;-56.24;-0.63;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;;-27.05;0.65;35.67;0.02;112.39;0.01;
1;;;;;-48.44;-0.61;-35.54;-0.02;-112.47;-0.63;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-6.00;0.09;-0.51;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-6.00;0.09;-0.51;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-5.88;0.09;0.50;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-5.88;0.09;0.50;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-12.03;0.00;-0.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-12.03;0.00;-0.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-10.18;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-10.18;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-11.68;0.00;-0.18;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-11.68;0.00;-0.18;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-9.62;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-9.62;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-10.77;0.00;-0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-10.77;0.00;-0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-8.92;0.00;0.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-8.92;0.00;0.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-6.00;0.09;-0.51;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;39;0.000;;-6.00;0.09;-0.51;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;45;0.000;;-5.88;0.09;0.50;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;45;0.000;;-5.88;0.09;0.50;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;44;4.000;;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;44;4.000;;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;40;46;0.000;;-12.03;0.00;-0.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;46;0.000;;-12.03;0.00;-0.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;41;4.500;;-10.19;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;41;4.500;;-10.19;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;41;47;0.000;;-11.68;0.00;-0.18;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;47;0.000;;-11.68;0.00;-0.18;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;42;5.000;;-9.62;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;42;5.000;;-9.62;0.00;0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;42;48;0.000;;-10.77;0.00;-0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;48;0.000;;-10.77;0.00;-0.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;43;4.500;;-8.92;0.00;0.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;43;4.500;;-8.92;0.00;0.15;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;6;6;4.000;N;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;40;46;0.000;N;-12.03;0.00;-0.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;1;1;0.000;V_y;-6.00;0.09;-0.51;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;V_y;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;V_z;-5.88;0.09;0.50;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;V_z;-6.00;0.09;-0.51;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;M_T;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;M_T;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;M_y;-4.24;-0.08;0.50;0.00;2.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;M_y;-4.35;-0.08;-0.50;0.00;-2.01;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;9;;2.000;M_z;-9.95;0.00;-0.01;0.00;-0.18;0.00;Beam | 2 - HEA 160 | L : 4.500 m
