Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
130;71;;0.0;0.0;0.0;0.0;0.0;-10.6;-19.0;
130;96;;0.0;0.0;0.0;0.0;0.0;-2.3;-17.7;
131;72;;0.0;0.0;0.0;0.0;0.0;-11.9;-19.5;
131;97;;0.0;0.0;0.0;0.0;0.0;-0.9;-17.4;
132;73;;0.0;0.0;0.0;0.0;0.0;-11.4;-19.3;
132;98;;0.0;0.0;0.0;0.0;0.0;-1.4;-17.3;
133;74;;0.0;0.0;0.0;0.0;0.0;-10.6;-19.1;
133;99;;0.0;0.0;0.0;0.0;0.0;-2.2;-17.6;
134;89;;0.0;0.0;0.0;0.0;0.0;-0.6;-10.7;
134;63;;0.0;0.0;0.0;0.0;0.0;-7.1;-11.5;
135;76;;0.0;0.0;0.0;0.0;0.0;-7.1;-11.5;
135;100;;0.0;0.0;0.0;0.0;0.0;-0.6;-10.7;
148;111;;0.0;0.0;0.0;0.0;0.0;-4.3;-18.2;
148;83;;0.0;0.0;0.0;0.0;0.0;-8.9;-18.7;
149;12;;0.2;-0.2;0.0;0.0;0.0;-3.1;-9.7;
149;19;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.3;
150;112;;0.0;0.0;0.0;0.0;0.0;-2.7;-17.7;
150;84;;0.0;0.0;0.0;0.0;0.0;-10.5;-19.1;
151;113;;0.0;0.0;0.0;0.0;0.0;-1.4;-17.7;
151;85;;0.0;0.0;0.0;0.0;0.0;-11.7;-19.7;
152;114;;0.0;0.0;0.0;0.0;0.0;-2.1;-17.5;
152;86;;0.0;0.0;0.0;0.0;0.0;-11.1;-19.3;
153;115;;0.0;0.0;0.0;0.0;0.0;-3.0;-17.7;
153;87;;0.0;0.0;0.0;0.0;0.0;-10.2;-19.1;
154;95;;0.0;0.0;0.0;0.0;0.0;-8.9;-18.7;
154;123;;0.0;0.0;0.0;0.0;0.0;-4.3;-18.2;
155;23;;0.0;0.0;0.0;0.0;0.0;-3.6;-9.3;
155;16;;0.2;-0.2;0.0;0.0;0.0;-3.1;-9.7;
156;96;;0.0;0.0;0.0;0.0;0.0;-10.4;-19.1;
156;124;;0.0;0.0;0.0;0.0;0.0;-2.8;-17.7;
157;97;;0.0;0.0;0.0;0.0;0.0;-11.6;-19.7;
157;125;;0.0;0.0;0.0;0.0;0.0;-1.5;-17.7;
158;98;;0.0;0.0;0.0;0.0;0.0;-11.0;-19.3;
158;126;;0.0;0.0;0.0;0.0;0.0;-2.2;-17.5;
159;99;;0.0;0.0;0.0;0.0;0.0;-10.1;-19.1;
159;127;;0.0;0.0;0.0;0.0;0.0;-3.0;-17.7;
160;117;;0.0;0.0;0.0;0.0;0.0;-1.4;-10.8;
160;89;;0.0;0.0;0.0;0.0;0.0;-6.6;-11.5;
161;100;;0.0;0.0;0.0;0.0;0.0;-6.6;-11.5;
161;128;;0.0;0.0;0.0;0.0;0.0;-1.4;-10.8;
174;139;;0.0;0.0;0.0;0.0;0.0;-13.1;-20.6;
174;111;;0.0;0.0;0.0;0.0;0.0;-8.3;-18.9;
175;2;;0.4;0.4;0.0;0.0;0.0;-4.0;-11.0;
175;12;;0.0;0.0;0.0;0.0;0.0;-3.5;-9.8;
176;140;;0.0;0.0;0.0;0.0;0.0;-12.2;-19.1;
176;112;;0.0;0.0;0.0;0.0;0.0;-8.6;-18.8;
177;141;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.5;
177;113;;0.0;0.0;0.0;0.0;0.0;-7.9;-19.3;
178;142;;0.0;0.0;0.0;0.0;0.0;-10.4;-19.2;
178;114;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.7;
179;143;;0.0;0.0;0.0;0.0;0.0;-12.2;-18.8;
179;115;;0.0;0.0;0.0;0.0;0.0;-4.7;-18.3;
180;123;;0.0;0.0;0.0;0.0;0.0;-8.3;-19.1;
180;151;;0.0;0.0;0.0;0.0;0.0;-13.4;-20.5;
181;16;;0.0;0.0;0.0;0.0;0.0;-3.5;-9.9;
181;6;;0.3;0.3;0.0;0.0;0.0;-4.0;-10.9;
182;124;;0.0;0.0;0.0;0.0;0.0;-8.4;-18.9;
182;152;;0.0;0.0;0.0;0.0;0.0;-12.3;-18.9;
183;125;;0.0;0.0;0.0;0.0;0.0;-7.7;-19.4;
183;153;;0.0;0.0;0.0;0.0;0.0;-6.3;-18.4;
184;126;;0.0;0.0;0.0;0.0;0.0;-6.2;-18.8;
184;154;;0.0;0.0;0.0;0.0;0.0;-10.4;-19.1;
185;127;;0.0;0.0;0.0;0.0;0.0;-4.6;-18.4;
185;155;;0.0;0.0;0.0;0.0;0.0;-12.2;-18.6;
186;145;;0.0;0.0;0.0;0.0;0.0;-8.0;-11.6;
186;117;;0.0;0.0;0.0;0.0;0.0;-0.5;-10.7;
187;128;;0.0;0.0;0.0;0.0;0.0;-0.4;-10.9;
187;156;;0.0;0.0;0.0;0.0;0.0;-8.0;-11.5;
200;49;;0.0;0.0;0.0;0.0;0.0;-3.7;-18.3;
200;116;;0.0;0.0;0.0;0.0;0.0;-5.6;-17.0;
201;33;;0.0;0.0;0.0;0.0;0.0;-3.1;-10.2;
201;40;;0.2;-0.2;0.0;0.0;0.0;-3.3;-7.9;
202;50;;0.0;0.0;0.0;0.0;0.0;-0.6;-17.4;
202;118;;0.0;0.0;0.0;0.0;0.0;-8.8;-18.5;
203;51;;0.0;0.0;0.0;0.0;0.0;2.6;-16.5;
203;119;;0.0;0.0;0.0;0.0;0.0;-15.1;-19.7;
204;54;;0.0;0.0;0.0;0.0;0.0;3.0;-16.7;
204;120;;0.0;0.0;0.0;0.0;0.0;-14.3;-19.4;
205;53;;0.0;0.0;0.0;0.0;0.0;2.9;-16.9;
205;121;;0.0;0.0;0.0;0.0;0.0;-14.3;-19.7;
206;129;;0.0;0.0;0.0;0.0;0.0;-5.5;-16.9;
206;64;;0.0;0.0;0.0;0.0;0.0;-3.7;-18.4;
207;44;;0.1;-0.1;0.0;0.0;0.0;-3.3;-7.8;
207;37;;0.0;0.0;0.0;0.0;0.0;-3.1;-10.3;
208;130;;0.0;0.0;0.0;0.0;0.0;-8.7;-18.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-0.7;-17.5;
209;131;;0.0;0.0;0.0;0.0;0.0;-15.1;-19.6;
209;66;;0.0;0.0;0.0;0.0;0.0;2.6;-16.7;
210;132;;0.0;0.0;0.0;0.0;0.0;-14.3;-19.3;
210;68;;0.0;0.0;0.0;0.0;0.0;2.9;-16.9;
211;133;;0.0;0.0;0.0;0.0;0.0;-14.3;-19.6;
211;67;;0.0;0.0;0.0;0.0;0.0;2.9;-17.0;
212;52;;0.0;0.0;0.0;0.0;0.0;5.1;-10.0;
212;122;;0.0;0.0;0.0;0.0;0.0;-12.7;-12.2;
213;134;;0.0;0.0;0.0;0.0;0.0;-12.7;-12.1;
213;62;;0.0;0.0;0.0;0.0;0.0;5.1;-10.1;
Total;;;0.4;0.4;0.0;0.0;0.7;6.7;0.7;
max/min;;;0.0;-0.2;0.0;0.0;-0.7;-15.1;-20.6;
