Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;13;14;0.000;N;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;V_y;-7.35;0.70;0.71;0.12;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;V_y;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-29.64;0.34;-38.33;0.18;-125.07;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;M_T;-29.38;0.56;-36.36;0.23;-63.44;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;11;111;1.650;M_T;-29.39;-0.57;36.49;-0.23;-63.33;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_y;-7.35;0.70;0.71;0.12;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;M_y;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
2;14;125;0.075;M_z;-27.72;-0.31;-19.37;-0.05;28.71;1.00;Beam | 1 - IPE 500 | L : 0.075 m
2;13;14;0.000;M_z;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-7.33;0.70;38.46;0.23;82.82;1.00;
2;;;;;-29.65;-0.70;-38.33;-0.23;-125.18;-1.14;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-42.29;-0.28;33.79;-0.17;-103.32;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-42.05;-0.45;31.83;-0.21;-49.17;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-41.62;-0.29;27.51;-0.16;-49.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-41.42;-0.38;25.51;-0.18;-5.58;0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-41.00;-0.22;21.18;-0.14;-5.74;0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-40.80;-0.26;19.16;-0.15;27.55;0.96;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-40.38;0.36;14.84;0.05;27.39;0.96;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-40.37;0.36;14.75;0.05;28.50;0.93;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-48.46;0.16;13.61;0.05;28.50;0.93;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-48.28;0.21;11.66;0.05;48.41;0.59;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-47.85;0.35;7.34;0.09;48.25;0.59;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-47.66;0.38;5.28;0.07;58.67;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-47.23;0.50;0.95;0.10;58.51;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-47.03;0.50;-1.10;0.08;58.39;-1.13;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-46.76;0.67;-3.84;0.13;58.29;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-46.74;0.67;-4.03;0.13;57.70;-1.25;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-46.73;-0.67;4.16;-0.12;57.70;-1.25;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-46.74;-0.67;3.98;-0.12;58.31;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-47.02;-0.51;1.24;-0.07;58.27;-1.14;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-47.22;-0.51;-0.82;-0.10;58.61;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-47.65;-0.39;-5.15;-0.07;58.56;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-47.84;-0.36;-7.20;-0.08;48.36;0.59;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-48.26;-0.22;-11.53;-0.05;48.31;0.58;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-48.44;-0.17;-13.48;-0.05;28.61;0.94;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-40.37;-0.36;-14.62;-0.05;28.61;0.94;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-40.38;-0.36;-14.71;-0.05;27.51;0.97;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-40.80;0.25;-19.03;0.15;27.45;0.94;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-40.99;0.21;-21.05;0.14;-5.62;0.52;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-41.41;0.36;-25.38;0.18;-5.68;0.51;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-41.62;0.28;-27.37;0.15;-49.20;0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-42.04;0.45;-31.70;0.21;-49.26;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-42.28;0.28;-33.66;0.17;-103.20;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;20;22;0.000;N;-40.37;-0.36;-14.62;-0.05;28.61;0.94;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;N;-48.46;0.16;13.61;0.05;28.50;0.93;Beam | 1 - IPE 500 | L : 1.575 m
3;141;89;0.000;V_y;-46.76;0.67;-3.84;0.13;58.29;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;V_y;-46.74;-0.67;3.98;-0.12;58.31;-1.13;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-42.29;-0.28;33.79;-0.17;-103.32;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-42.28;0.28;-33.66;0.17;-103.20;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-42.04;0.45;-31.70;0.21;-49.26;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-42.05;-0.45;31.83;-0.21;-49.17;0.09;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.990;M_y;-47.14;-0.51;0.00;-0.09;58.88;-0.54;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-42.29;-0.28;33.79;-0.17;-103.32;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
3;20;97;0.075;M_z;-40.38;-0.36;-14.71;-0.05;27.51;0.97;Beam | 1 - IPE 500 | L : 0.075 m
3;19;21;0.000;M_z;-46.73;-0.67;4.16;-0.12;57.70;-1.25;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-40.37;0.67;33.79;0.21;58.88;0.97;
3;;;;;-48.46;-0.67;-33.66;-0.21;-103.32;-1.25;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-24.23;-0.26;35.36;-0.15;-111.40;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-23.99;-0.43;33.38;-0.19;-54.68;0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-23.56;-0.29;29.05;-0.15;-54.84;0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-23.35;-0.39;27.05;-0.18;-8.55;0.46;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-22.93;-0.23;22.72;-0.14;-8.71;0.45;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-22.74;-0.27;20.71;-0.15;27.12;0.91;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-22.32;0.35;16.39;0.06;26.96;0.90;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-22.31;0.36;16.29;0.06;28.19;0.87;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-22.27;0.09;15.83;0.06;28.19;0.87;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-22.09;0.14;13.90;0.06;51.60;0.63;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-21.67;0.27;9.57;0.09;51.44;0.63;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-21.48;0.31;7.54;0.08;65.56;0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-21.05;0.40;3.21;0.10;65.40;0.01;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-20.85;0.42;1.18;0.07;69.02;-0.84;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-20.58;0.52;-1.57;0.10;68.91;-0.84;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-20.56;0.52;-1.75;0.10;68.67;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-20.55;-0.52;1.89;-0.09;68.67;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-20.56;-0.52;1.70;-0.09;68.93;-0.85;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-20.84;-0.42;-1.04;-0.07;68.90;-0.85;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-21.04;-0.41;-3.08;-0.09;65.50;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-21.46;-0.32;-7.41;-0.08;65.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-21.65;-0.28;-9.44;-0.09;51.55;0.63;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-22.08;-0.15;-13.77;-0.06;51.49;0.62;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-22.25;-0.11;-15.70;-0.06;28.29;0.88;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-22.30;-0.36;-16.16;-0.06;28.29;0.88;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-22.31;-0.36;-16.25;-0.06;27.07;0.91;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-22.73;0.26;-20.58;0.14;27.01;0.88;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-22.92;0.22;-22.59;0.13;-8.60;0.45;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-23.34;0.37;-26.92;0.17;-8.66;0.45;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-23.55;0.28;-28.92;0.14;-54.73;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-23.97;0.42;-33.25;0.19;-54.78;0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-24.22;0.26;-35.23;0.15;-111.28;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-20.55;-0.52;1.89;-0.09;68.67;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;N;-24.23;-0.26;35.36;-0.15;-111.40;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;V_y;-20.58;0.52;-1.57;0.10;68.91;-0.84;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;V_y;-20.56;-0.52;1.70;-0.09;68.93;-0.85;Beam | 1 - IPE 500 | L : 0.150 m
4;23;26;0.000;V_z;-24.23;-0.26;35.36;-0.15;-111.40;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-24.22;0.26;-35.23;0.15;-111.28;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-23.97;0.42;-33.25;0.19;-54.78;0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-23.99;-0.43;33.38;-0.19;-54.68;0.03;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-20.85;0.42;1.18;0.07;69.02;-0.84;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;M_y;-24.23;-0.26;35.36;-0.15;-111.40;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
4;26;72;0.075;M_z;-22.31;-0.36;-16.25;-0.06;27.07;0.91;Beam | 1 - IPE 500 | L : 0.075 m
4;25;28;0.000;M_z;-20.55;-0.52;1.89;-0.09;68.67;-0.94;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-20.55;0.52;35.36;0.19;69.02;0.91;
4;;;;;-24.23;-0.52;-35.23;-0.19;-111.40;-0.94;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-22.58;-0.24;35.56;-0.14;-112.22;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-22.33;-0.40;33.58;-0.18;-55.16;0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-21.91;-0.28;29.25;-0.14;-55.32;0.01;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-21.70;-0.38;27.25;-0.17;-8.70;0.43;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-21.28;-0.23;22.92;-0.13;-8.86;0.42;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-21.09;-0.27;20.91;-0.15;27.30;0.88;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-20.67;0.37;16.58;0.07;27.14;0.87;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-20.66;0.37;16.49;0.07;28.38;0.84;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-20.61;0.07;16.01;0.07;28.38;0.84;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-20.44;0.12;14.08;0.07;52.08;0.63;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-20.01;0.23;9.75;0.09;51.92;0.63;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-19.82;0.27;7.72;0.08;66.33;0.08;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-19.40;0.33;3.39;0.09;66.17;0.08;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-19.20;0.35;1.36;0.07;70.09;-0.66;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-18.92;0.40;-1.39;0.08;69.99;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-18.91;0.40;-1.57;0.08;69.76;-0.74;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-18.89;-0.39;1.71;-0.07;69.76;-0.74;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-18.91;-0.39;1.52;-0.07;70.01;-0.66;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-19.19;-0.35;-1.22;-0.06;69.97;-0.67;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-19.38;-0.34;-3.25;-0.09;66.28;0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-19.81;-0.28;-7.59;-0.08;66.22;0.07;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-20.00;-0.24;-9.62;-0.09;52.03;0.63;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-20.42;-0.13;-13.95;-0.06;51.97;0.62;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-20.60;-0.08;-15.88;-0.07;28.48;0.85;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-20.65;-0.38;-16.36;-0.07;28.48;0.85;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-20.66;-0.37;-16.45;-0.07;27.25;0.88;Beam | 1 - IPE 500 | L : 0.075 m
