Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
1;1;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;1.3;-1.2;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;φ_y;0.7;-0.1;0.0;-0.7;1.5;-1.9;1.0;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;φ_z;0.7;-0.1;0.0;-0.7;1.5;-1.9;1.0;Beam | 2 - HEA 160 | L : 4.000 m
1;1;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;1.3;-1.2;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;2.5;0.0;0.0;0.0;1.5;1.3;1.0;Beam | 2 - HEA 160 | L : 4.000 m
1;;;;0.0;-0.1;-1.5;-2.1;0.0;-1.9;-1.2;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
2;2;0.000;;0.4;-0.3;0.2;0.0;1.2;-1.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;2;0.000;u_x;0.4;-0.3;0.2;0.0;1.2;-1.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_x;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_y;0.4;-0.3;0.2;0.0;1.2;-1.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_y;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_z;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_z;0.4;-0.3;0.2;0.0;1.2;-1.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_x;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_x;0.4;-0.3;0.2;0.0;1.2;-1.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_y;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;φ_y;2.5;-0.3;-0.9;2.2;5.4;-2.9;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_z;4.8;-0.3;-1.7;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_z;0.4;-0.3;0.2;0.0;1.2;-1.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;4.8;-0.3;0.2;4.5;9.5;-1.9;-0.6;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;0.4;-0.3;-1.7;0.0;1.2;-2.9;-1.4;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;0.4;-0.3;-0.2;0.1;-0.6;0.8;0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.647;;0.6;-0.3;-0.2;0.5;1.1;-1.3;-0.3;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;2.3;-0.4;-0.6;2.2;3.7;-1.6;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;3;0.000;u_x;0.4;-0.3;-0.2;0.1;-0.6;0.8;0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_x;2.3;-0.4;-0.6;2.2;3.7;-1.6;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.197;u_y;0.4;-0.3;-0.2;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_y;2.3;-0.4;-0.6;2.2;3.7;-1.6;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_z;2.3;-0.4;-0.6;2.2;3.7;-1.6;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_z;0.4;-0.3;-0.2;0.1;-0.2;0.1;0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_x;2.3;-0.4;-0.6;2.2;3.7;-1.6;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_x;0.4;-0.3;-0.2;0.1;-0.6;0.8;0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_y;0.4;-0.3;-0.2;0.1;-0.6;0.8;0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_y;1.5;-0.4;-0.4;1.4;2.6;-1.8;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_z;0.4;-0.3;-0.2;0.1;-0.6;0.8;0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_z;1.5;-0.4;-0.4;1.4;2.6;-1.8;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;2.3;-0.3;-0.2;2.2;3.7;0.8;0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.4;-0.4;-0.6;0.1;-0.6;-1.8;-0.4;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;0.4;-0.3;-0.1;0.2;0.7;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;0.4;-0.3;-0.1;0.2;0.7;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_x;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_x;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;0.4;-0.3;-0.1;0.2;0.0;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;0.5;-0.3;-0.2;0.2;1.4;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.5;-0.3;-0.1;0.2;1.4;0.0;-0.3;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;0.4;-0.3;-0.2;0.2;0.0;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.5;-0.4;-0.4;0.2;0.5;-0.4;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;0.5;-0.4;-0.4;0.2;0.5;-0.4;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_x;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_x;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;0.5;-0.4;-0.3;0.2;-1.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;0.6;-0.4;-0.4;0.2;2.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.6;-0.4;-0.3;0.2;2.2;-0.2;-0.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.5;-0.4;-0.4;0.2;-1.2;-0.5;-0.5;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;3.2;0.0;-3.2;0.6;-1.1;-0.3;-0.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;3.2;0.0;-3.2;0.6;-1.1;-0.3;-0.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;3.4;0.0;-3.3;0.7;-1.3;-0.3;-0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.190;;3.4;0.0;-3.3;0.8;-1.6;-0.1;0.5;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_y;3.5;0.0;-3.4;0.8;-1.5;-0.2;0.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_z;3.2;0.0;-3.1;0.8;-1.9;0.0;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_z;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;0.667;φ_y;1.8;0.0;-1.8;0.3;-0.5;-0.4;-2.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;0.2;-0.1;-0.1;-0.1;-3.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;3.5;0.0;0.0;0.8;0.0;1.5;2.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;-0.1;-3.4;-0.1;-3.0;-0.4;-2.8;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;1.9;-0.1;0.7;1.8;0.0;-0.4;0.2;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;2.0;-0.1;0.7;1.9;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.3;-0.1;-0.2;0.1;0.0;1.2;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.3;-0.1;-0.2;0.1;0.0;1.2;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;0.3;-0.1;-0.2;0.1;0.0;1.2;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;u_y;2.0;-0.1;0.7;1.9;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_y;0.3;-0.1;-0.2;0.1;0.0;1.2;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;u_z;2.0;-0.1;0.7;1.9;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;0.3;-0.1;-0.2;0.1;0.0;1.2;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.3;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_z;0.3;-0.1;-0.2;0.1;0.0;1.2;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.0;0.0;0.7;1.9;0.0;1.2;0.5;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;-0.2;0.0;0.0;-1.3;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;3.7;-0.1;0.8;3.6;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.4;-0.1;-0.4;0.1;0.0;2.1;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.4;-0.1;-0.4;0.1;0.0;2.1;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;0.4;-0.1;-0.4;0.1;0.0;2.1;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;u_y;3.7;-0.1;0.8;3.6;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;0.4;-0.1;-0.4;0.1;0.0;2.1;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_z;3.7;-0.1;0.8;3.7;0.0;0.1;-0.1;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;0.4;-0.1;-0.4;0.1;0.0;2.1;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.4;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_z;0.4;-0.1;-0.4;0.1;0.0;2.1;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;3.7;0.0;0.8;3.7;0.0;2.1;0.5;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;-0.4;0.0;0.0;-2.4;-0.7;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;2.9;-0.1;0.5;2.8;0.0;-0.7;0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;3.0;-0.1;0.5;3.0;0.0;0.0;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.5;-0.1;-0.4;0.1;0.0;1.9;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.5;-0.1;-0.4;0.1;0.0;1.9;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;0.5;-0.1;-0.4;0.1;0.0;1.9;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;u_y;3.0;-0.1;0.5;2.9;0.0;-0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;0.5;-0.1;-0.4;0.1;0.0;1.9;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;u_z;3.0;-0.1;0.5;3.0;0.0;0.0;-0.1;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;0.5;-0.1;-0.4;0.1;0.0;1.9;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-2.1;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_z;0.5;-0.1;-0.4;0.1;0.0;1.9;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;3.0;0.0;0.5;3.0;0.0;1.9;0.4;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-0.4;0.0;0.0;-2.1;-0.6;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.7;-0.1;0.0;-4.7;0.0;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.7;-0.1;0.0;-4.7;0.0;2.5;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;6.7;-0.2;0.0;-6.7;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;6.7;-0.2;0.0;-6.7;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;6.7;-0.2;0.0;-6.7;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_y;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.500;u_y;6.8;-0.1;0.0;-6.8;0.0;1.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_z;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.333;u_z;7.3;-0.1;0.0;-7.3;0.0;-0.4;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;6.7;-0.2;0.0;-6.7;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;6.7;-0.2;0.0;-6.7;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;6.7;-0.2;0.0;-6.7;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;7.3;0.0;0.0;0.0;0.0;3.2;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.2;0.0;-7.3;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_z;6.7;-6.6;0.0;-0.5;0.0;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;9.0;-6.7;0.0;6.1;0.1;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;9.0;-6.6;0.0;6.1;0.1;-2.0;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;6.6;-6.7;0.0;-0.5;0.0;-5.2;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;28.6;-6.8;0.0;27.8;0.1;-6.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;37.5;-6.8;0.0;36.9;0.3;-4.9;0.0;Beam | 1 - IPE 500 | L : 1.575 m
