Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
43;;2.500;;0.91;0.00;0.00;0.00;0.13;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;;0.94;-0.90;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;2;0.000;N;0.94;0.90;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;N;0.91;0.00;0.00;0.00;0.13;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_y;0.94;0.90;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_y;0.94;-0.90;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_z;0.94;0.90;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_z;0.94;-0.90;-0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;1.000;M_T;0.93;0.75;0.06;0.00;0.10;-0.85;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;4.500;M_T;0.93;-0.86;-0.10;0.00;0.06;-0.44;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;M_y;0.91;0.00;0.00;0.00;0.13;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_y;0.94;0.90;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_z;0.94;0.90;0.14;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;M_z;0.91;0.00;0.00;0.00;0.13;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.94;0.90;0.14;0.00;0.13;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;;;0.91;-0.90;-0.14;0.00;0.00;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
44;12;0.000;;-13.82;1.05;0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-13.82;0.00;0.00;0.00;0.39;-1.73;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-13.82;0.00;0.00;0.00;0.39;-1.73;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;;-13.82;-1.05;-0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;12;0.000;N;-13.82;1.05;0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;N;-13.82;0.00;0.00;0.00;0.39;-1.73;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_y;-13.82;1.05;0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_y;-13.82;-1.05;-0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_z;-13.82;1.05;0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_z;-13.82;-1.05;-0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;0.500;M_T;-13.82;1.00;0.26;0.00;0.15;-0.52;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.500;M_T;-13.82;-1.00;-0.26;0.00;0.15;-0.52;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;M_y;-13.82;0.00;0.00;0.00;0.39;-1.73;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;M_y;-13.82;1.05;0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;M_z;-13.82;1.05;0.34;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;M_z;-13.82;0.00;0.00;0.00;0.39;-1.73;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-13.82;1.05;0.34;0.00;0.39;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;;;-13.82;-1.05;-0.34;0.00;0.00;-1.73;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
45;19;0.000;;-2.31;1.02;0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;-2.34;0.00;0.00;0.00;0.15;-1.69;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;-2.34;0.00;0.00;0.00;0.15;-1.69;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;;-2.31;-1.02;-0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;19;0.000;N;-2.31;1.02;0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;N;-2.34;0.00;0.00;0.00;0.15;-1.69;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_y;-2.31;1.02;0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_y;-2.31;-1.02;-0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_z;-2.31;1.02;0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_z;-2.31;-1.02;-0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;0.500;M_T;-2.31;0.98;0.11;0.00;0.06;-0.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;4.500;M_T;-2.31;-0.98;-0.11;0.00;0.06;-0.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;M_y;-2.34;0.00;0.00;0.00;0.15;-1.69;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_y;-2.31;1.02;0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_z;-2.31;1.02;0.15;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;M_z;-2.34;0.00;0.00;0.00;0.15;-1.69;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.31;1.02;0.15;0.00;0.15;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;;;-2.34;-1.02;-0.15;0.00;0.00;-1.69;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
46;26;0.000;;-2.07;1.61;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;-2.16;0.00;0.00;0.00;0.05;-2.66;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;-2.16;0.00;0.00;0.00;0.05;-2.66;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;;-2.07;-1.61;-0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;0.000;N;-2.07;1.61;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;N;-2.16;0.00;0.00;0.00;0.05;-2.66;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_y;-2.07;1.61;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_y;-2.07;-1.61;-0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_z;-2.07;1.61;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_z;-2.07;-1.61;-0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.500;M_T;-2.08;1.54;0.05;0.00;0.03;-0.79;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.500;M_T;-2.08;-1.54;-0.05;0.00;0.03;-0.79;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;1.500;M_y;-2.13;1.02;0.00;0.00;0.06;-2.11;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_y;-2.07;1.61;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_z;-2.07;1.61;0.09;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_z;-2.16;0.00;0.00;0.00;0.05;-2.66;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.07;1.61;0.09;0.00;0.06;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;;;-2.16;-1.61;-0.09;0.00;0.00;-2.66;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
47;33;0.000;;-1.88;1.73;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;-1.99;0.13;-0.01;0.00;0.02;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;-1.99;0.13;-0.01;0.00;0.02;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;3.000;;-1.98;-0.44;-0.01;0.00;0.02;-2.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;3.000;;-1.98;-0.44;-0.01;0.00;0.02;-2.90;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;;-1.86;-1.95;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;40;5.000;N;-1.86;-1.95;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;N;-1.99;0.13;-0.01;0.00;0.02;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_y;-1.88;1.73;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_y;-1.86;-1.95;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_z;-1.88;1.73;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_z;-1.86;-1.95;-0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;1.000;M_T;-1.92;1.47;0.01;0.00;0.04;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.500;M_T;-1.88;-1.86;-0.02;0.00;0.02;-0.96;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;1.000;M_y;-1.92;1.47;0.01;0.00;0.04;-1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_y;-1.88;1.73;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_z;-1.88;1.73;0.08;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;M_z;-1.99;0.13;-0.01;0.00;0.02;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-1.86;1.73;0.08;0.00;0.04;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;;;-1.99;-1.95;-0.05;0.00;0.00;-2.98;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
48;3;0.000;;1.69;0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;;1.69;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;3;0.000;N;1.69;0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;3.500;N;1.69;-0.01;-0.09;0.00;0.23;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_y;1.69;0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_y;1.69;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_z;1.69;0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_z;1.69;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_T;1.69;0.00;0.00;0.00;0.27;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;M_T;1.69;-0.02;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_y;1.69;0.00;0.00;0.00;0.27;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_y;1.69;0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_z;1.69;0.02;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_z;1.69;0.00;0.00;0.00;0.27;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.69;0.02;0.22;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;1.69;-0.02;-0.22;0.00;0.00;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;-9.45;0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;-9.45;-0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;20;5.000;N;-9.45;-0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.000;N;-9.45;0.01;0.09;0.00;0.51;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_y;-9.45;0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_y;-9.45;-0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_z;-9.45;0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_z;-9.45;-0.04;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_T;-9.45;0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;3.000;M_T;-9.45;-0.01;-0.09;0.00;0.51;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_y;-9.45;0.00;0.00;0.00;0.54;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_y;-9.45;0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_z;-9.45;0.04;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_z;-9.45;0.00;0.00;0.00;0.54;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-9.45;0.04;0.42;0.00;0.54;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;-9.45;-0.04;-0.42;0.00;0.00;-0.05;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;-4.34;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;-4.34;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;20;0.000;N;-4.34;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;N;-4.34;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_y;-4.34;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_y;-4.34;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;V_z;-4.34;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;V_z;-4.34;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;1.500;M_T;-4.34;0.01;0.11;0.00;0.29;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;4.500;M_T;-4.34;-0.02;-0.22;0.00;0.12;-0.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_y;-4.34;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_y;-4.34;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;20;0.000;M_z;-4.34;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_z;-4.34;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.34;0.02;0.26;0.00;0.34;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;-4.34;-0.02;-0.26;0.00;0.00;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;-4.17;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;-4.17;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;N;-4.17;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;N;-4.17;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_y;-4.17;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_y;-4.17;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_z;-4.17;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_z;-4.17;-0.02;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.000;M_T;-4.17;0.02;0.16;0.00;0.21;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;M_T;-4.17;-0.02;-0.16;0.00;0.21;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_y;-4.17;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_y;-4.17;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_z;-4.17;0.02;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_z;-4.17;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.17;0.02;0.26;0.00;0.34;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;-4.17;-0.02;-0.26;0.00;0.00;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;-3.98;0.03;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;-3.97;-0.03;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;N;-3.97;-0.03;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;N;-3.98;0.01;0.06;0.00;0.32;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_y;-3.98;0.03;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_y;-3.97;-0.03;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_z;-3.98;0.03;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_z;-3.97;-0.03;-0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_T;-3.98;0.03;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_T;-3.98;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_y;-3.98;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_y;-3.98;0.03;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_z;-3.98;0.03;0.26;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_z;-3.98;0.00;0.00;0.00;0.34;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-3.97;0.03;0.26;0.00;0.34;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;;;-3.98;-0.03;-0.26;0.00;0.00;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
53;4;0.000;;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;;2.26;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;N;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;N;2.26;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_y;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_y;2.26;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_z;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_z;2.26;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_T;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_T;2.27;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_y;2.27;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_y;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_z;2.27;0.00;0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_z;2.27;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.27;0.00;0.22;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;2.26;0.00;-0.22;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-6.78;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-6.78;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;21;5.000;N;-6.78;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.000;N;-6.78;0.00;0.09;0.00;0.51;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_y;-6.78;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_y;-6.78;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_z;-6.78;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_z;-6.78;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_T;-6.78;0.00;0.00;0.00;0.53;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_T;-6.78;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_y;-6.78;0.00;0.00;0.00;0.53;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_y;-6.78;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_z;-6.78;0.00;0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_z;-6.78;0.00;0.00;0.00;0.53;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-6.78;0.00;0.42;0.00;0.53;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-6.78;0.00;-0.42;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;-5.96;0.00;-0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;21;0.000;N;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;N;-5.96;0.00;0.00;0.00;0.37;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_y;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_y;-5.96;0.00;-0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_z;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_z;-5.96;0.00;-0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_T;-5.96;0.00;0.00;0.00;0.37;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_y;-5.96;0.00;0.00;0.00;0.37;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_y;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_z;-5.96;0.00;0.28;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
