Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;22;26;4.000;;-91.54;-0.01;-61.32;-0.09;-247.52;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-91.54;-0.01;-61.32;-0.09;-247.52;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-66.79;0.19;78.23;0.04;-247.76;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-66.37;0.45;76.42;0.10;-120.13;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-62.32;0.09;33.89;-0.03;64.11;-0.82;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-62.19;0.05;31.88;-0.03;115.92;-0.85;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-58.61;0.33;5.65;0.02;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-58.63;0.33;5.46;0.03;150.16;0.17;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-62.36;0.08;-34.30;0.03;62.70;-0.80;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-62.37;0.08;-34.39;0.03;60.13;-0.81;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-96.06;-0.04;66.69;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-96.06;-0.04;66.69;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-94.28;-0.03;63.45;0.03;97.65;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-94.28;-0.03;63.45;0.03;97.65;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-91.48;-0.01;59.67;0.09;250.88;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-91.48;-0.01;59.67;0.09;250.88;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-96.11;-0.04;-63.27;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-96.11;-0.04;-63.27;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-94.32;-0.03;-61.97;-0.03;-93.97;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-94.32;-0.03;-61.98;-0.03;-93.97;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-91.52;-0.01;-61.30;-0.09;-247.43;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-91.52;-0.01;-61.30;-0.09;-247.43;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-66.77;0.18;78.21;0.04;-247.67;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-66.35;0.43;76.39;0.10;-120.08;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-62.30;0.10;33.88;-0.03;64.08;-0.79;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-62.16;0.06;31.87;-0.03;115.87;-0.84;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-58.59;0.29;5.66;0.02;149.26;0.19;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-58.61;0.29;5.47;0.02;150.09;0.12;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-62.34;0.09;-34.28;0.03;62.68;-0.78;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-62.34;0.09;-34.37;0.03;60.11;-0.79;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-96.03;-0.04;66.67;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-96.03;-0.04;66.67;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-94.25;-0.03;63.43;0.03;97.62;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-94.25;-0.03;63.43;0.03;97.62;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-91.46;-0.01;59.65;0.09;250.79;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-91.46;-0.01;59.65;0.09;250.79;0.04;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-65.15;0.29;63.73;0.06;-120.54;0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-64.89;0.43;61.79;0.10;-16.96;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-63.71;0.29;49.12;0.08;-17.42;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-63.54;0.36;47.09;0.09;61.97;-0.81;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-62.35;-0.09;34.42;-0.03;61.51;-0.80;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-62.34;-0.09;34.33;-0.03;64.08;-0.79;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-58.61;-0.29;-5.42;-0.02;150.08;0.12;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-58.60;-0.29;-5.61;-0.02;149.26;0.19;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-59.57;-0.22;4.40;-0.04;144.88;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-59.38;-0.22;2.25;-0.01;150.37;0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-60.96;-0.09;19.21;-0.05;115.41;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-60.80;-0.12;17.07;-0.03;145.34;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-65.17;0.30;63.75;0.06;-120.60;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-64.91;0.44;61.81;0.10;-16.97;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-63.73;0.29;49.14;0.08;-17.44;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-63.56;0.36;47.11;0.09;61.99;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-62.37;-0.08;34.44;-0.03;61.53;-0.83;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-62.36;-0.08;34.35;-0.03;64.11;-0.82;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-60.98;-0.10;19.22;-0.05;115.45;-0.85;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-60.83;-0.13;17.08;-0.03;145.40;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-59.59;-0.24;4.41;-0.05;144.94;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-59.40;-0.25;2.26;-0.01;150.44;0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-60.82;0.14;-17.03;0.03;144.47;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-60.97;0.11;-19.17;0.05;114.60;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-62.18;-0.04;-31.83;0.03;114.43;-0.83;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-62.32;-0.08;-33.84;0.03;62.70;-0.80;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-63.55;-0.35;-47.06;-0.09;59.96;-0.80;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-63.73;-0.28;-49.09;-0.08;-19.39;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-64.91;-0.43;-61.76;-0.10;-19.56;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-65.17;-0.29;-63.69;-0.06;-123.09;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-66.37;-0.44;-76.36;-0.10;-123.26;0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-66.80;-0.19;-78.17;-0.04;-250.79;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-60.80;0.13;-17.02;0.03;144.41;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-60.95;0.09;-19.16;0.05;114.56;-0.82;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-62.16;-0.05;-31.82;0.03;114.39;-0.82;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-62.29;-0.09;-33.83;0.03;62.68;-0.78;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-63.53;-0.35;-47.03;-0.09;59.94;-0.77;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-63.70;-0.28;-49.07;-0.08;-19.37;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-64.89;-0.42;-61.74;-0.10;-19.54;-0.21;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-65.15;-0.28;-63.67;-0.06;-123.04;0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-66.34;-0.43;-76.34;-0.10;-123.20;0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-66.77;-0.18;-78.15;-0.04;-250.70;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-58.64;-0.33;-5.41;-0.03;150.16;0.16;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-58.62;-0.33;-5.60;-0.03;149.33;0.24;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-59.40;0.25;-2.21;0.01;150.06;0.17;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-59.59;0.25;-4.36;0.04;144.64;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-59.37;0.22;-2.20;0.01;149.99;0.12;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-59.56;0.22;-4.35;0.04;144.58;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-67.03;0.31;66.16;0.06;-126.92;0.21;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-66.76;0.46;64.23;0.10;-19.30;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-65.58;0.32;51.56;0.08;-19.77;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-65.41;0.40;49.53;0.09;63.66;-0.88;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-64.23;-0.05;36.86;-0.03;63.20;-0.88;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-64.22;-0.05;36.77;-0.03;65.95;-0.87;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-51.44;-0.10;20.95;-0.05;120.02;-0.90;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-51.29;-0.14;18.83;-0.03;152.85;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-50.06;-0.26;6.16;-0.05;152.38;-0.52;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-49.88;-0.27;4.02;0.00;160.79;0.18;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-49.11;-0.39;-3.64;-0.03;160.50;0.18;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-49.09;-0.39;-3.84;-0.03;159.94;0.27;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-49.84;0.27;-4.00;0.00;160.41;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-50.02;0.27;-6.14;0.04;152.04;-0.51;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-51.25;0.15;-18.80;0.03;151.87;-0.50;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-51.40;0.11;-20.93;0.05;119.09;-0.88;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-52.60;-0.04;-33.59;0.03;118.92;-0.88;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-52.73;-0.08;-35.59;0.03;64.43;-0.86;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-65.34;-0.39;-49.50;-0.09;61.50;-0.84;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-65.51;-0.31;-51.53;-0.08;-21.88;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-66.69;-0.45;-64.20;-0.10;-22.05;-0.22;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-66.96;-0.30;-66.13;-0.06;-129.61;0.21;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-68.15;-0.47;-78.80;-0.10;-129.78;0.22;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-68.60;-0.20;-80.59;-0.04;-261.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-73.82;0.30;63.53;0.07;-118.77;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-73.56;0.44;61.60;0.11;-15.51;-0.25;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-72.38;0.31;48.93;0.08;-15.97;-0.24;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-72.21;0.38;46.89;0.10;63.10;-0.87;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-71.02;-0.07;34.22;-0.03;62.64;-0.86;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-71.01;-0.07;34.12;-0.03;65.20;-0.86;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-74.55;-0.13;18.27;-0.05;115.08;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-74.39;-0.16;16.10;-0.03;143.45;-0.44;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-73.16;-0.27;3.44;-0.05;142.99;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-72.96;-0.27;1.26;-0.01;146.86;0.24;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-72.20;-0.38;-6.41;-0.04;146.58;0.24;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-72.18;-0.38;-6.61;-0.03;145.60;0.33;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-72.96;0.27;-1.24;0.01;146.48;0.25;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-73.16;0.27;-3.42;0.04;142.63;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-74.39;0.16;-16.09;0.03;142.46;-0.42;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-74.55;0.13;-18.25;0.04;114.12;-0.82;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-75.75;0.00;-30.92;0.03;113.95;-0.81;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-75.89;-0.04;-32.95;0.03;63.64;-0.84;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-72.25;-0.37;-46.87;-0.09;60.91;-0.83;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-72.42;-0.30;-48.90;-0.08;-18.13;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-73.60;-0.43;-61.57;-0.10;-18.30;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-73.86;-0.29;-63.50;-0.07;-121.52;0.19;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-75.06;-0.39;-76.17;-0.09;-121.69;0.20;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-75.49;-0.16;-77.95;-0.03;-248.89;0.10;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-49.05;0.39;3.86;0.03;159.94;0.27;Beam | 1 - IPE 500 | L : 0.150 m
1;16;18;0.000;N;-111.31;-0.04;-66.46;-0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;17;83;1.650;V_y;-68.22;0.47;78.83;0.10;-126.45;0.21;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;V_y;-68.15;-0.47;-78.80;-0.10;-129.78;0.22;Beam | 1 - IPE 500 | L : 1.650 m
1;17;19;0.000;V_z;-68.66;0.20;80.63;0.04;-258.05;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;V_z;-68.60;-0.20;-80.59;-0.04;-261.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;M_T;-73.56;0.44;61.60;0.11;-15.51;-0.25;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;M_T;-73.60;-0.43;-61.57;-0.10;-18.30;-0.23;Beam | 1 - IPE 500 | L : 1.650 m
1;21;23;4.000;M_y;-106.64;-0.01;61.59;0.09;261.41;0.05;Beam | 1 - IPE 500 | L : 4.000 m
1;147;23;1.650;M_y;-68.60;-0.20;-80.59;-0.04;-261.33;0.09;Beam | 1 - IPE 500 | L : 1.650 m
1;13;14;0.000;M_z;-72.18;0.38;6.62;0.03;145.60;0.33;Beam | 1 - IPE 500 | L : 0.150 m
1;18;;1.181;M_z;-52.68;0.05;34.12;-0.03;107.15;-0.91;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;;-49.05;0.47;80.63;0.11;261.41;0.33;
1;;;;;-111.31;-0.47;-80.59;-0.10;-261.33;-0.91;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-11.47;1.82;-3.89;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-11.47;1.82;-3.89;-0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-10.86;0.27;-1.55;-0.01;-4.08;-1.57;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.500;;-10.86;0.27;-1.55;-0.01;-4.08;-1.57;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;1.738;;-10.76;0.02;-1.20;-0.01;-4.41;-1.61;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;2.000;;-10.66;-0.23;-0.83;-0.01;-4.67;-1.58;Beam | 2 - HEA 160 | L : 4.000 m
2;1;;2.000;;-10.66;-0.23;-0.83;-0.01;-4.67;-1.58;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-9.83;-1.16;0.44;0.00;-4.60;0.11;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-9.83;-1.16;0.44;0.00;-4.60;0.11;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-11.23;1.82;4.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-11.23;1.82;4.24;0.01;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-10.62;0.27;1.63;0.01;4.40;-1.58;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.500;;-10.62;0.27;1.63;0.01;4.40;-1.58;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;1.738;;-10.53;0.03;1.23;0.01;4.74;-1.61;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;2.000;;-10.42;-0.23;0.82;0.01;5.01;-1.59;Beam | 2 - HEA 160 | L : 4.000 m
2;6;;2.000;;-10.42;-0.23;0.81;0.01;5.01;-1.59;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-9.60;-1.15;-0.77;0.00;4.57;0.10;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-9.60;-1.15;-0.77;0.00;4.57;0.10;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-24.55;0.40;-4.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-24.55;0.40;-4.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;1.738;;-23.85;0.09;-0.58;0.00;-4.14;-0.43;Beam | 2 - HEA 160 | L : 4.500 m
2;7;;2.238;;-23.65;0.00;0.41;0.00;-4.18;-0.45;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-22.71;-0.39;2.56;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-22.71;-0.39;2.56;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-23.91;0.39;-4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-23.91;0.39;-4.67;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;;2.238;;-23.01;0.04;-0.02;0.00;-5.26;-0.48;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-21.87;-0.37;2.87;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-21.87;-0.37;2.87;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-24.34;0.40;-4.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-24.34;0.40;-4.17;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;;1.738;;-23.63;0.09;-0.58;0.00;-4.14;-0.42;Beam | 2 - HEA 160 | L : 4.500 m
