Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;21;;1.500;;-45.26;0.00;22.58;0.00;30.40;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-42.24;0.00;26.06;0.00;92.98;0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-42.24;0.00;26.06;0.00;92.98;0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-48.03;0.00;-35.01;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-48.03;0.00;-35.01;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-46.21;0.00;-33.28;0.00;-51.23;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-46.21;0.00;-33.29;0.00;-51.23;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-43.22;0.00;-32.09;0.00;-132.23;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-43.22;0.00;-32.09;0.00;-132.23;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-33.74;0.00;37.19;0.00;-132.32;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-33.48;0.00;35.24;0.00;-72.56;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-31.74;0.00;17.70;0.00;16.61;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-31.56;0.00;15.77;0.00;42.97;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-29.65;-0.02;4.69;0.00;66.23;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-29.66;-0.02;4.60;0.00;66.57;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-29.66;-0.02;4.60;0.00;66.57;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-29.67;-0.02;4.50;0.00;66.92;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-31.42;0.00;-13.73;0.00;38.99;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;26;;0.037;;-31.42;0.00;-13.78;0.00;38.48;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;26;;0.037;;-31.42;0.00;-13.78;0.00;38.48;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-31.42;0.00;-13.82;0.00;37.96;-0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-44.02;0.00;16.99;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-44.02;0.00;16.99;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-42.19;0.00;21.67;0.00;29.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-42.19;0.00;21.66;0.00;29.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-39.17;0.00;25.20;0.00;89.36;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-39.17;0.00;25.20;0.00;89.36;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-47.99;0.00;-34.97;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-47.99;0.00;-34.97;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-46.17;0.00;-33.23;0.00;-51.16;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-46.17;0.00;-33.24;0.00;-51.16;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-43.18;0.00;-32.05;0.00;-132.05;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-43.18;0.00;-32.05;0.00;-132.05;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-33.69;-0.02;37.15;-0.01;-132.14;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-33.43;-0.02;35.20;-0.01;-72.43;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-31.70;0.02;17.68;-0.01;16.62;0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-31.52;0.02;15.74;-0.01;42.94;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-29.62;-0.10;4.69;-0.02;66.12;-0.17;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-29.63;-0.10;4.60;-0.02;66.47;-0.16;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-29.63;-0.10;4.60;-0.02;66.47;-0.16;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-29.64;-0.10;4.51;-0.02;66.81;-0.16;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-31.39;0.01;-13.70;0.01;38.91;-0.04;Beam | 1 - IPE 500 | L : 0.075 m
1;32;;0.037;;-31.39;0.01;-13.75;0.01;38.39;-0.04;Beam | 1 - IPE 500 | L : 0.075 m
1;32;;0.037;;-31.39;0.01;-13.75;0.01;38.39;-0.04;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-31.39;0.01;-13.80;0.01;37.88;-0.04;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-43.98;0.01;16.97;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-43.98;0.01;16.97;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-42.15;0.01;21.64;0.00;28.96;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-42.15;0.01;21.64;0.00;28.96;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-39.13;0.01;25.18;0.01;89.27;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-39.13;0.01;25.18;0.01;89.27;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-33.01;-0.01;30.87;-0.01;-72.59;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-32.79;-0.01;28.88;0.00;-23.29;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-32.37;0.00;24.55;0.00;-23.45;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-32.17;0.00;22.55;0.00;15.41;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-31.75;-0.03;18.22;-0.01;15.26;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-31.74;-0.03;18.13;-0.01;16.62;0.03;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-30.02;0.11;-0.58;0.02;66.22;-0.15;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-30.01;0.11;-0.67;0.02;66.17;-0.16;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-30.01;0.11;-0.67;0.02;66.17;-0.16;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-30.00;0.11;-0.77;0.02;66.12;-0.17;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-30.49;0.06;5.03;0.00;59.78;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.795;;-30.39;0.06;4.05;0.00;63.39;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-30.39;0.06;4.00;0.00;63.51;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-30.39;0.06;4.00;0.00;63.51;-0.10;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-30.29;0.06;2.86;0.00;66.32;-0.15;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-31.10;0.04;11.41;0.00;42.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-30.91;0.04;9.38;0.00;59.94;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-33.05;0.00;30.90;0.00;-72.72;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-32.83;0.00;28.92;0.00;-23.36;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-32.41;0.00;24.59;0.00;-23.52;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-32.22;0.00;22.58;0.00;15.41;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-31.80;-0.01;18.25;0.00;15.25;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-31.79;-0.01;18.16;0.00;16.61;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-31.14;0.01;11.44;0.00;42.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-30.95;0.01;9.40;0.00;60.01;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-30.53;0.01;5.05;0.00;59.85;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.795;;-30.43;0.01;4.07;0.00;63.47;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-30.43;0.01;4.02;0.00;63.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-30.43;0.01;4.02;0.00;63.59;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-30.33;0.01;2.88;0.00;66.42;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-30.58;0.00;-4.78;0.00;67.93;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;109;;0.825;;-30.67;0.00;-5.81;0.00;63.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;109;;0.825;;-30.67;0.00;-5.81;0.00;63.56;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-30.77;0.00;-6.84;0.00;58.34;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-31.19;0.01;-11.26;0.00;58.28;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;110;;0.787;;-31.28;0.01;-12.25;0.00;49.02;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;110;;0.787;;-31.28;0.01;-12.25;0.00;49.02;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-31.37;0.01;-13.22;0.00;38.99;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-31.85;-0.01;-18.20;0.00;37.90;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;111;;0.825;;-31.94;-0.01;-19.23;0.00;22.46;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;111;;0.825;;-31.94;-0.01;-19.23;0.00;22.46;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-32.03;-0.01;-20.25;0.00;6.18;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-32.45;0.00;-24.67;0.00;6.11;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;;0.825;;-32.55;0.00;-25.69;0.00;-14.66;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;;0.825;;-32.55;0.00;-25.69;0.00;-14.66;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-32.65;0.00;-26.69;0.00;-36.27;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-33.07;0.00;-31.12;0.01;-36.33;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.645;;-33.16;0.00;-31.90;0.01;-56.66;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.825;;-33.19;0.00;-32.12;0.01;-62.42;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.825;;-33.19;0.00;-32.12;0.01;-62.42;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-33.30;0.00;-33.11;0.01;-89.33;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-30.54;-0.03;-4.78;0.00;67.83;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;114;;0.825;;-30.64;-0.03;-5.81;0.00;63.47;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;114;;0.825;;-30.64;-0.03;-5.81;0.00;63.47;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-30.74;-0.03;-6.84;0.00;58.25;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-31.16;0.01;-11.26;0.01;58.19;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;115;;0.787;;-31.25;0.01;-12.24;0.01;48.93;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;115;;0.787;;-31.25;0.01;-12.24;0.01;48.93;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-31.34;0.01;-13.22;0.01;38.91;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-31.82;-0.03;-18.17;0.00;37.82;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;116;;0.825;;-31.91;-0.03;-19.19;0.00;22.41;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;116;;0.825;;-31.91;-0.03;-19.19;0.00;22.41;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-32.00;-0.03;-20.21;0.00;6.15;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-32.42;0.00;-24.64;0.01;6.09;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;117;;0.825;;-32.52;0.00;-25.65;0.01;-14.66;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;117;;0.825;;-32.52;0.00;-25.65;0.01;-14.66;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-32.63;-0.01;-26.66;0.01;-36.24;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-33.05;0.04;-31.08;0.02;-36.30;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.645;;-33.13;0.03;-31.87;0.02;-56.60;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.825;;-33.16;0.03;-32.08;0.02;-62.36;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.825;;-33.16;0.03;-32.08;0.02;-62.36;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-33.28;0.02;-33.08;0.02;-89.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-30.06;0.02;-0.56;0.00;66.32;-0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-30.05;0.02;-0.65;0.00;66.28;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-30.05;0.02;-0.65;0.00;66.28;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-30.04;0.02;-0.74;0.00;66.23;-0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-29.95;-0.01;1.71;0.00;66.88;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-30.05;-0.01;0.68;0.00;67.86;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-30.05;-0.01;0.68;0.00;67.86;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-30.15;-0.01;-0.35;0.00;67.99;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-29.91;-0.05;1.71;0.00;66.77;-0.16;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-30.01;-0.05;0.68;0.00;67.76;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-30.01;-0.05;0.68;0.00;67.76;-0.11;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-30.11;-0.05;-0.35;-0.01;67.89;-0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-35.48;0.00;31.84;0.00;-74.65;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-35.26;0.01;29.86;0.00;-23.73;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-34.84;0.00;25.53;0.00;-23.89;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-34.64;0.00;23.52;0.00;16.58;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-34.22;0.01;19.19;0.01;16.43;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-34.21;0.01;19.10;0.01;17.86;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-33.83;-0.02;11.69;0.00;44.46;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-33.65;-0.02;9.65;0.00;62.07;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-33.22;-0.03;5.30;0.00;61.91;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.795;;-33.13;-0.03;4.32;0.00;65.73;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-33.12;-0.03;4.27;0.00;65.86;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-33.12;-0.03;4.27;0.00;65.86;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-33.02;-0.03;3.12;0.00;68.90;0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-32.75;-0.06;-0.31;-0.01;68.80;0.08;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-32.74;-0.06;-0.40;-0.01;68.77;0.09;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-32.74;-0.06;-0.40;-0.01;68.77;0.09;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-32.73;-0.06;-0.50;-0.01;68.73;0.09;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-32.86;0.04;1.45;0.00;69.35;0.08;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-32.96;0.04;0.42;0.00;70.12;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-32.96;0.04;0.42;0.00;70.12;0.05;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-33.06;0.04;-0.62;0.00;70.03;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-33.49;0.02;-5.04;0.00;69.97;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;143;;0.825;;-33.59;0.02;-6.08;0.00;65.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;;0.825;;-33.59;0.02;-6.08;0.00;65.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-33.68;0.02;-7.11;0.00;59.94;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-34.11;0.01;-11.53;0.00;59.88;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;;0.787;;-34.19;0.01;-12.51;0.00;50.41;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;;0.787;;-34.19;0.01;-12.51;0.00;50.41;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-34.28;0.01;-13.49;0.00;40.17;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-34.66;0.01;-19.16;0.00;39.01;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;;0.825;;-34.75;0.00;-20.18;0.00;22.78;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;145;;0.825;;-34.75;0.00;-20.18;0.00;22.78;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-34.85;0.00;-21.20;0.00;5.71;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-35.27;0.00;-25.63;0.00;5.64;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;146;;0.825;;-35.36;0.00;-26.64;0.00;-15.92;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;146;;0.825;;-35.36;0.00;-26.64;0.00;-15.92;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-35.47;0.00;-27.65;0.00;-38.31;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-35.89;-0.03;-32.07;-0.01;-38.38;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.645;;-35.97;-0.03;-32.85;-0.01;-59.32;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.825;;-36.00;-0.03;-33.07;-0.01;-65.25;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.825;;-36.00;-0.03;-33.07;-0.01;-65.25;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-36.12;-0.02;-34.06;-0.01;-92.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-35.44;0.01;31.81;0.00;-74.57;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-35.22;0.01;29.83;0.00;-23.70;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-34.80;0.00;25.50;0.00;-23.86;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
