Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
6;;1.738;M_z;-10.90;0.01;1.23;0.00;3.25;0.51;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-9.97;0.33;0.46;0.00;4.87;-0.06;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-9.97;0.34;2.51;0.00;4.87;0.51;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-11.61;-0.59;0.46;0.00;0.00;-0.06;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-23.93;0.00;0.16;0.00;1.36;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-23.72;0.00;-0.17;0.00;1.35;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-22.79;0.00;-0.72;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-22.79;0.00;-0.72;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-22.79;0.00;-0.72;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-22.79;0.00;-0.72;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;4.000;V_z;-23.00;0.00;-0.76;0.00;0.37;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-23.82;0.00;-0.02;0.00;1.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-23.82;0.00;-0.02;0.00;1.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-24.64;0.00;1.39;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.500;M_z;-23.62;0.00;-0.33;0.00;1.29;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-22.79;0.00;1.39;0.00;1.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-24.64;0.00;-0.76;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-22.55;0.00;-0.02;0.00;1.80;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-21.41;0.00;-0.87;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-21.41;0.00;-0.87;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-21.41;0.00;-0.87;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-21.41;0.00;-0.87;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.500;V_z;-21.62;0.00;-0.90;0.00;0.45;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-22.64;0.00;0.15;0.00;1.78;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-22.55;0.00;-0.02;0.00;1.80;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-22.44;0.00;-0.21;0.00;1.76;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-23.46;0.00;1.62;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-21.41;0.00;1.62;0.00;1.80;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-23.46;0.00;-0.90;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-23.47;0.00;0.17;0.00;1.36;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-23.26;0.00;-0.17;0.00;1.36;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-22.33;0.00;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-22.33;0.00;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-22.33;0.00;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-22.33;0.00;-0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;4.000;V_z;-22.54;0.00;-0.76;0.00;0.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-23.36;0.00;-0.02;0.00;1.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-23.36;0.00;-0.02;0.00;1.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;M_z;-23.26;0.00;-0.17;0.00;1.36;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-24.18;0.00;1.40;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-22.33;0.00;1.40;0.00;1.38;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-24.18;0.00;-0.76;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-107.91;0.40;-65.20;0.01;-99.55;-1.46;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-107.91;0.40;-65.20;0.01;-99.55;-1.46;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;;0.500;M_T;-109.09;1.18;-66.74;0.00;-33.56;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_z;-109.69;1.55;-67.48;0.01;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-107.34;0.02;-64.47;0.04;-131.98;-1.56;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-105.14;1.55;-62.89;0.19;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-109.69;-1.46;-67.48;0.00;-259.03;-1.56;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_z;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.031;M_z;-69.19;-0.42;79.56;-0.09;-176.63;-0.35;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-69.04;-0.24;80.66;-0.05;-127.61;-0.20;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-69.49;-0.53;78.87;-0.11;-259.27;-0.35;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-53.81;-0.05;33.67;0.03;119.54;0.93;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-53.81;-0.05;33.67;0.03;119.54;0.93;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-53.81;-0.05;33.67;0.03;119.54;0.93;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-53.81;-0.05;33.67;0.03;119.54;0.93;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-53.81;-0.05;33.67;0.03;119.54;0.93;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_y;-53.81;-0.05;33.67;0.03;119.54;0.93;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_y;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
12;;1.378;M_z;-53.82;-0.05;33.92;0.03;112.88;0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_z;-53.94;-0.09;35.66;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;-53.81;-0.05;35.66;0.03;119.54;0.94;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;-53.94;-0.09;33.67;0.03;64.93;0.89;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;
13;14;0.000;;-50.21;-0.43;4.17;-0.03;159.17;-0.32;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;-50.23;-0.43;3.98;-0.04;159.78;-0.22;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;N;-50.21;-0.43;4.17;-0.03;159.17;-0.32;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;N;-50.23;-0.43;3.98;-0.04;159.78;-0.22;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;V_y;-50.21;-0.43;4.17;-0.03;159.17;-0.32;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;V_y;-50.23;-0.43;3.98;-0.04;159.78;-0.22;Beam | 1 - IPE 500 | L : 0.150 m
