Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
Extremes;164;13;0.075;N;-49.49;-0.10;23.89;-0.02;45.55;-0.46;Beam | 1 - IPE 500 | L : 0.075 m
2;12;13;0.000;N;-52.73;-0.02;23.03;-0.02;45.55;-0.46;Beam | 1 - IPE 500 | L : 1.575 m
2;13;128;0.150;V_y;-50.10;0.25;4.43;0.04;102.43;0.31;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-50.10;-0.25;-4.42;-0.04;102.43;0.31;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-52.58;0.10;54.59;0.04;-171.62;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-52.61;-0.10;-54.57;-0.04;-173.95;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;162;112;1.650;M_T;-51.30;0.22;42.99;0.07;-10.85;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;M_T;-51.33;-0.21;-42.98;-0.07;-12.78;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;M_y;-50.63;-0.19;0.89;-0.02;102.62;0.31;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;M_y;-52.61;-0.10;-54.57;-0.04;-173.95;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;13;14;0.000;M_z;-50.08;0.25;4.57;0.03;101.75;0.36;Beam | 1 - IPE 500 | L : 0.150 m
2;163;113;1.650;M_z;-50.33;0.18;32.72;0.06;44.07;-0.47;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-49.49;0.25;54.59;0.07;102.62;0.36;
2;;;;;-52.73;-0.25;-54.57;-0.07;-173.95;-0.47;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-48.13;0.13;56.37;0.05;-180.06;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-47.86;0.25;54.99;0.08;-88.17;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-47.02;0.16;46.22;0.05;-88.49;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-46.84;0.22;44.77;0.07;-13.40;-0.19;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-46.00;0.15;36.01;0.06;-13.72;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-45.87;0.18;34.51;0.06;44.46;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-45.03;-0.09;25.74;-0.02;44.14;-0.48;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-45.03;-0.09;25.67;-0.02;46.07;-0.47;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-37.42;0.00;24.82;-0.02;46.07;-0.47;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-37.31;-0.03;23.36;-0.02;84.02;-0.41;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-36.46;-0.10;14.60;-0.03;83.69;-0.41;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-36.34;-0.12;13.05;-0.03;106.51;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-35.48;-0.19;4.29;-0.04;106.19;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-35.34;-0.19;2.74;-0.02;111.98;0.29;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-34.81;-0.26;-2.58;-0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-34.79;-0.26;-2.72;-0.04;111.39;0.34;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-34.77;0.26;2.73;0.03;111.39;0.35;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-34.78;0.26;2.59;0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-35.31;0.19;-2.72;0.02;111.72;0.29;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-35.45;0.19;-4.27;0.04;105.95;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-36.31;0.12;-13.03;0.03;105.83;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-36.43;0.11;-14.58;0.03;83.05;-0.40;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-37.28;0.03;-23.34;0.02;82.93;-0.40;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-37.39;0.01;-24.80;0.02;45.01;-0.46;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-44.98;0.10;-25.66;0.02;45.01;-0.46;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-44.98;0.09;-25.73;0.02;43.08;-0.47;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-45.82;-0.18;-34.49;-0.06;42.97;-0.46;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-45.95;-0.14;-35.99;-0.05;-15.19;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-46.79;-0.22;-44.75;-0.07;-15.31;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-46.97;-0.15;-46.20;-0.05;-90.36;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-47.81;-0.25;-54.97;-0.08;-90.48;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-48.08;-0.13;-56.35;-0.05;-182.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-34.77;0.26;2.73;0.03;111.39;0.35;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-48.13;0.13;56.37;0.05;-180.06;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-34.78;0.26;2.59;0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-34.81;-0.26;-2.58;-0.04;111.79;0.29;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-48.13;0.13;56.37;0.05;-180.06;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-48.08;-0.13;-56.35;-0.05;-182.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;M_T;-47.86;0.25;54.99;0.08;-88.17;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;M_T;-47.81;-0.25;-54.97;-0.08;-90.48;0.05;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;M_y;-35.34;-0.19;2.74;-0.02;111.98;0.29;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;M_y;-48.08;-0.13;-56.35;-0.05;-182.34;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;19;21;0.000;M_z;-34.77;0.26;2.73;0.03;111.39;0.35;Beam | 1 - IPE 500 | L : 0.150 m
3;137;85;1.650;M_z;-45.87;0.18;34.51;0.06;44.46;-0.48;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-34.77;0.26;56.37;0.08;111.98;0.35;
3;;;;;-48.13;-0.26;-56.35;-0.08;-182.34;-0.48;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-46.79;0.12;54.69;0.05;-172.90;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-46.53;0.24;53.30;0.08;-83.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-45.69;0.15;44.54;0.05;-84.11;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-45.52;0.21;43.08;0.07;-11.81;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-44.68;0.13;34.32;0.05;-12.13;-0.18;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-44.55;0.17;32.82;0.06;43.27;-0.45;Beam | 1 - IPE 500 | L : 1.650 m
4;96;58;0.000;;-43.71;-0.11;24.05;-0.02;42.94;-0.45;Beam | 1 - IPE 500 | L : 0.075 m
4;96;27;0.075;;-43.70;-0.11;23.98;-0.02;44.74;-0.44;Beam | 1 - IPE 500 | L : 0.075 m
4;24;27;0.000;;-43.67;0.00;23.64;-0.02;44.74;-0.44;Beam | 1 - IPE 500 | L : 1.575 m
4;24;59;1.575;;-43.55;-0.02;22.18;-0.02;80.84;-0.39;Beam | 1 - IPE 500 | L : 1.575 m
4;98;59;0.000;;-42.71;-0.10;13.42;-0.04;80.51;-0.39;Beam | 1 - IPE 500 | L : 1.650 m
4;98;60;1.650;;-42.58;-0.11;11.86;-0.03;101.37;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;100;60;0.000;;-41.72;-0.17;3.10;-0.04;101.05;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;;-41.58;-0.17;1.54;-0.02;104.88;0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;120;63;0.000;;-41.05;-0.22;-3.77;-0.03;104.69;0.26;Beam | 1 - IPE 500 | L : 0.150 m
4;120;28;0.150;;-41.03;-0.22;-3.91;-0.03;104.11;0.31;Beam | 1 - IPE 500 | L : 0.150 m
4;25;28;0.000;;-41.03;0.22;3.95;0.03;104.11;0.31;Beam | 1 - IPE 500 | L : 0.150 m
4;25;76;0.150;;-41.04;0.22;3.80;0.03;104.69;0.26;Beam | 1 - IPE 500 | L : 0.150 m
4;122;76;0.000;;-41.57;0.17;-1.51;0.02;104.62;0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;122;74;1.650;;-41.72;0.17;-3.07;0.03;100.84;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
4;109;74;0.000;;-42.58;0.12;-11.83;0.03;100.73;-0.12;Beam | 1 - IPE 500 | L : 1.650 m
4;109;73;1.650;;-42.70;0.10;-13.38;0.03;79.92;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
4;110;73;0.000;;-43.55;0.02;-22.15;0.02;79.81;-0.38;Beam | 1 - IPE 500 | L : 1.575 m
4;110;29;1.575;;-43.67;0.00;-23.61;0.02;43.77;-0.43;Beam | 1 - IPE 500 | L : 1.575 m
4;26;29;0.000;;-43.70;0.11;-23.95;0.02;43.77;-0.43;Beam | 1 - IPE 500 | L : 0.075 m
4;26;72;0.075;;-43.70;0.11;-24.02;0.02;41.97;-0.44;Beam | 1 - IPE 500 | L : 0.075 m
4;111;72;0.000;;-44.54;-0.16;-32.78;-0.06;41.85;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
4;111;71;1.650;;-44.68;-0.13;-34.28;-0.05;-13.49;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;112;71;0.000;;-45.51;-0.21;-43.05;-0.07;-13.61;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
4;112;69;1.650;;-45.69;-0.14;-44.50;-0.05;-85.85;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;;-46.53;-0.24;-53.26;-0.08;-85.97;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;;-46.79;-0.12;-54.66;-0.05;-175.02;0.04;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-41.03;0.22;3.95;0.03;104.11;0.31;Beam | 1 - IPE 500 | L : 0.150 m
4;113;30;1.650;N;-46.79;-0.12;-54.66;-0.05;-175.02;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;V_y;-46.53;0.24;53.30;0.08;-83.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;V_y;-46.53;-0.24;-53.26;-0.08;-85.97;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;23;26;0.000;V_z;-46.79;0.12;54.69;0.05;-172.90;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;V_z;-46.79;-0.12;-54.66;-0.05;-175.02;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;M_T;-46.53;0.24;53.30;0.08;-83.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;113;69;0.000;M_T;-46.53;-0.24;-53.26;-0.08;-85.97;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;100;63;1.650;M_y;-41.58;-0.17;1.54;-0.02;104.88;0.26;Beam | 1 - IPE 500 | L : 1.650 m
4;113;30;1.650;M_y;-46.79;-0.12;-54.66;-0.05;-175.02;0.04;Beam | 1 - IPE 500 | L : 1.650 m
4;25;28;0.000;M_z;-41.03;0.22;3.95;0.03;104.11;0.31;Beam | 1 - IPE 500 | L : 0.150 m
4;94;58;1.650;M_z;-44.55;0.17;32.82;0.06;43.27;-0.45;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-41.03;0.24;54.69;0.08;104.88;0.31;
4;;;;;-46.79;-0.24;-54.66;-0.08;-175.02;-0.45;
;;;;;;;;;;;
5;Obergurt;;;;;;;;;;
5;29;33;0.000;;-46.78;0.11;54.68;0.05;-172.86;0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;29;49;1.650;;-46.52;0.23;53.29;0.08;-83.77;0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;84;49;0.000;;-45.68;0.15;44.53;0.05;-84.09;0.04;Beam | 1 - IPE 500 | L : 1.650 m
5;84;50;1.650;;-45.50;0.21;43.07;0.07;-11.80;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
5;85;50;0.000;;-44.67;0.13;34.31;0.05;-12.12;-0.17;Beam | 1 - IPE 500 | L : 1.650 m
5;85;51;1.650;;-44.53;0.16;32.81;0.06;43.26;-0.43;Beam | 1 - IPE 500 | L : 1.650 m
5;86;51;0.000;;-43.70;-0.11;24.04;-0.03;42.93;-0.43;Beam | 1 - IPE 500 | L : 0.075 m
5;86;34;0.075;;-43.69;-0.11;23.97;-0.03;44.73;-0.42;Beam | 1 - IPE 500 | L : 0.075 m
5;30;34;0.000;;-43.66;0.01;23.64;-0.03;44.73;-0.42;Beam | 1 - IPE 500 | L : 1.575 m
5;30;54;1.575;;-43.54;-0.01;22.17;-0.02;80.82;-0.38;Beam | 1 - IPE 500 | L : 1.575 m
5;89;54;0.000;;-42.70;-0.09;13.41;-0.04;80.49;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;89;53;1.650;;-42.57;-0.10;11.86;-0.03;101.35;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;88;53;0.000;;-41.71;-0.15;3.10;-0.04;101.02;-0.14;Beam | 1 - IPE 500 | L : 1.650 m
5;88;52;1.650;;-41.57;-0.15;1.54;-0.02;104.85;0.22;Beam | 1 - IPE 500 | L : 1.650 m
5;87;52;0.000;;-41.04;-0.19;-3.78;-0.03;104.65;0.22;Beam | 1 - IPE 500 | L : 0.150 m
5;87;35;0.150;;-41.02;-0.19;-3.92;-0.03;104.07;0.27;Beam | 1 - IPE 500 | L : 0.150 m
5;31;35;0.000;;-41.02;0.19;3.95;0.03;104.07;0.27;Beam | 1 - IPE 500 | L : 0.150 m
5;31;62;0.150;;-41.03;0.19;3.81;0.03;104.66;0.23;Beam | 1 - IPE 500 | L : 0.150 m
5;123;62;0.000;;-41.56;0.16;-1.50;0.02;104.59;0.23;Beam | 1 - IPE 500 | L : 1.650 m
5;123;67;1.650;;-41.71;0.15;-3.06;0.03;100.82;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
5;114;67;0.000;;-42.57;0.11;-11.83;0.03;100.70;-0.13;Beam | 1 - IPE 500 | L : 1.650 m
5;114;68;1.650;;-42.69;0.09;-13.38;0.03;79.90;-0.38;Beam | 1 - IPE 500 | L : 1.650 m
5;115;68;0.000;;-43.54;0.02;-22.14;0.02;79.79;-0.37;Beam | 1 - IPE 500 | L : 1.575 m
5;115;36;1.575;;-43.66;-0.01;-23.60;0.02;43.76;-0.42;Beam | 1 - IPE 500 | L : 1.575 m
5;32;36;0.000;;-43.69;0.12;-23.94;0.02;43.76;-0.42;Beam | 1 - IPE 500 | L : 0.075 m
5;32;66;0.075;;-43.69;0.11;-24.01;0.02;41.96;-0.43;Beam | 1 - IPE 500 | L : 0.075 m
