Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
2;2;0.000;;1.6;-0.1;-1.6;0.0;0.5;-1.8;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;u_X;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_X;1.6;-0.1;-1.6;0.0;0.5;-1.8;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_Y;1.6;-0.1;-1.6;0.0;0.5;-1.8;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_Y;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_Z;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_Z;1.6;-0.1;-1.6;0.0;0.5;-1.8;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_X;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_X;1.6;-0.1;-1.6;0.0;0.5;-1.8;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_Y;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.660;φ_Y;3.8;0.1;-3.5;1.4;1.2;-2.2;-2.9;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_Z;6.8;0.3;-5.9;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.165;φ_Z;2.1;0.0;-2.1;0.3;0.7;-2.0;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;6.8;0.3;-1.6;3.4;2.2;-1.3;-2.2;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;1.6;-0.1;-5.9;0.0;0.5;-2.2;-3.0;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;7.3;0.0;-7.3;0.1;-15.2;0.6;1.4;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;8.0;0.1;-7.9;1.5;-9.2;-1.1;0.6;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;u_X;8.0;0.1;-7.9;1.5;-9.2;-1.1;0.6;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_X;7.3;0.0;-7.3;0.1;-14.6;0.1;1.3;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_Y;7.3;0.0;-7.3;0.1;-15.2;0.6;1.4;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_Y;8.0;0.1;-7.9;1.5;-9.2;-1.1;0.6;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_Z;8.0;0.1;-7.9;1.5;-9.2;-1.1;0.6;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_Z;7.3;0.0;-7.3;0.1;-14.6;0.1;1.3;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_X;8.0;0.1;-7.9;1.5;-9.2;-1.1;0.6;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_X;7.3;0.0;-7.3;0.1;-15.2;0.6;1.4;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_Y;7.3;0.0;-7.3;0.1;-15.2;0.6;1.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_Y;7.8;0.1;-7.7;1.0;-10.7;-1.3;0.7;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_Z;7.3;0.0;-7.3;0.1;-15.2;0.6;1.4;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_Z;8.0;0.1;-7.9;1.5;-9.2;-1.1;0.6;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;8.0;0.1;-7.3;1.5;-9.2;0.6;1.4;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;7.3;0.0;-7.9;0.1;-15.2;-1.3;0.6;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_X;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_X;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_Y;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_Y;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_Z;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_Z;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_X;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_X;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_Y;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_Y;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_Z;7.5;0.0;-7.5;0.1;-8.3;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_Z;7.4;0.0;-7.4;0.1;-7.8;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;7.5;0.0;-7.4;0.1;-7.8;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;7.4;0.0;-7.5;0.1;-8.3;-0.3;-0.1;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.2;0.0;-7.2;0.1;-14.1;-0.5;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;7.2;0.0;-7.2;0.1;-14.1;-0.5;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;u_X;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_X;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Y;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Y;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_Z;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_Z;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_X;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_X;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Y;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Y;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_Z;7.2;0.0;-7.2;0.1;-13.2;-0.6;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_Z;7.2;0.0;-7.2;0.1;-15.0;-0.3;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;7.2;0.0;-7.2;0.1;-13.2;-0.3;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;7.2;0.0;-7.2;0.1;-15.0;-0.6;-1.4;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.7;1.8;-2.0;0.0;-0.8;-0.7;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.7;1.8;-2.0;0.0;-0.8;-0.7;1.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;2.9;1.9;-2.2;0.0;-0.6;-0.5;1.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.8;0.3;-1.8;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.8;0.3;-1.8;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;;2.000;u_X;3.1;2.0;-2.3;0.0;-0.4;-0.2;1.5;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_X;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Y;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_Y;3.1;2.0;-2.4;0.0;0.0;0.3;1.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_Z;1.8;0.3;-1.8;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_Z;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_X;1.8;0.3;-1.8;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_X;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Y;1.8;0.3;-1.8;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Y;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_Z;1.8;0.3;-1.8;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_Z;0.0;0.0;0.0;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;3.1;2.0;0.0;0.0;0.6;1.8;2.9;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;-2.4;0.0;-1.6;-1.4;0.0;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;3.5;0.5;-3.5;0.0;-1.4;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;4.1;0.6;-4.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.5;0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;4.5;0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;2.250;u_X;4.1;0.6;-4.1;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_X;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Y;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;3.500;u_Y;4.6;0.4;-4.6;0.1;-0.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_Z;4.5;0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_Z;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_X;4.5;0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_X;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_Y;4.5;0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.6;0.6;0.0;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;0.0;-4.6;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;5.5;0.7;-5.4;0.0;-1.4;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;6.0;0.0;-6.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;6.0;0.0;-6.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;;2.500;u_X;5.8;0.7;-5.8;0.1;-1.1;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_X;6.0;0.0;-6.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Y;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;3.500;u_Y;6.4;0.6;-6.4;0.1;-0.2;0.3;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_Z;6.0;0.0;-6.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_Z;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_X;6.0;0.0;-6.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_X;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_Y;6.0;0.0;-6.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Y;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_Z;0.0;0.0;0.0;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;6.4;0.7;0.0;0.1;0.4;0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;0.0;-6.4;0.0;-3.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;3.5;0.5;-3.5;0.0;-1.4;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;4.1;0.5;-4.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.5;-0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;4.5;-0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;;2.238;u_X;4.1;0.5;-4.0;0.0;-1.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_X;4.5;-0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Y;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;3.500;u_Y;4.6;0.3;-4.6;0.1;-0.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_Z;4.5;-0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_Z;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_X;4.5;-0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_X;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_Y;4.5;-0.1;-4.5;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Y;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_Z;0.0;0.0;0.0;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;4.6;0.5;0.0;0.1;0.2;0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-4.6;0.0;-2.3;-0.4;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.9;-2.9;-0.6;0.1;-0.4;1.4;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;2.9;-2.9;-0.6;0.1;-0.4;1.4;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_X;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_X;4.3;-4.1;-1.3;0.1;-0.5;-0.2;-0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Y;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Y;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_Z;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_Z;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_X;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_X;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Y;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Y;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_Z;0.0;0.0;0.0;0.0;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_Z;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;4.3;0.0;0.0;0.2;-0.4;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-4.1;-1.8;0.0;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;u_X;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_X;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Y;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Y;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_Z;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_Z;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_X;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_X;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Y;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Y;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_Z;6.9;-2.7;-2.9;5.7;-6.8;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_Z;3.6;-3.2;-1.8;0.2;-0.5;-1.9;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;6.9;-2.7;-1.8;5.7;-0.5;-1.9;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;3.6;-3.2;-2.9;0.2;-6.8;-4.3;-0.7;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;23.2;-1.0;-4.4;22.8;-14.4;-4.9;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;30.1;-0.3;-4.7;29.8;-13.2;-3.8;1.2;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;u_X;30.1;-0.3;-4.7;29.8;-13.2;-3.8;1.2;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_X;23.2;-1.0;-4.4;22.8;-14.4;-4.9;1.2;Beam | 1 - IPE 500 | L : 1.575 m
