Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
107;74;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.7;
108;19;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
108;26;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
119;63;;0.0;0.0;0.0;0.0;0.0;-3.2;-9.7;
119;52;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.6;
121;62;;0.0;0.0;0.0;0.0;0.0;-2.3;-7.7;
121;76;;0.0;0.0;0.0;0.0;0.0;-2.8;-7.8;
124;84;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.4;
124;57;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.4;
125;85;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.0;
125;58;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.0;
126;86;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.4;
126;59;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.4;
127;87;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.5;
127;60;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.5;
128;69;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.5;
128;95;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.5;
129;30;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.6;
129;23;;0.1;0.1;0.0;0.0;0.0;-2.3;-6.6;
130;71;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.6;
130;96;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.6;
131;72;;0.0;0.0;0.0;0.0;0.0;-4.4;-11.9;
131;97;;0.0;0.0;0.0;0.0;0.0;-4.1;-11.8;
132;73;;0.0;0.0;0.0;0.0;0.0;-4.4;-12.7;
132;98;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.6;
133;74;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.7;
133;99;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.6;
134;89;;0.0;0.0;0.0;0.0;0.0;-2.7;-9.6;
134;63;;0.0;0.0;0.0;0.0;0.0;-3.1;-9.7;
135;76;;0.0;0.0;0.0;0.0;0.0;-2.8;-7.8;
135;100;;0.0;0.0;0.0;0.0;0.0;-2.4;-7.7;
148;111;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.4;
148;83;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.4;
149;12;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
149;19;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
150;112;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.4;
150;84;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.4;
151;113;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.0;
151;85;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.1;
152;114;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.4;
152;86;;0.0;0.0;0.0;0.0;0.0;-4.6;-12.5;
153;115;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.5;
153;87;;0.0;0.0;0.0;0.0;0.0;-4.7;-12.6;
154;95;;0.0;0.0;0.0;0.0;0.0;-4.7;-12.6;
154;123;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.5;
155;23;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
155;16;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
156;96;;0.0;0.0;0.0;0.0;0.0;-4.7;-12.7;
156;124;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.6;
157;97;;0.0;0.0;0.0;0.0;0.0;-4.7;-11.9;
157;125;;0.0;0.0;0.0;0.0;0.0;-4.2;-11.8;
158;98;;0.0;0.0;0.0;0.0;0.0;-4.8;-12.7;
158;126;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.6;
159;99;;0.0;0.0;0.0;0.0;0.0;-4.8;-12.7;
159;127;;0.0;0.0;0.0;0.0;0.0;-4.1;-12.6;
160;117;;0.0;0.0;0.0;0.0;0.0;-2.8;-9.6;
160;89;;0.0;0.0;0.0;0.0;0.0;-3.3;-9.7;
161;100;;0.0;0.0;0.0;0.0;0.0;-3.0;-7.8;
161;128;;0.0;0.0;0.0;0.0;0.0;-2.4;-7.7;
174;139;;0.0;0.0;0.0;0.0;0.0;5.5;-8.8;
174;111;;0.0;0.0;0.0;0.0;0.0;-4.3;-13.2;
175;2;;0.4;-0.4;0.0;0.0;0.0;-1.5;-3.9;
175;12;;0.0;0.0;0.0;0.0;0.0;-2.2;-7.5;
176;140;;0.0;0.0;0.0;0.0;0.0;3.7;-10.9;
176;112;;0.0;0.0;0.0;0.0;0.0;-3.3;-12.9;
177;141;;0.0;0.0;0.0;0.0;0.0;-5.7;-12.0;
177;113;;0.0;0.0;0.0;0.0;0.0;-1.8;-12.2;
178;142;;0.0;0.0;0.0;0.0;0.0;-4.2;-11.2;
178;114;;0.0;0.0;0.0;0.0;0.0;-1.1;-12.6;
179;143;;0.0;0.0;0.0;0.0;0.0;-4.5;-12.1;
179;115;;0.0;0.0;0.0;0.0;0.0;-0.5;-12.6;
180;123;;0.0;0.0;0.0;0.0;0.0;-4.2;-12.3;
180;151;;0.0;0.0;0.0;0.0;0.0;14.5;-7.6;
181;16;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.5;
181;6;;0.8;-0.8;0.0;0.0;0.0;0.0;-3.1;
182;124;;0.0;0.0;0.0;0.0;0.0;-3.1;-12.1;
182;152;;0.0;0.0;0.0;0.0;0.0;10.7;-11.4;
183;125;;0.0;0.0;0.0;0.0;0.0;-1.6;-11.0;
183;153;;0.0;0.0;0.0;0.0;0.0;-5.0;-12.8;
184;126;;0.0;0.0;0.0;0.0;0.0;-1.1;-11.8;
184;154;;0.0;0.0;0.0;0.0;0.0;-0.6;-11.1;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.6;-11.7;
185;155;;0.0;0.0;0.0;0.0;0.0;0.6;-12.4;
186;145;;0.0;0.0;0.0;0.0;0.0;-6.9;-9.4;
186;117;;0.0;0.0;0.0;0.0;0.0;1.4;-9.7;
187;128;;0.0;0.0;0.0;0.0;0.0;1.7;-6.8;
187;156;;0.0;0.0;0.0;0.0;0.0;-5.8;-9.0;
200;49;;0.0;0.0;0.0;0.0;0.0;-4.3;-13.2;
200;116;;0.0;0.0;0.0;0.0;0.0;5.6;-8.8;
201;33;;0.0;0.0;0.0;0.0;0.0;-2.2;-7.5;
201;40;;0.4;-0.4;0.0;0.0;0.0;-1.5;-3.9;
202;50;;0.0;0.0;0.0;0.0;0.0;-3.4;-12.9;
202;118;;0.0;0.0;0.0;0.0;0.0;3.8;-10.9;
203;51;;0.0;0.0;0.0;0.0;0.0;-1.9;-12.2;
203;119;;0.0;0.0;0.0;0.0;0.0;-5.5;-11.9;
204;54;;0.0;0.0;0.0;0.0;0.0;-1.3;-12.6;
204;120;;0.0;0.0;0.0;0.0;0.0;-4.0;-11.1;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.7;-12.6;
205;121;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.1;
206;129;;0.0;0.0;0.0;0.0;0.0;14.6;-7.6;
206;64;;0.0;0.0;0.0;0.0;0.0;-4.3;-12.3;
207;44;;0.8;-0.8;0.0;0.0;0.0;-0.1;-3.1;
207;37;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.5;
208;130;;0.0;0.0;0.0;0.0;0.0;10.9;-11.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-3.3;-12.1;
209;131;;0.0;0.0;0.0;0.0;0.0;-4.8;-12.8;
209;66;;0.0;0.0;0.0;0.0;0.0;-1.8;-11.1;
210;132;;0.0;0.0;0.0;0.0;0.0;-0.4;-11.1;
210;68;;0.0;0.0;0.0;0.0;0.0;-1.3;-11.9;
211;133;;0.0;0.0;0.0;0.0;0.0;0.9;-12.3;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.8;-11.8;
212;52;;0.0;0.0;0.0;0.0;0.0;1.2;-9.7;
212;122;;0.0;0.0;0.0;0.0;0.0;-6.7;-9.3;
213;134;;0.0;0.0;0.0;0.0;0.0;-5.6;-9.0;
213;62;;0.0;0.0;0.0;0.0;0.0;1.5;-6.8;
Total;;;0.8;0.1;0.0;0.0;0.5;14.6;0.4;
max/min;;;0.0;-0.8;0.0;0.0;-0.5;-6.9;-13.2;
