Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
160;89;;0.0;0.0;0.0;0.0;0.0;-2.9;-8.8;
161;100;;0.0;0.0;0.0;0.0;0.0;-2.4;-5.9;
161;128;;0.0;0.0;0.0;0.0;0.0;-1.6;-5.8;
174;139;;0.0;0.0;0.0;0.0;0.0;11.9;-3.6;
174;111;;0.0;0.0;0.0;0.0;0.0;-3.2;-10.0;
175;2;;0.7;-0.7;0.0;0.0;0.0;-0.5;-1.1;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.6;-6.1;
176;140;;0.0;0.0;0.0;0.0;0.0;9.9;-6.6;
176;112;;0.0;0.0;0.0;0.0;0.0;-2.4;-9.7;
177;141;;0.0;0.0;0.0;0.0;0.0;-3.3;-8.2;
177;113;;0.0;0.0;0.0;0.0;0.0;-1.1;-9.0;
178;142;;0.0;0.0;0.0;0.0;0.0;-0.5;-6.8;
178;114;;0.0;0.0;0.0;0.0;0.0;-0.5;-9.5;
179;143;;0.0;0.0;0.0;0.0;0.0;-0.7;-8.1;
179;115;;0.0;0.0;0.0;0.0;0.0;0.0;-9.5;
180;123;;0.0;0.0;0.0;0.0;0.0;-3.1;-8.6;
180;151;;0.0;0.0;0.0;0.0;0.0;25.5;-1.9;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.8;-4.5;
181;6;;1.3;-1.3;0.0;0.0;0.0;1.7;-0.1;
182;124;;0.0;0.0;0.0;0.0;0.0;-2.2;-8.5;
182;152;;0.0;0.0;0.0;0.0;0.0;20.5;-7.4;
183;125;;0.0;0.0;0.0;0.0;0.0;-0.8;-7.4;
183;153;;0.0;0.0;0.0;0.0;0.0;-2.3;-9.7;
184;126;;0.0;0.0;0.0;0.0;0.0;-0.6;-8.3;
184;154;;0.0;0.0;0.0;0.0;0.0;4.8;-6.8;
185;127;;0.0;0.0;0.0;0.0;0.0;-0.1;-8.3;
185;155;;0.0;0.0;0.0;0.0;0.0;7.1;-8.6;
186;145;;0.0;0.0;0.0;0.0;0.0;-5.3;-7.9;
186;117;;0.0;0.0;0.0;0.0;0.0;1.2;-9.1;
187;128;;0.0;0.0;0.0;0.0;0.0;1.6;-4.8;
187;156;;0.0;0.0;0.0;0.0;0.0;-3.7;-7.4;
200;49;;0.0;0.0;0.0;0.0;0.0;-3.2;-10.0;
200;116;;0.0;0.0;0.0;0.0;0.0;12.0;-3.6;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.6;-6.2;
201;40;;0.7;-0.7;0.0;0.0;0.0;-0.5;-1.1;
202;50;;0.0;0.0;0.0;0.0;0.0;-2.5;-9.8;
202;118;;0.0;0.0;0.0;0.0;0.0;10.0;-6.5;
203;51;;0.0;0.0;0.0;0.0;0.0;-1.2;-9.1;
203;119;;0.0;0.0;0.0;0.0;0.0;-3.1;-8.1;
204;54;;0.0;0.0;0.0;0.0;0.0;-0.7;-9.5;
204;120;;0.0;0.0;0.0;0.0;0.0;-0.2;-6.7;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.3;-9.6;
205;121;;0.0;0.0;0.0;0.0;0.0;-0.3;-8.1;
206;129;;0.0;0.0;0.0;0.0;0.0;25.6;-1.9;
206;64;;0.0;0.0;0.0;0.0;0.0;-3.2;-8.7;
207;44;;1.3;-1.3;0.0;0.0;0.0;1.7;-0.1;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.7;-4.5;
208;130;;0.0;0.0;0.0;0.0;0.0;20.6;-7.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-2.3;-8.6;
209;131;;0.0;0.0;0.0;0.0;0.0;-2.0;-9.6;
209;66;;0.0;0.0;0.0;0.0;0.0;-1.1;-7.4;
210;132;;0.0;0.0;0.0;0.0;0.0;5.1;-6.7;
210;68;;0.0;0.0;0.0;0.0;0.0;-0.9;-8.4;
211;133;;0.0;0.0;0.0;0.0;0.0;7.4;-8.5;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.5;-8.3;
212;52;;0.0;0.0;0.0;0.0;0.0;0.9;-9.1;
212;122;;0.0;0.0;0.0;0.0;0.0;-5.0;-7.9;
213;134;;0.0;0.0;0.0;0.0;0.0;-3.4;-7.4;
213;62;;0.0;0.0;0.0;0.0;0.0;1.2;-4.8;
Total;;;1.3;0.1;0.0;0.0;0.8;25.6;0.4;
max/min;;;0.0;-1.3;0.0;0.0;-0.8;-5.3;-10.0;
