Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;12;13;0.000;;-25.63;-0.01;13.08;0.01;14.07;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-25.50;-0.01;11.65;0.01;33.55;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-25.18;-0.02;8.44;0.00;33.43;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-25.04;-0.02;6.94;0.00;46.12;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-24.72;-0.03;3.72;0.00;46.00;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.795;;-24.65;-0.03;2.99;0.00;48.67;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-24.65;-0.03;2.96;0.00;48.76;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-24.65;-0.03;2.96;0.00;48.76;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-24.58;-0.03;2.12;0.00;50.84;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-24.38;-0.05;-0.37;-0.01;50.77;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-24.37;-0.05;-0.44;-0.01;50.74;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-24.37;-0.05;-0.44;-0.01;50.74;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-24.36;-0.05;-0.51;-0.01;50.70;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-24.24;0.05;3.11;0.01;50.70;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-24.25;0.05;3.04;0.01;50.93;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-24.25;0.05;3.04;0.01;50.93;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-24.25;0.05;2.98;0.01;51.16;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-24.46;0.03;0.91;0.00;51.13;0.07;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-24.53;0.03;0.15;0.00;51.57;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-24.53;0.03;0.15;0.00;51.57;0.05;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-24.61;0.03;-0.61;0.00;51.38;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-24.92;0.02;-3.88;0.00;51.33;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-25.00;0.02;-4.64;0.00;47.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-25.00;0.02;-4.64;0.00;47.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-25.07;0.02;-5.40;0.00;43.67;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-25.38;0.00;-8.67;-0.01;43.62;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-25.45;0.00;-9.40;-0.01;36.51;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-25.45;0.00;-9.40;-0.01;36.51;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-25.52;0.00;-10.12;-0.01;28.82;0.00;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-25.48;-0.01;-10.99;-0.01;28.82;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-25.48;-0.01;-11.02;-0.01;28.41;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-25.48;-0.01;-11.02;-0.01;28.41;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-25.48;-0.01;-11.06;-0.01;28.00;0.00;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-25.80;0.02;-14.29;0.00;27.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-25.87;0.01;-15.05;0.00;15.85;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-25.87;0.01;-15.05;0.00;15.85;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-25.94;0.01;-15.80;0.00;3.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-26.25;0.00;-19.07;0.00;3.08;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-26.32;0.00;-19.82;0.00;-12.97;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-26.32;0.00;-19.82;0.00;-12.97;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-26.40;0.00;-20.57;0.00;-29.63;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-26.71;-0.02;-23.84;-0.01;-29.68;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.645;;-26.78;-0.02;-24.42;-0.01;-45.24;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-26.80;-0.02;-24.58;-0.01;-49.65;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-26.80;-0.02;-24.58;-0.01;-49.65;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-26.88;-0.01;-25.32;-0.01;-70.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-24.24;0.05;3.11;0.01;50.70;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-26.92;0.00;28.03;0.00;-98.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-24.25;0.05;2.98;0.01;51.16;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-24.38;-0.05;-0.37;-0.01;50.77;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-26.92;0.00;28.03;0.00;-98.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-26.88;-0.01;-25.32;-0.01;-70.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_T;-24.25;0.05;2.98;0.01;51.16;0.07;Beam | 1 - IPE 500 | L : 0.150 m
2;173;123;0.000;M_T;-26.71;-0.02;-23.84;-0.01;-29.68;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.990;M_y;-24.55;0.03;0.00;0.00;51.58;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;11;12;0.000;M_y;-26.92;0.00;28.03;0.00;-98.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_z;-24.36;-0.05;-0.51;-0.01;50.70;0.08;Beam | 1 - IPE 500 | L : 0.150 m
2;171;124;1.650;M_z;-25.94;0.01;-15.80;0.00;3.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-24.24;0.05;28.03;0.01;51.58;0.08;
2;;;;;-26.92;-0.05;-25.32;-0.01;-98.63;-0.02;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-26.93;0.01;28.04;0.00;-98.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-26.75;0.01;26.59;0.00;-53.61;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-26.44;0.00;23.38;0.00;-53.73;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-26.28;0.00;21.91;0.00;-16.36;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-25.96;0.00;18.70;0.00;-16.48;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-25.82;0.00;17.21;0.00;13.15;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-25.50;0.01;14.00;0.00;13.04;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-25.50;0.01;13.94;0.00;14.08;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-25.65;-0.01;13.09;0.00;14.08;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-25.51;-0.01;11.66;0.00;33.57;0.00;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-25.20;-0.01;8.45;0.00;33.45;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-25.06;-0.01;6.95;0.00;46.16;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-24.74;-0.02;3.73;0.00;46.04;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.795;;-24.67;-0.02;3.00;0.00;48.71;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-24.67;-0.02;2.97;0.00;48.80;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-24.67;-0.02;2.97;0.00;48.80;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-24.60;-0.02;2.13;0.00;50.89;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-24.39;-0.04;-0.36;-0.01;50.82;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-24.39;-0.04;-0.43;-0.01;50.79;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-24.39;-0.04;-0.43;-0.01;50.79;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-24.38;-0.04;-0.50;-0.01;50.75;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-24.27;0.04;3.11;0.01;50.75;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-24.27;0.04;3.04;0.01;50.98;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-24.27;0.04;3.04;0.01;50.98;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-24.28;0.04;2.97;0.01;51.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-24.49;0.03;0.91;0.00;51.18;0.06;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-24.56;0.03;0.15;0.00;51.62;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-24.56;0.03;0.15;0.00;51.62;0.04;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-24.63;0.03;-0.62;0.00;51.42;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-24.95;0.02;-3.89;0.00;51.37;0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-25.02;0.02;-4.65;0.00;47.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-25.02;0.02;-4.65;0.00;47.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-25.10;0.02;-5.41;0.00;43.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-25.41;0.01;-8.68;0.00;43.66;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-25.48;0.01;-9.40;0.00;36.54;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-25.48;0.01;-9.40;0.00;36.54;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-25.55;0.01;-10.12;0.00;28.85;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-25.51;0.00;-11.00;0.00;28.85;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-25.51;0.00;-11.04;0.00;28.44;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-25.51;0.00;-11.04;0.00;28.44;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-25.51;0.00;-11.07;0.00;28.02;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-25.83;0.00;-14.31;0.00;27.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-25.90;0.00;-15.07;0.00;15.86;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-25.90;0.00;-15.07;0.00;15.86;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-25.97;0.00;-15.82;0.00;3.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-26.28;0.00;-19.09;0.00;3.07;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-26.36;0.00;-19.84;0.00;-12.99;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-26.36;0.00;-19.84;0.00;-12.99;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-26.43;0.00;-20.59;0.00;-29.67;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-26.75;-0.02;-23.86;-0.01;-29.72;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.645;;-26.81;-0.02;-24.44;-0.01;-45.29;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-26.83;-0.02;-24.60;-0.01;-49.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-26.83;-0.02;-24.60;-0.01;-49.71;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-26.91;-0.02;-25.34;-0.01;-70.31;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-24.27;0.04;3.11;0.01;50.75;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-26.93;0.01;28.04;0.00;-98.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-24.28;0.04;2.97;0.01;51.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-24.39;-0.04;-0.36;-0.01;50.82;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-26.93;0.01;28.04;0.00;-98.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-26.91;-0.02;-25.34;-0.01;-70.31;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_T;-24.28;0.04;2.97;0.01;51.21;0.06;Beam | 1 - IPE 500 | L : 0.150 m
3;147;95;0.000;M_T;-26.75;-0.02;-23.86;-0.01;-29.72;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.990;M_y;-24.57;0.03;-0.01;0.00;51.63;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;17;19;0.000;M_y;-26.93;0.01;28.04;0.00;-98.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;141;21;0.150;M_z;-24.38;-0.04;-0.50;-0.01;50.75;0.07;Beam | 1 - IPE 500 | L : 0.150 m
3;145;96;1.650;M_z;-25.97;0.00;-15.82;0.00;3.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-24.27;0.04;28.04;0.01;51.63;0.07;
3;;;;;-26.93;-0.04;-25.34;-0.01;-98.69;-0.02;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-24.76;0.00;27.35;0.00;-96.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-24.58;0.00;25.89;0.00;-52.19;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-24.26;0.00;22.69;0.00;-52.31;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-24.10;0.00;21.21;0.00;-16.09;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-23.79;0.00;18.00;0.00;-16.20;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;58;1.650;;-23.64;0.00;16.52;0.00;12.28;0.00;Beam | 1 - IPE 500 | L : 1.650 m
