Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;;1.738;M_z;-6.43;-0.08;-0.65;0.01;0.58;2.82;Beam | 2 - HEA 160 | L : 4.000 m
1;2;4.000;M_z;-5.74;2.01;-1.82;0.00;-2.66;-0.17;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-5.74;2.01;1.32;0.01;0.75;2.82;Beam | 2 - HEA 160 | L : 4.000 m
1;;;;-6.95;-3.16;-1.82;0.00;-2.66;-0.17;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
2;2;0.000;;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;;-3.59;-1.00;3.43;0.07;-0.46;1.00;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;;-3.59;-1.00;3.43;0.07;-0.46;1.00;Beam | 3 - HEA 140 | L : 1.650 m
2;;1.005;;-3.59;-0.85;3.39;0.07;0.16;1.16;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;139;1.650;N;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;N;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_y;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_y;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;V_z;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;V_z;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_T;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_T;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_y;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_y;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;M_z;-3.58;-0.09;3.22;0.06;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;M_z;-3.61;-1.32;3.63;0.08;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;-3.58;-0.09;3.63;0.08;2.30;1.48;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;-3.61;-1.32;3.22;0.06;-3.38;-0.02;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
3;3;0.000;;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.787;;-3.64;-1.47;3.72;0.04;-1.32;-0.64;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.787;;-3.64;-1.47;3.72;0.04;-1.32;-0.64;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;-3.62;-0.92;3.53;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;142;1.575;N;-3.62;-0.92;3.53;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;N;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_y;-3.62;-0.92;3.53;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_y;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;V_z;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;V_z;-3.62;-0.92;3.53;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.591;M_T;-3.65;-1.55;3.77;0.04;-2.05;-0.94;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_T;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_y;-3.62;-0.92;3.53;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_y;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;M_z;-3.62;-0.92;3.53;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;M_z;-3.67;-1.66;3.91;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;-3.62;-0.92;3.91;0.04;1.54;0.32;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;-3.67;-1.66;3.53;0.04;-4.32;-1.91;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;
4;4;0.000;;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;1.01;-0.78;5.34;0.04;-3.29;-1.06;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.075;;1.01;-0.78;5.34;0.04;-3.29;-1.06;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;N;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;N;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_y;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_y;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;V_z;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;V_z;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_T;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_T;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_y;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_y;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;M_z;1.01;-0.77;5.32;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;M_z;1.01;-0.78;5.36;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;1.01;-0.77;5.36;0.04;-2.90;-1.00;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;1.01;-0.78;5.32;0.04;-3.70;-1.12;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
5;5;0.000;;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.20;-0.21;6.97;0.19;-4.47;-1.06;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;1.20;-0.21;6.97;0.19;-4.47;-1.06;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;5;0.000;N;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;N;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_y;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_y;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;V_z;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;V_z;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_T;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_T;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_y;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_y;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;M_z;1.20;-0.20;6.96;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;M_z;1.20;-0.22;6.98;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;1.20;-0.20;6.98;0.19;-4.21;-1.05;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;1.20;-0.22;6.96;0.19;-4.73;-1.08;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
6;7;0.000;;-6.17;-1.35;1.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;-6.17;-1.35;1.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-5.72;-0.20;0.73;0.00;1.64;1.16;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;-5.72;-0.20;0.73;0.00;1.64;1.16;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;-5.64;-0.01;0.62;0.00;1.80;1.18;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;6;4.000;N;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;N;-6.17;-1.35;1.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_y;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_y;-6.17;-1.35;1.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;V_z;-6.17;-1.35;1.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;V_z;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_T;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.000;M_T;-5.87;-0.58;0.97;0.00;1.22;0.96;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_y;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;M_y;-6.17;-1.35;1.46;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;M_z;-5.64;-0.01;0.62;0.00;1.80;1.18;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;M_z;-4.95;0.82;0.11;0.00;2.44;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-4.95;0.82;1.46;0.00;2.44;1.18;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;-6.17;-1.35;0.11;0.00;0.00;-0.07;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
7;8;0.000;;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;-11.88;0.00;0.69;0.00;5.01;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;-11.73;0.00;-0.52;0.00;5.05;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-11.03;0.00;-3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;-11.03;0.00;-3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;3;4.500;N;-11.03;0.00;-3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;N;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_y;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_y;-11.03;0.00;-3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;V_z;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;V_z;-11.03;0.00;-3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_T;-11.80;0.00;0.04;0.00;5.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_T;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_y;-11.80;0.00;0.04;0.00;5.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_y;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;M_z;-12.40;0.00;5.08;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.000;M_z;-11.80;0.00;0.04;0.00;5.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-11.03;0.00;5.08;0.00;5.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;-12.40;0.00;-3.04;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
8;9;0.000;;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;-15.37;0.00;0.00;0.00;5.08;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-14.52;0.00;-2.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;-14.52;0.00;-2.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;4;5.000;N;-14.52;0.00;-2.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;N;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_y;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_y;-14.52;0.00;-2.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;V_z;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;V_z;-14.52;0.00;-2.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.000;M_T;-15.44;0.00;0.48;0.00;5.03;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_T;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;M_y;-15.37;0.00;0.00;0.00;5.08;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_y;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;M_z;-16.04;0.00;4.54;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;M_z;-15.29;0.00;-0.51;0.00;5.02;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-14.52;0.00;4.54;0.00;5.08;0.00;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;-16.04;0.00;-2.70;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
9;10;0.000;;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;-12.03;0.00;0.41;0.00;3.05;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;-11.88;0.00;-0.33;0.00;3.07;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-11.19;0.00;-1.83;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;-11.19;0.00;-1.83;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;5;4.500;N;-11.19;0.00;-1.83;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;N;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_y;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_y;-11.19;0.00;-1.83;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;V_z;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;V_z;-11.19;0.00;-1.83;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_T;-11.96;0.00;0.02;0.00;3.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_T;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_y;-11.96;0.00;0.02;0.00;3.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_y;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;M_z;-12.56;0.00;3.10;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.000;M_z;-11.96;0.00;0.02;0.00;3.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-11.19;0.00;3.10;0.00;3.11;0.00;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;-12.56;0.00;-1.83;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
10;11;0.000;;-51.72;0.69;-25.00;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;-51.72;0.69;-25.00;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-50.37;0.16;-28.40;0.00;-40.06;-0.64;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;-50.37;0.16;-28.40;0.00;-40.06;-0.64;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;12;4.000;N;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;N;-51.72;0.69;-25.00;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_y;-51.72;0.69;-25.00;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_y;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;V_z;-51.72;0.69;-25.00;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;V_z;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_T;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.000;M_T;-50.81;0.34;-27.27;0.00;-26.14;-0.52;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;M_y;-51.72;0.69;-25.00;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_y;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;M_z;-48.16;-0.67;-31.16;0.02;-115.72;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;M_z;-49.92;-0.01;-29.41;0.00;-54.52;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;-48.16;0.69;-25.00;0.02;0.00;0.01;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;-51.72;-0.67;-31.16;0.00;-115.72;-0.68;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;
11;12;0.000;;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-39.66;0.02;39.06;0.01;-83.31;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.825;;-39.66;0.02;39.06;0.01;-83.31;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;1.005;;-39.64;0.02;38.90;0.01;-76.30;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;111;1.650;N;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;N;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_y;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_y;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;V_z;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;V_z;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_T;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_T;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_y;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;M_y;-39.76;0.01;39.78;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.619;M_z;-39.68;0.01;39.24;0.01;-91.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;M_z;-39.57;0.02;38.33;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;-39.57;0.02;39.78;0.01;-51.39;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;-39.76;0.01;38.33;0.01;-115.84;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;
12;13;0.000;;-37.69;0.00;16.28;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-37.62;0.01;15.55;0.01;53.40;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.787;;-37.62;0.01;15.55;0.01;53.40;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;-37.56;0.01;14.82;0.01;65.36;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;114;1.575;N;-37.56;0.01;14.82;0.01;65.36;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;N;-37.69;0.00;16.28;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_y;-37.56;0.01;14.82;0.01;65.36;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_y;-37.69;0.00;16.28;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;V_z;-37.69;0.00;16.28;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;V_z;-37.56;0.01;14.82;0.01;65.36;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;M_T;-37.69;0.00;16.28;0.01;40.87;0.00;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;M_T;-37.56;0.01;14.82;0.01;65.36;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
