Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
2;2;0.000;;0.9;-0.1;-0.9;0.0;0.4;-2.1;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;2;0.000;u_x;0.9;-0.1;-0.9;0.0;0.4;-2.1;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_x;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_y;0.9;-0.1;-0.9;0.0;0.4;-2.1;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_y;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;u_z;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;u_z;0.9;-0.1;-0.9;0.0;0.4;-2.1;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_x;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_x;0.9;-0.1;-0.9;0.0;0.4;-2.1;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_y;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;φ_y;3.3;-0.1;-2.3;2.3;0.8;-3.0;-1.6;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_z;5.7;-0.1;-3.4;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_z;0.9;-0.1;-0.9;0.0;0.4;-2.1;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;5.7;-0.1;-0.9;4.6;1.2;-1.8;-1.1;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;0.9;-0.1;-3.4;0.0;0.4;-3.0;-1.7;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;4.2;-0.1;-4.2;0.1;-9.3;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;5.0;-0.1;-4.5;2.3;-5.7;-1.6;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;3;0.000;u_x;4.2;-0.1;-4.2;0.1;-9.3;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_x;5.0;-0.1;-4.5;2.3;-5.7;-1.6;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_y;4.2;-0.1;-4.2;0.1;-9.3;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_y;5.0;-0.1;-4.5;2.3;-5.7;-1.6;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_z;5.0;-0.1;-4.5;2.3;-5.7;-1.6;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_z;4.2;-0.1;-4.2;0.1;-9.0;0.0;-0.1;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_x;5.0;-0.1;-4.5;2.3;-5.7;-1.6;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_x;4.2;-0.1;-4.2;0.1;-9.3;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_y;4.2;-0.1;-4.2;0.1;-9.3;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_y;4.7;-0.1;-4.4;1.5;-6.6;-1.9;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_z;4.2;-0.1;-4.2;0.1;-9.3;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.945;φ_z;4.5;-0.1;-4.4;1.1;-7.2;-1.7;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;5.0;-0.1;-4.2;2.3;-5.7;0.7;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;4.2;-0.1;-4.5;0.1;-9.3;-1.9;-0.2;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;156;0.150;u_x;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_x;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;4.3;-0.1;-4.3;0.1;-5.0;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;4.2;-0.1;-4.2;0.2;-4.7;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;4.3;-0.1;-4.2;0.2;-4.7;0.1;0.5;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;4.2;-0.1;-4.3;0.1;-5.0;-0.4;0.4;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;4.1;0.0;-4.1;0.1;-8.7;-0.6;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.037;;4.1;0.0;-4.1;0.1;-8.7;-0.6;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;4.1;0.0;-4.1;0.2;-8.1;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;153;0.075;u_x;4.1;0.0;-4.1;0.2;-8.1;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_x;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;0.066;u_y;4.1;0.0;-4.1;0.2;-8.3;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;4.1;0.0;-4.1;0.2;-8.1;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;4.1;0.0;-4.1;0.2;-8.1;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;4.1;0.0;-4.1;0.2;-8.1;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;4.1;0.0;-4.1;0.1;-9.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;4.1;0.0;-4.1;0.2;-8.1;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;4.1;0.0;-4.1;0.2;-8.1;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;4.1;0.0;-4.1;0.1;-9.2;-0.7;0.0;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.0;0.0;-0.9;1.8;-0.7;-0.7;-0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.500;;2.0;0.0;-0.9;1.8;-0.7;-0.7;-0.4;Beam | 2 - HEA 160 | L : 4.000 m
6;;1.738;;2.2;0.0;-1.0;2.0;-0.8;-0.5;-0.3;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.0;-0.1;-0.9;0.3;-1.7;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;1.0;-0.1;-0.9;0.3;-1.7;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;1.0;-0.1;-0.9;0.3;-1.7;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_y;2.4;0.0;-1.1;2.1;-1.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_z;2.4;0.0;-1.1;2.1;-1.1;0.3;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;1.0;-0.1;-0.9;0.3;-1.7;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;1.0;-0.1;-0.9;0.3;-1.7;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;1.0;-0.1;-0.9;0.3;-1.7;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;2.4;0.0;0.0;2.1;0.0;2.2;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;-0.1;-1.1;0.0;-1.7;-1.4;-0.8;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;1.738;;1.7;-0.1;0.0;1.7;0.0;-0.7;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.238;;2.1;-0.1;0.0;2.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;2.5;-0.1;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;2.5;-0.1;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;2.5;-0.1;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_y;2.5;-0.1;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_z;2.5;-0.1;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;2.5;-0.1;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;4.000;φ_z;2.5;-0.1;0.0;2.5;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.5;0.0;0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.238;;2.8;-0.1;0.0;2.8;0.0;-0.8;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;3.4;-0.1;-0.1;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;3.4;-0.1;-0.1;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;3.4;-0.1;-0.1;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;3.4;-0.1;-0.1;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.000;u_z;3.4;-0.1;0.0;3.4;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;3.4;-0.1;-0.1;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.500;φ_z;3.4;-0.1;0.0;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;3.4;0.0;0.0;3.4;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;-0.1;0.0;0.0;-1.5;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;1.738;;1.7;-0.1;-0.1;1.7;0.0;-0.7;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.238;;2.1;-0.1;-0.1;2.1;0.0;-0.5;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_z;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_z;2.5;-0.1;-0.1;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;2.5;0.0;0.0;2.5;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-0.1;0.0;0.0;-1.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.0;-0.1;0.2;-4.0;0.1;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.500;;4.0;-0.1;0.2;-4.0;0.1;2.0;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;;1.333;u_y;3.6;-0.1;0.2;-3.6;0.1;2.1;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_y;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_z;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_z;5.7;-0.1;-0.2;-5.7;0.3;-0.2;-0.5;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;4.7;-0.2;-0.9;-4.6;0.4;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;5.7;0.0;0.2;0.0;0.4;2.7;0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.2;-0.9;-5.7;0.0;-2.5;-0.7;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;4.7;-4.6;-0.9;-0.3;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;4.7;-4.6;-0.9;-0.3;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;4.7;-4.6;-0.9;-0.3;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;4.7;-4.6;-0.9;-0.3;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;4.7;-4.6;-0.9;-0.3;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;4.7;-4.6;-0.9;-0.3;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;8.6;-4.6;-1.6;7.0;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;;0.165;φ_z;4.7;-4.6;-1.0;0.2;-1.0;-2.9;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;8.6;-4.6;-0.9;7.0;-0.7;-2.5;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;4.7;-4.6;-1.6;-0.3;-4.3;-5.6;-0.4;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;30.2;-4.7;-2.4;29.7;-8.9;-6.4;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;39.3;-4.7;-2.6;38.9;-8.1;-5.0;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;13;0.000;u_x;30.2;-4.7;-2.4;29.7;-8.9;-6.4;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_x;39.3;-4.7;-2.6;38.9;-8.1;-5.0;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_y;30.2;-4.7;-2.4;29.7;-8.9;-6.4;-0.1;Beam | 1 - IPE 500 | L : 1.575 m
