Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
107;74;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.9;
108;19;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
108;26;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
119;63;;0.0;0.0;0.0;0.0;0.0;-2.0;-6.3;
119;52;;0.0;0.0;0.0;0.0;0.0;-1.5;-6.2;
121;62;;0.0;0.0;0.0;0.0;0.0;-1.1;-4.3;
121;76;;0.0;0.0;0.0;0.0;0.0;-1.6;-4.4;
124;84;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.6;
124;57;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.6;
125;85;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.4;
125;58;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.5;
126;86;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.6;
126;59;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
127;87;;0.0;0.0;0.0;0.0;0.0;-2.0;-6.7;
127;60;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.7;
128;69;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.8;
128;95;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.8;
129;30;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
129;23;;0.1;0.1;0.0;0.0;0.0;-1.3;-3.7;
130;71;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.9;
130;96;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.9;
131;72;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.4;
131;97;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.4;
132;73;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.9;
132;98;;0.0;0.0;0.0;0.0;0.0;-2.0;-6.8;
133;74;;0.0;0.0;0.0;0.0;0.0;-2.4;-6.9;
133;99;;0.0;0.0;0.0;0.0;0.0;-2.0;-6.8;
134;89;;0.0;0.0;0.0;0.0;0.0;-1.5;-6.2;
134;63;;0.0;0.0;0.0;0.0;0.0;-1.9;-6.3;
135;76;;0.0;0.0;0.0;0.0;0.0;-1.5;-4.4;
135;100;;0.0;0.0;0.0;0.0;0.0;-1.2;-4.3;
148;111;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
148;83;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
149;12;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
149;19;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
150;112;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.6;
150;84;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.7;
151;113;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.4;
151;85;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.5;
152;114;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.6;
152;86;;0.0;0.0;0.0;0.0;0.0;-2.6;-6.7;
153;115;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.7;
153;87;;0.0;0.0;0.0;0.0;0.0;-2.6;-6.8;
154;95;;0.0;0.0;0.0;0.0;0.0;-2.6;-6.9;
154;123;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.8;
155;23;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
155;16;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.7;
156;96;;0.0;0.0;0.0;0.0;0.0;-2.6;-7.0;
156;124;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.8;
157;97;;0.0;0.0;0.0;0.0;0.0;-2.6;-6.5;
157;125;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.4;
158;98;;0.0;0.0;0.0;0.0;0.0;-2.7;-7.0;
158;126;;0.0;0.0;0.0;0.0;0.0;-2.0;-6.8;
159;99;;0.0;0.0;0.0;0.0;0.0;-2.7;-7.0;
159;127;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.9;
160;117;;0.0;0.0;0.0;0.0;0.0;-1.6;-6.2;
160;89;;0.0;0.0;0.0;0.0;0.0;-2.1;-6.3;
161;100;;0.0;0.0;0.0;0.0;0.0;-1.8;-4.4;
161;128;;0.0;0.0;0.0;0.0;0.0;-1.2;-4.3;
174;139;;0.0;0.0;0.0;0.0;0.0;7.7;-3.1;
174;111;;0.0;0.0;0.0;0.0;0.0;-2.3;-7.3;
175;2;;0.4;-0.4;0.0;0.0;0.0;-0.4;-1.1;
175;12;;0.0;0.0;0.0;0.0;0.0;-1.2;-4.5;
176;140;;0.0;0.0;0.0;0.0;0.0;6.2;-5.1;
176;112;;0.0;0.0;0.0;0.0;0.0;-1.7;-7.2;
177;141;;0.0;0.0;0.0;0.0;0.0;-2.6;-6.2;
177;113;;0.0;0.0;0.0;0.0;0.0;-0.7;-6.8;
178;142;;0.0;0.0;0.0;0.0;0.0;-0.8;-5.2;
178;114;;0.0;0.0;0.0;0.0;0.0;-0.3;-7.0;
179;143;;0.0;0.0;0.0;0.0;0.0;-1.0;-6.1;
179;115;;0.0;0.0;0.0;0.0;0.0;0.1;-7.0;
180;123;;0.0;0.0;0.0;0.0;0.0;-2.2;-6.5;
180;151;;0.0;0.0;0.0;0.0;0.0;16.6;-2.0;
181;16;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.4;
181;6;;0.8;-0.8;0.0;0.0;0.0;1.0;-0.4;
182;124;;0.0;0.0;0.0;0.0;0.0;-1.6;-6.4;
182;152;;0.0;0.0;0.0;0.0;0.0;13.2;-5.7;
183;125;;0.0;0.0;0.0;0.0;0.0;-0.6;-5.7;
183;153;;0.0;0.0;0.0;0.0;0.0;-2.0;-7.3;
184;126;;0.0;0.0;0.0;0.0;0.0;-0.3;-6.2;
184;154;;0.0;0.0;0.0;0.0;0.0;2.7;-5.2;
185;127;;0.0;0.0;0.0;0.0;0.0;0.0;-6.2;
185;155;;0.0;0.0;0.0;0.0;0.0;4.2;-6.5;
186;145;;0.0;0.0;0.0;0.0;0.0;-4.0;-5.8;
186;117;;0.0;0.0;0.0;0.0;0.0;1.0;-6.5;
187;128;;0.0;0.0;0.0;0.0;0.0;1.2;-3.6;
187;156;;0.0;0.0;0.0;0.0;0.0;-2.9;-5.4;
200;49;;0.0;0.0;0.0;0.0;0.0;-2.4;-7.4;
200;116;;0.0;0.0;0.0;0.0;0.0;7.8;-3.1;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.2;-4.5;
201;40;;0.4;-0.4;0.0;0.0;0.0;-0.5;-1.1;
202;50;;0.0;0.0;0.0;0.0;0.0;-1.8;-7.2;
202;118;;0.0;0.0;0.0;0.0;0.0;6.3;-5.0;
203;51;;0.0;0.0;0.0;0.0;0.0;-0.9;-6.8;
203;119;;0.0;0.0;0.0;0.0;0.0;-2.5;-6.2;
204;54;;0.0;0.0;0.0;0.0;0.0;-0.5;-7.0;
204;120;;0.0;0.0;0.0;0.0;0.0;-0.6;-5.2;
205;53;;0.0;0.0;0.0;0.0;0.0;-0.2;-7.0;
205;121;;0.0;0.0;0.0;0.0;0.0;-0.7;-6.1;
206;129;;0.0;0.0;0.0;0.0;0.0;16.8;-2.0;
206;64;;0.0;0.0;0.0;0.0;0.0;-2.3;-6.5;
207;44;;0.8;-0.8;0.0;0.0;0.0;1.0;-0.4;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.3;-3.4;
208;130;;0.0;0.0;0.0;0.0;0.0;13.4;-5.6;
208;65;;0.0;0.0;0.0;0.0;0.0;-1.7;-6.4;
209;131;;0.0;0.0;0.0;0.0;0.0;-1.8;-7.2;
209;66;;0.0;0.0;0.0;0.0;0.0;-0.8;-5.7;
210;132;;0.0;0.0;0.0;0.0;0.0;2.9;-5.2;
210;68;;0.0;0.0;0.0;0.0;0.0;-0.6;-6.3;
211;133;;0.0;0.0;0.0;0.0;0.0;4.4;-6.4;
211;67;;0.0;0.0;0.0;0.0;0.0;-0.3;-6.2;
212;52;;0.0;0.0;0.0;0.0;0.0;0.7;-6.5;
212;122;;0.0;0.0;0.0;0.0;0.0;-3.8;-5.7;
213;134;;0.0;0.0;0.0;0.0;0.0;-2.7;-5.4;
213;62;;0.0;0.0;0.0;0.0;0.0;1.0;-3.6;
Total;;;0.8;0.1;0.0;0.0;0.5;16.8;0.3;
max/min;;;0.0;-0.8;0.0;0.0;-0.5;-4.0;-7.4;
