Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
38;131;0.075;;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;131;0.075;N;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;N;1.29;0.17;9.88;-0.06;-6.56;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;V_y;1.29;0.17;9.88;-0.06;-6.56;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;V_y;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;V_z;1.29;0.17;9.88;-0.06;-6.56;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;V_z;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_T;1.29;0.17;9.88;-0.06;-6.56;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_T;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_y;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_y;1.29;0.17;9.88;-0.06;-6.56;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;43;0.000;M_z;1.29;0.17;9.88;-0.06;-6.56;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;131;0.075;M_z;1.29;0.16;9.86;-0.06;-5.82;0.29;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;1.29;0.17;9.88;-0.06;-5.82;0.31;Beam | 3 - HEA 140 | L : 0.075 m
38;;;;1.29;0.16;9.86;-0.06;-6.56;0.29;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
39;45;0.000;;-8.16;0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;;-8.16;0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.500;;-7.70;0.08;0.99;0.00;2.11;-0.45;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.500;;-7.70;0.08;0.99;0.00;2.11;-0.45;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.738;;-7.63;0.00;0.86;0.00;2.33;-0.45;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;44;4.000;N;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;N;-8.16;0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;V_y;-8.16;0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;V_y;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;V_z;-8.16;0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;V_z;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.000;M_T;-7.85;0.22;1.27;0.00;1.55;-0.37;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_T;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_y;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;45;0.000;M_y;-8.16;0.52;1.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
39;44;4.000;M_z;-6.94;-0.33;0.22;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;;1.738;M_z;-7.63;0.00;0.86;0.00;2.33;-0.45;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;-6.94;0.52;1.82;0.00;3.36;0.04;Beam | 2 - HEA 160 | L : 4.000 m
39;;;;-8.16;-0.33;0.22;0.00;0.00;-0.45;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;
40;46;0.000;;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;1.738;;-17.06;0.06;-0.16;0.00;-1.18;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.238;;-16.90;0.00;0.12;0.00;-1.19;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-16.22;-0.27;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;;-16.22;-0.27;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;41;4.500;N;-16.22;-0.27;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;N;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;V_y;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;V_y;-16.22;-0.27;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;41;4.500;V_z;-16.22;-0.27;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;V_z;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;3.000;M_T;-16.67;-0.10;0.46;0.00;-0.96;-0.28;Beam | 2 - HEA 160 | L : 4.500 m
40;;1.000;M_T;-17.28;0.16;-0.60;0.00;-0.90;-0.22;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_y;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.000;M_y;-16.98;0.03;-0.01;0.00;-1.20;-0.31;Beam | 2 - HEA 160 | L : 4.500 m
40;46;0.000;M_z;-17.58;0.29;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;2.238;M_z;-16.90;0.00;0.12;0.00;-1.19;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-16.22;0.29;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
40;;;;-17.58;-0.27;-1.19;0.00;-1.20;-0.32;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
41;47;0.000;;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;;-16.39;0.02;-0.01;0.00;-1.50;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-15.55;-0.26;0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;;-15.55;-0.26;0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;42;5.000;N;-15.55;-0.26;0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;N;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;V_y;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;V_y;-15.55;-0.26;0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;42;5.000;V_z;-15.55;-0.26;0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;V_z;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;3.500;M_T;-16.01;-0.11;0.57;0.00;-1.10;-0.28;Beam | 2 - HEA 160 | L : 5.000 m
41;;1.000;M_T;-16.77;0.17;-0.74;0.00;-1.03;-0.22;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_y;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.238;M_y;-16.39;0.02;-0.01;0.00;-1.50;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
41;47;0.000;M_z;-17.07;0.28;-1.33;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;2.500;M_z;-16.31;0.00;0.14;0.00;-1.48;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;-15.55;0.28;0.82;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
41;;;;-17.07;-0.26;-1.33;0.00;-1.50;-0.34;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;
42;48;0.000;;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;1.738;;-16.41;0.06;-0.16;0.00;-1.18;-0.29;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.238;;-16.26;0.00;0.12;0.00;-1.19;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-15.57;-0.26;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;;-15.57;-0.26;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;43;4.500;N;-15.57;-0.26;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;N;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;V_y;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;V_y;-15.57;-0.26;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;43;4.500;V_z;-15.57;-0.26;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;V_z;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;3.000;M_T;-16.03;-0.09;0.46;0.00;-0.96;-0.27;Beam | 2 - HEA 160 | L : 4.500 m
42;;1.000;M_T;-16.63;0.15;-0.60;0.00;-0.90;-0.21;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_y;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.000;M_y;-16.33;0.03;-0.01;0.00;-1.20;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
42;48;0.000;M_z;-16.94;0.27;-1.19;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;2.238;M_z;-16.26;0.00;0.12;0.00;-1.19;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;-15.57;0.27;0.73;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
42;;;;-16.94;-0.26;-1.19;0.00;-1.20;-0.30;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;
43;2;0.000;;-1.27;1.27;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.000;;-1.32;0.29;0.01;0.00;0.03;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.000;;-1.32;0.29;0.01;0.00;0.03;-1.89;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;-1.33;-0.08;0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;;-1.33;-0.08;0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;;-1.28;-1.13;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;2;0.000;N;-1.27;1.27;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;N;-1.33;-0.08;0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_y;-1.27;1.27;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_y;-1.28;-1.13;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;V_z;-1.27;1.27;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;12;5.000;V_z;-1.28;-1.13;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;0.500;M_T;-1.28;1.21;0.02;0.00;0.02;-0.63;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;4.000;M_T;-1.30;-0.96;-0.01;0.00;0.04;-1.07;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;3.500;M_y;-1.31;-0.75;0.00;0.00;0.04;-1.50;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_y;-1.27;1.27;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;2;0.000;M_z;-1.27;1.27;0.05;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;2.500;M_z;-1.33;-0.08;0.01;0.00;0.03;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-1.27;1.27;0.05;0.00;0.04;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
43;;;;-1.33;-1.13;-0.07;0.00;0.00;-1.94;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
44;12;0.000;;-8.93;1.07;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-8.93;0.00;0.00;0.00;0.23;-1.76;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;;-8.93;0.00;0.00;0.00;0.23;-1.76;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;;-8.93;-1.07;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;12;0.000;N;-8.93;1.07;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;N;-8.93;0.00;0.00;0.00;0.23;-1.76;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_y;-8.93;1.07;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_y;-8.93;-1.07;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;V_z;-8.93;1.07;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;19;5.000;V_z;-8.93;-1.07;-0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;0.500;M_T;-8.93;1.02;0.15;0.00;0.09;-0.53;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;4.500;M_T;-8.93;-1.02;-0.15;0.00;0.09;-0.53;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;M_y;-8.93;0.00;0.00;0.00;0.23;-1.76;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;M_y;-8.93;1.07;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;12;0.000;M_z;-8.93;1.07;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;2.500;M_z;-8.93;0.00;0.00;0.00;0.23;-1.76;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-8.93;1.07;0.21;0.00;0.23;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
44;;;;-8.93;-1.07;-0.21;0.00;0.00;-1.76;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
45;19;0.000;;0.87;0.60;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;0.86;0.00;0.00;0.00;0.11;-1.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;;0.86;0.00;0.00;0.00;0.11;-1.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;;0.87;-0.60;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;5.000;N;0.87;-0.60;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;N;0.86;0.00;0.00;0.00;0.11;-1.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_y;0.87;0.60;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_y;0.87;-0.60;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;V_z;0.87;0.60;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;26;5.000;V_z;0.87;-0.60;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;0.500;M_T;0.87;0.58;0.08;0.00;0.05;-0.30;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;4.500;M_T;0.87;-0.58;-0.08;0.00;0.05;-0.30;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;M_y;0.86;0.00;0.00;0.00;0.11;-1.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_y;0.87;0.60;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;19;0.000;M_z;0.87;0.60;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;2.500;M_z;0.86;0.00;0.00;0.00;0.11;-1.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.87;0.60;0.11;0.00;0.11;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
45;;;;0.86;-0.60;-0.11;0.00;0.00;-1.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
46;26;0.000;;0.74;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;0.72;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;;0.72;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;;0.74;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;26;0.000;N;0.74;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;N;0.72;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_y;0.74;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_y;0.74;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;V_z;0.74;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;33;5.000;V_z;0.74;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;0.500;M_T;0.73;0.58;0.08;0.00;0.05;-0.30;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;4.500;M_T;0.73;-0.58;-0.08;0.00;0.05;-0.30;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_y;0.72;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_y;0.74;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;26;0.000;M_z;0.74;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;2.500;M_z;0.72;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.74;0.61;0.11;0.00;0.11;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
46;;;;0.72;-0.61;-0.11;0.00;0.00;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
47;33;0.000;;0.61;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;0.59;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;;0.59;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;;0.61;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;40;5.000;N;0.61;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;N;0.59;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_y;0.61;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_y;0.61;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;V_z;0.61;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;40;5.000;V_z;0.61;-0.61;-0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;0.500;M_T;0.61;0.58;0.08;0.00;0.05;-0.30;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;4.000;M_T;0.60;-0.51;-0.05;0.00;0.08;-0.58;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;M_y;0.59;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_y;0.61;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;33;0.000;M_z;0.61;0.61;0.11;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;2.500;M_z;0.59;0.00;0.00;0.00;0.11;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;0.61;0.61;0.11;0.00;0.11;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
47;;;;0.59;-0.61;-0.11;0.00;0.00;-1.01;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
48;3;0.000;;-2.64;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;;-2.64;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;3;0.000;N;-2.64;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;3.000;N;-2.64;0.00;-0.04;0.00;0.23;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_y;-2.64;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_y;-2.64;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;V_z;-2.64;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;V_z;-2.64;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_T;-2.64;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;13;5.000;M_T;-2.64;-0.02;-0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_y;-2.64;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_y;-2.64;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;3;0.000;M_z;-2.64;0.02;0.18;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;2.500;M_z;-2.64;0.00;0.00;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-2.64;0.02;0.18;0.00;0.24;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
48;;;;-2.64;-0.02;-0.18;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
49;13;0.000;;-6.03;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;;-6.03;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;13;0.000;N;-6.03;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.000;N;-6.03;0.01;0.06;0.00;0.37;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_y;-6.03;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_y;-6.03;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;V_z;-6.03;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;V_z;-6.03;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.000;M_T;-6.03;0.01;0.06;0.00;0.37;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;20;5.000;M_T;-6.03;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_y;-6.03;0.00;0.00;0.00;0.39;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_y;-6.03;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;13;0.000;M_z;-6.03;0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;2.500;M_z;-6.03;0.00;0.00;0.00;0.39;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-6.03;0.03;0.31;0.00;0.39;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
49;;;;-6.03;-0.03;-0.31;0.00;0.00;-0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
50;20;0.000;;1.37;0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;27;5.000;;1.37;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
