Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;27;31;0.000;;-96.07;0.00;63.85;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-91.48;0.00;60.87;0.00;249.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-91.48;0.00;60.87;0.00;249.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-96.14;0.00;-60.45;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-96.14;0.00;-60.45;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-91.54;0.00;-62.52;0.00;-246.36;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-91.54;0.00;-62.52;0.00;-246.36;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-69.81;0.00;77.93;0.00;-246.60;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-69.38;0.00;76.13;0.00;-119.46;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-65.33;0.00;33.60;0.00;63.82;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-65.20;0.00;31.59;0.00;115.17;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-61.62;0.00;5.95;0.00;147.56;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-61.64;0.00;5.76;0.00;148.44;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-65.37;0.00;-34.01;0.00;62.41;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-65.38;0.00;-34.10;0.00;59.86;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-96.07;0.00;63.85;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-96.07;0.00;63.85;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-91.48;0.00;60.87;0.00;249.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-91.48;0.00;60.87;0.00;249.73;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-68.19;0.00;63.46;0.00;-119.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-67.93;0.00;61.53;0.00;-16.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-66.74;0.00;48.86;0.00;-17.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-66.57;0.00;46.82;0.00;61.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-65.38;0.00;34.15;0.00;61.26;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-65.38;0.00;34.06;0.00;63.82;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-61.65;0.00;-5.71;0.00;148.43;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-61.63;0.00;-5.91;0.00;147.56;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-62.60;0.00;4.11;0.00;143.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-62.41;0.00;1.96;0.00;148.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-63.99;0.00;18.92;0.00;114.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-63.84;0.00;16.78;0.00;144.17;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-68.19;0.00;63.46;0.00;-119.92;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-67.93;0.00;61.53;0.00;-16.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-66.74;0.00;48.86;0.00;-17.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-66.57;0.00;46.82;0.00;61.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-65.38;0.00;34.15;0.00;61.26;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-65.38;0.00;34.06;0.00;63.82;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-63.99;0.00;18.92;0.00;114.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-63.84;0.00;16.78;0.00;144.17;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-62.60;0.00;4.11;0.00;143.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-62.41;0.00;1.96;0.00;148.71;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-63.83;0.00;-16.73;0.00;143.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-63.99;0.00;-18.88;0.00;113.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-65.19;0.00;-31.54;0.00;113.69;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-65.33;0.00;-33.55;0.00;62.41;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-66.57;0.00;-46.77;0.00;59.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-66.74;0.00;-48.80;0.00;-19.19;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-67.92;0.00;-61.47;0.00;-19.36;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-68.18;0.00;-63.41;0.00;-122.42;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-69.38;0.00;-76.07;0.00;-122.59;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-69.81;0.00;-77.87;0.00;-249.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-63.83;0.00;-16.73;0.00;143.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-63.99;0.00;-18.88;0.00;113.85;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-65.19;0.00;-31.54;0.00;113.69;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-65.33;0.00;-33.55;0.00;62.41;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-66.57;0.00;-46.77;0.00;59.69;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-66.74;0.00;-48.80;0.00;-19.19;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-67.92;0.00;-61.47;0.00;-19.36;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-68.18;0.00;-63.41;0.00;-122.42;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-69.38;0.00;-76.07;0.00;-122.59;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-69.81;0.00;-77.87;0.00;-249.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-61.65;0.00;-5.71;0.00;148.43;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-61.63;0.00;-5.91;0.00;147.56;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-62.41;0.00;-1.91;0.00;148.34;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-62.60;0.00;-4.07;0.00;143.41;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-62.41;0.00;-1.91;0.00;148.34;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-62.60;0.00;-4.07;0.00;143.41;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-69.64;0.00;64.41;0.00;-121.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-69.38;0.00;62.48;0.00;-17.19;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-68.20;0.00;49.81;0.00;-17.65;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-68.03;0.00;47.77;0.00;62.88;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-66.84;0.00;35.11;0.00;62.42;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-66.84;0.00;35.01;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-65.47;0.00;19.18;0.00;116.35;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-65.32;0.00;17.03;0.00;146.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-64.09;0.00;4.37;0.00;145.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-63.90;0.00;2.20;0.00;151.20;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-63.13;0.00;-5.46;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-63.11;0.00;-5.66;0.00;150.08;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-63.89;0.00;-2.16;0.00;150.82;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-64.08;0.00;-4.33;0.00;145.46;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-65.31;0.00;-16.99;0.00;145.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-65.47;0.00;-19.14;0.00;115.47;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-66.67;0.00;-31.81;0.00;115.30;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-66.81;0.00;-33.82;0.00;63.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-68.03;0.00;-47.73;0.00;60.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-68.20;0.00;-49.76;0.00;-19.65;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-69.38;0.00;-62.43;0.00;-19.82;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-69.64;0.00;-64.36;0.00;-124.47;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-70.84;0.00;-77.03;0.00;-124.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-71.27;0.00;-78.82;0.00;-253.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-69.64;0.00;64.41;0.00;-121.91;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-69.38;0.00;62.48;0.00;-17.19;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-68.20;0.00;49.81;0.00;-17.65;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;163;113;1.650;;-68.03;0.00;47.77;0.00;62.88;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;164;113;0.000;;-66.84;0.00;35.11;0.00;62.42;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;164;13;0.075;;-66.84;0.00;35.01;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;165;114;0.000;;-65.47;0.00;19.18;0.00;116.35;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;165;115;1.650;;-65.32;0.00;17.03;0.00;146.24;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;166;115;0.000;;-64.09;0.00;4.37;0.00;145.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;166;117;1.650;;-63.90;0.00;2.20;0.00;151.20;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;167;117;0.000;;-63.13;0.01;-5.46;0.00;150.92;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;167;14;0.150;;-63.11;0.01;-5.66;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;168;128;0.000;;-63.89;0.00;-2.16;0.00;150.82;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;168;127;1.650;;-64.08;0.00;-4.33;0.00;145.46;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;169;127;0.000;;-65.31;0.00;-16.99;0.00;145.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;169;126;1.650;;-65.47;0.00;-19.14;0.00;115.47;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;170;126;0.000;;-66.67;0.00;-31.81;0.00;115.30;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;170;15;1.575;;-66.81;0.00;-33.82;0.00;63.60;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;171;125;0.000;;-68.03;0.00;-47.73;0.00;60.81;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;171;124;1.650;;-68.20;0.00;-49.76;0.00;-19.65;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;172;124;0.000;;-69.38;0.00;-62.43;0.00;-19.82;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;172;123;1.650;;-69.64;0.00;-64.36;0.00;-124.47;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;;-70.84;0.00;-77.03;0.00;-124.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;173;16;1.650;;-71.27;0.00;-78.82;0.00;-253.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;25;28;0.000;N;-61.62;0.00;5.95;0.00;147.56;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;10;11;0.000;N;-98.23;0.00;-61.32;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;167;117;0.000;V_y;-63.13;0.01;-5.46;0.00;150.92;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;13;128;0.150;V_y;-63.13;-0.01;5.50;0.00;150.92;0.00;Beam | 1 - IPE 500 | L : 0.150 m
1;11;12;0.000;V_z;-71.27;0.00;78.87;0.00;-250.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;V_z;-71.27;0.00;-78.82;0.00;-253.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;173;123;0.000;M_T;-70.84;0.00;-77.03;0.00;-124.63;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;11;111;1.650;M_T;-70.84;0.00;77.08;0.00;-121.44;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;15;16;4.000;M_y;-93.58;0.00;61.73;0.00;253.35;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;147;23;1.650;M_y;-71.27;0.00;-78.82;0.00;-253.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;12;13;0.000;M_z;-66.81;0.00;33.87;0.00;65.05;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;167;14;0.150;M_z;-63.11;0.01;-5.66;0.00;150.08;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
Total;;;;;-61.62;0.01;78.87;0.00;253.35;0.00;
1;;;;;-98.23;-0.01;-78.82;0.00;-253.26;-0.01;
;;;;;;;;;;;
2;HEA 160 | 1 - S235;;;;;;;;;;
2;1;1;0.000;;-12.11;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;;-12.11;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;8;9;0.000;;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;9;0.000;;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;8;4;5.000;;-21.39;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;9;10;0.000;;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;10;0.000;;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;9;5;4.500;;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;34;39;0.000;;-12.11;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;39;0.000;;-12.11;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;45;0.000;;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;45;0.000;;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;44;4.000;;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;39;44;4.000;;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;40;46;0.000;;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;46;0.000;;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;41;4.500;;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;40;41;4.500;;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;41;47;0.000;;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;47;0.000;;-23.44;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;42;5.000;;-21.38;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;41;42;5.000;;-21.38;-0.37;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 5.000 m
2;42;48;0.000;;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;48;0.000;;-24.02;0.39;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;43;4.500;;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;42;43;4.500;;-22.17;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;6;6;4.000;N;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;7;8;0.000;N;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;8;0.000;V_y;-24.26;0.40;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;7;3;4.500;V_y;-22.41;-0.38;0.00;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.500 m
2;6;7;0.000;V_z;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;V_z;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;1;0.000;M_T;-12.11;0.00;-1.07;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;7;0.000;M_T;-11.88;0.00;1.44;0.00;0.00;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;6;6;4.000;M_y;-10.24;0.00;1.05;0.00;4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;1;2;4.000;M_y;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;34;40;4.000;M_z;-10.47;0.00;-1.40;0.00;-4.98;0.00;Beam | 2 - HEA 160 | L : 4.000 m
2;8;;2.500;M_z;-22.41;-0.01;0.00;0.00;0.00;-0.48;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;;-10.24;0.40;1.44;0.00;4.98;0.00;
