Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;10;12;4.000;N;-106.74;0.01;-63.93;0.09;-257.39;-0.06;CO8
1;10;12;4.000;V_y;-64.51;0.04;-29.36;0.08;-124.22;-0.19;CO13
1;10;12;4.000;V_y;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;CO9
1;10;12;4.000;V_z;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;CO11
1;10;12;4.000;V_z;-95.36;0.00;-66.16;0.00;-264.44;0.00;CO5
1;10;12;4.000;M_T;-105.14;-1.46;-62.89;0.19;-259.03;-0.07;CO9
1;10;12;4.000;M_T;-65.09;-0.03;-39.98;-0.11;-172.78;0.12;CO16
1;10;12;4.000;M_y;-41.83;-0.59;-26.38;0.01;-91.89;0.01;CO12
1;10;12;4.000;M_y;-95.36;0.00;-66.16;0.00;-264.44;0.00;CO5
1;10;12;4.000;M_z;-39.47;-0.04;-22.43;-0.07;-103.56;0.16;CO11
1;10;12;4.000;M_z;-64.51;0.04;-29.36;0.08;-124.22;-0.19;CO13
1;11;12;0.000;N;-29.65;-0.34;38.46;-0.18;-125.18;-0.12;CO14
1;11;12;0.000;N;-75.44;0.16;77.98;0.03;-245.55;0.10;CO6
1;11;12;0.000;V_y;-58.87;0.26;55.70;0.11;-172.94;0.12;CO16
1;11;12;0.000;V_y;-49.13;-0.37;60.10;-0.13;-194.62;-0.19;CO19
1;11;12;0.000;V_z;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;CO9
1;11;12;0.000;V_z;-39.24;0.24;34.03;0.15;-103.65;0.09;CO11
1;11;12;0.000;M_T;-39.24;0.24;34.03;0.15;-103.65;0.09;CO11
1;11;12;0.000;M_T;-29.72;-0.34;38.38;-0.18;-124.31;-0.09;CO13
1;11;12;0.000;M_y;-36.13;0.02;34.06;0.02;-91.98;-0.01;CO12
1;11;12;0.000;M_y;-73.27;0.01;80.36;0.00;-264.68;0.00;CO5
1;11;12;0.000;M_z;-58.87;0.26;55.70;0.11;-172.94;0.12;CO16
1;11;12;0.000;M_z;-69.49;-0.24;80.66;-0.05;-259.27;-0.20;CO9
1;11;;0.825;N;-29.52;-0.46;37.48;-0.20;-93.85;-0.13;CO14
1;11;;0.825;N;-75.21;0.28;77.11;0.06;-181.56;0.24;CO6
1;11;;0.825;V_y;-58.71;0.39;54.76;0.14;-127.36;0.24;CO16
1;11;;0.825;V_y;-48.95;-0.55;59.16;-0.17;-145.41;-0.34;CO19
1;11;;0.825;V_z;-69.24;-0.39;79.78;-0.08;-193.07;-0.35;CO9
1;11;;0.825;V_z;-39.11;0.32;33.06;0.17;-75.97;0.08;CO11
1;11;;0.825;M_T;-39.11;0.32;33.06;0.17;-75.97;0.08;CO11
1;11;;0.825;M_T;-29.59;-0.46;37.40;-0.21;-93.04;-0.11;CO13
1;11;;0.825;M_y;-36.01;0.03;33.07;0.02;-64.28;-0.02;CO12
1;11;;0.825;M_y;-73.02;0.01;79.49;0.00;-198.73;0.00;CO5
1;11;;0.825;M_z;-75.21;0.28;77.11;0.06;-181.56;0.24;CO6
1;11;;0.825;M_z;-69.24;-0.39;79.78;-0.08;-193.07;-0.35;CO9
1;11;;0.825;N;-29.52;-0.46;37.48;-0.20;-93.85;-0.13;CO14
1;11;;0.825;N;-75.21;0.28;77.11;0.06;-181.56;0.24;CO6
1;11;;0.825;V_y;-58.71;0.39;54.76;0.14;-127.36;0.24;CO16
1;11;;0.825;V_y;-48.95;-0.55;59.16;-0.17;-145.41;-0.34;CO19
1;11;;0.825;V_z;-69.24;-0.39;79.78;-0.08;-193.07;-0.35;CO9
1;11;;0.825;V_z;-39.11;0.32;33.06;0.17;-75.97;0.08;CO11
1;11;;0.825;M_T;-39.11;0.32;33.06;0.17;-75.97;0.08;CO11
1;11;;0.825;M_T;-29.59;-0.46;37.40;-0.21;-93.04;-0.11;CO13
1;11;;0.825;M_y;-36.01;0.03;33.07;0.02;-64.28;-0.02;CO12
1;11;;0.825;M_y;-73.02;0.01;79.49;0.00;-198.73;0.00;CO5
1;11;;0.825;M_z;-75.21;0.28;77.11;0.06;-181.56;0.24;CO6
1;11;;0.825;M_z;-69.24;-0.39;79.78;-0.08;-193.07;-0.35;CO9
1;11;;1.005;N;-29.49;-0.48;37.27;-0.21;-87.12;-0.11;CO14
1;11;;1.005;N;-75.16;0.30;76.91;0.07;-167.70;0.24;CO6
1;11;;1.005;V_y;-58.68;0.42;54.56;0.14;-117.53;0.23;CO16
1;11;;1.005;V_y;-48.91;-0.59;58.95;-0.17;-134.78;-0.33;CO19
1;11;;1.005;V_z;-69.20;-0.42;79.59;-0.08;-178.73;-0.35;CO9
1;11;;1.005;V_z;-39.09;0.34;32.84;0.17;-70.04;0.06;CO11
1;11;;1.005;M_T;-39.09;0.34;32.84;0.17;-70.04;0.06;CO11
1;11;;1.005;M_T;-29.56;-0.49;37.19;-0.21;-86.33;-0.08;CO13
1;11;;1.005;M_y;-35.99;0.03;32.85;0.02;-58.35;-0.02;CO12
1;11;;1.005;M_y;-72.98;0.01;79.30;0.00;-184.44;0.00;CO5
1;11;;1.005;M_z;-75.16;0.30;76.91;0.07;-167.70;0.24;CO6
1;11;;1.005;M_z;-69.20;-0.42;79.59;-0.08;-178.73;-0.35;CO9
1;11;111;1.650;N;-29.39;-0.57;36.49;-0.23;-63.33;0.05;CO14
1;11;111;1.650;N;-75.02;0.39;76.19;0.09;-118.31;0.19;CO6
1;11;111;1.650;V_y;-58.57;0.52;53.81;0.17;-82.57;0.12;CO16
1;11;111;1.650;V_y;-48.88;-0.72;58.09;-0.21;-95.90;-0.15;CO18
1;11;111;1.650;V_z;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;CO9
1;11;111;1.650;V_z;-35.90;0.03;32.07;0.02;-37.42;-0.03;CO12
1;11;111;1.650;M_T;-39.00;0.40;32.07;0.19;-49.10;-0.06;CO11
1;11;111;1.650;M_T;-29.47;-0.57;36.42;-0.23;-62.59;0.07;CO13
1;11;111;1.650;M_y;-35.90;0.03;32.07;0.02;-37.42;-0.03;CO12
1;11;111;1.650;M_y;-72.82;0.01;78.59;0.00;-133.51;0.00;CO5
1;11;111;1.650;M_z;-75.02;0.39;76.19;0.09;-118.31;0.19;CO6
1;11;111;1.650;M_z;-69.04;-0.53;78.87;-0.11;-127.61;-0.26;CO9
1;12;13;0.000;N;-8.93;0.10;18.18;0.05;30.54;0.97;CO13
1;12;13;0.000;N;-75.89;0.05;32.97;-0.03;65.20;-0.86;CO6
1;12;13;0.000;V_y;-8.93;0.10;18.18;0.05;30.54;0.97;CO13
1;12;13;0.000;V_y;-45.47;-0.16;13.82;-0.06;29.36;-0.94;CO11
1;12;13;0.000;V_z;-53.94;-0.09;35.66;0.03;64.93;0.89;CO9
1;12;13;0.000;V_z;-34.40;0.00;13.52;0.01;40.45;0.00;CO12
1;12;13;0.000;M_T;-9.05;0.10;18.26;0.05;30.06;0.97;CO14
1;12;13;0.000;M_T;-45.47;-0.16;13.82;-0.06;29.36;-0.94;CO11
1;12;13;0.000;M_y;-69.19;0.00;32.83;0.01;71.27;0.01;CO7
1;12;13;0.000;M_y;-34.40;-0.01;17.94;0.01;17.84;-0.02;CO10
1;12;13;0.000;M_z;-27.09;-0.03;27.37;0.05;48.43;1.23;CO18
1;12;13;0.000;M_z;-63.88;-0.04;23.06;-0.05;47.30;-1.18;CO16
1;12;;0.787;N;-8.84;0.12;17.22;0.05;44.48;0.86;CO13
1;12;;0.787;N;-75.82;0.03;31.96;-0.03;90.77;-0.86;CO6
1;12;;0.787;V_y;-8.84;0.12;17.22;0.05;44.48;0.86;CO13
1;12;;0.787;V_y;-45.38;-0.19;12.85;-0.06;39.86;-0.78;CO11
1;12;;0.787;V_z;-53.87;-0.07;34.67;0.03;92.63;0.93;CO9
1;12;;0.787;V_z;-34.31;0.01;12.54;0.01;50.71;-0.01;CO12
1;12;;0.787;M_T;-8.96;0.12;17.30;0.05;44.06;0.86;CO14
1;12;;0.787;M_T;-45.38;-0.19;12.85;-0.06;39.86;-0.78;CO11
1;12;;0.787;M_y;-69.12;0.01;31.82;0.01;96.73;-0.01;CO7
1;12;;0.787;M_y;-34.31;-0.01;16.97;0.01;31.58;-0.01;CO10
1;12;;0.787;M_z;-27.01;0.00;26.40;0.05;69.61;1.21;CO18
1;12;;0.787;M_z;-63.80;-0.07;22.08;-0.05;65.08;-1.10;CO16
1;12;;0.787;N;-8.84;0.12;17.22;0.05;44.48;0.86;CO13
1;12;;0.787;N;-75.82;0.03;31.96;-0.03;90.77;-0.86;CO6
1;12;;0.787;V_y;-8.84;0.12;17.22;0.05;44.48;0.86;CO13
1;12;;0.787;V_y;-45.38;-0.19;12.85;-0.06;39.86;-0.78;CO11
1;12;;0.787;V_z;-53.87;-0.07;34.67;0.03;92.63;0.93;CO9
1;12;;0.787;V_z;-34.31;0.01;12.54;0.01;50.71;-0.01;CO12
1;12;;0.787;M_T;-8.96;0.12;17.30;0.05;44.06;0.86;CO14
1;12;;0.787;M_T;-45.38;-0.19;12.85;-0.06;39.86;-0.78;CO11
1;12;;0.787;M_y;-69.12;0.01;31.82;0.01;96.73;-0.01;CO7
1;12;;0.787;M_y;-34.31;-0.01;16.97;0.01;31.58;-0.01;CO10
1;12;;0.787;M_z;-27.01;0.00;26.40;0.05;69.61;1.21;CO18
1;12;;0.787;M_z;-63.80;-0.07;22.08;-0.05;65.08;-1.10;CO16
1;12;114;1.575;N;-8.75;0.15;16.26;0.05;57.67;0.72;CO13
1;12;114;1.575;N;-75.76;0.01;30.94;-0.03;115.54;-0.83;CO6
1;12;114;1.575;V_y;-8.87;0.15;16.34;0.05;57.31;0.72;CO14
1;12;114;1.575;V_y;-45.29;-0.21;11.88;-0.06;49.60;-0.60;CO11
1;12;114;1.575;V_z;-53.81;-0.05;33.67;0.03;119.54;0.93;CO9
1;12;114;1.575;V_z;-34.22;0.01;11.55;0.01;60.19;-0.02;CO12
1;12;114;1.575;M_T;-8.87;0.15;16.34;0.05;57.31;0.72;CO14
1;12;114;1.575;M_T;-45.29;-0.21;11.88;-0.06;49.60;-0.60;CO11
1;12;114;1.575;M_y;-69.06;0.01;30.80;0.01;121.39;-0.03;CO7
1;12;114;1.575;M_y;-34.22;-0.01;16.00;0.01;44.57;-0.01;CO10
1;12;114;1.575;M_z;-26.94;0.03;25.42;0.05;90.01;1.15;CO18
1;12;114;1.575;M_z;-63.72;-0.10;21.08;-0.05;82.08;-0.99;CO16
1;13;14;0.000;N;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;CO13
1;13;14;0.000;N;-72.18;0.38;6.62;0.03;145.60;0.33;CO6
1;13;14;0.000;V_y;-61.15;0.63;5.49;0.08;101.01;0.86;CO16
1;13;14;0.000;V_y;-24.55;-0.70;1.22;-0.08;123.97;-0.81;CO19
1;13;14;0.000;V_z;-65.14;0.05;7.07;0.01;150.83;0.05;CO5
1;13;14;0.000;V_z;-7.17;-0.70;-0.69;-0.11;82.92;-1.13;CO13
1;13;14;0.000;M_T;-43.76;0.63;3.75;0.11;59.62;1.16;CO11
1;13;14;0.000;M_T;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;CO14
1;13;14;0.000;M_y;-49.94;-0.43;3.96;-0.03;159.35;-0.31;CO8
1;13;14;0.000;M_y;-43.76;0.63;3.75;0.11;59.62;1.16;CO11
1;13;14;0.000;M_z;-43.76;0.63;3.75;0.11;59.62;1.16;CO11
1;13;14;0.000;M_z;-7.33;-0.70;-0.58;-0.11;82.82;-1.14;CO14
1;13;;0.075;N;-7.18;-0.70;-0.78;-0.11;82.86;-1.07;CO13
1;13;;0.075;N;-72.19;0.38;6.52;0.03;146.10;0.29;CO6
1;13;;0.075;V_y;-61.16;0.63;5.40;0.08;101.42;0.80;CO16
1;13;;0.075;V_y;-24.56;-0.70;1.12;-0.08;124.06;-0.73;CO19
1;13;;0.075;V_z;-65.15;0.05;6.97;0.01;151.36;0.05;CO5
1;13;;0.075;V_z;-7.18;-0.70;-0.78;-0.11;82.86;-1.07;CO13
1;13;;0.075;M_T;-43.77;0.63;3.65;0.11;59.89;1.11;CO11
1;13;;0.075;M_T;-7.34;-0.70;-0.67;-0.11;82.78;-1.08;CO14
1;13;;0.075;M_y;-49.94;-0.43;3.86;-0.03;159.64;-0.26;CO8
1;13;;0.075;M_y;-43.77;0.63;3.65;0.11;59.89;1.11;CO11
1;13;;0.075;M_z;-43.77;0.63;3.65;0.11;59.89;1.11;CO11
1;13;;0.075;M_z;-7.34;-0.70;-0.67;-0.11;82.78;-1.08;CO14
1;13;;0.075;N;-7.18;-0.70;-0.78;-0.11;82.86;-1.07;CO13
1;13;;0.075;N;-72.19;0.38;6.52;0.03;146.10;0.29;CO6
1;13;;0.075;V_y;-61.16;0.63;5.40;0.08;101.42;0.80;CO16
1;13;;0.075;V_y;-24.56;-0.70;1.12;-0.08;124.06;-0.73;CO19
1;13;;0.075;V_z;-65.15;0.05;6.97;0.01;151.36;0.05;CO5
1;13;;0.075;V_z;-7.18;-0.70;-0.78;-0.11;82.86;-1.07;CO13
1;13;;0.075;M_T;-43.77;0.63;3.65;0.11;59.89;1.11;CO11
1;13;;0.075;M_T;-7.34;-0.70;-0.67;-0.11;82.78;-1.08;CO14
1;13;;0.075;M_y;-49.94;-0.43;3.86;-0.03;159.64;-0.26;CO8
1;13;;0.075;M_y;-43.77;0.63;3.65;0.11;59.89;1.11;CO11
1;13;;0.075;M_z;-43.77;0.63;3.65;0.11;59.89;1.11;CO11
1;13;;0.075;M_z;-7.34;-0.70;-0.67;-0.11;82.78;-1.08;CO14
1;13;128;0.150;N;-7.19;-0.70;-0.88;-0.12;82.80;-1.00;CO13
1;13;128;0.150;N;-72.20;0.38;6.43;0.03;146.58;0.24;CO6
1;13;128;0.150;V_y;-61.17;0.63;5.30;0.09;101.82;0.73;CO16
1;13;128;0.150;V_y;-24.57;-0.70;1.03;-0.08;124.14;-0.65;CO19
1;13;128;0.150;V_z;-65.16;0.05;6.87;0.01;151.88;0.04;CO5
1;13;128;0.150;V_z;-7.19;-0.70;-0.88;-0.12;82.80;-1.00;CO13
1;13;128;0.150;M_T;-43.78;0.63;3.56;0.12;60.17;1.05;CO11
1;13;128;0.150;M_T;-7.35;-0.70;-0.76;-0.12;82.72;-1.01;CO14
1;13;128;0.150;M_y;-49.95;-0.43;3.76;-0.03;159.93;-0.21;CO8
1;13;128;0.150;M_y;-43.78;0.63;3.56;0.12;60.17;1.05;CO11
1;13;128;0.150;M_z;-43.78;0.63;3.56;0.12;60.17;1.05;CO11
1;13;128;0.150;M_z;-7.35;-0.70;-0.76;-0.12;82.72;-1.01;CO14
1;14;15;0.000;N;-27.68;-0.32;-19.39;-0.05;29.69;0.97;CO13
1;14;15;0.000;N;-71.05;0.07;-34.10;0.03;63.64;-0.84;CO6
1;14;15;0.000;V_y;-37.40;0.36;-15.05;0.05;28.44;-0.94;CO11
1;14;15;0.000;V_y;-27.68;-0.32;-19.39;-0.05;29.69;0.97;CO13
1;14;15;0.000;V_z;-34.17;-0.02;-14.65;-0.01;40.12;0.00;CO10
1;14;15;0.000;V_z;-65.03;-0.05;-36.64;-0.03;64.32;0.88;CO8
1;14;15;0.000;M_T;-37.40;0.36;-15.05;0.05;28.44;-0.94;CO11
1;14;15;0.000;M_T;-27.71;-0.31;-19.28;-0.05;30.16;0.98;CO14
1;14;15;0.000;M_y;-68.79;-0.02;-33.80;-0.01;70.68;-0.01;CO5
1;14;15;0.000;M_y;-34.23;-0.02;-19.00;-0.01;17.50;-0.02;CO12
1;14;15;0.000;M_z;-45.92;-0.19;-28.38;-0.05;47.91;1.23;CO19
1;14;15;0.000;M_z;-55.78;0.24;-24.26;0.05;46.02;-1.17;CO16
1;14;;0.037;N;-27.68;-0.31;-19.44;-0.05;28.96;0.98;CO13
1;14;;0.037;N;-71.05;0.07;-34.15;0.03;62.36;-0.85;CO6
1;14;;0.037;V_y;-37.40;0.36;-15.09;0.05;27.87;-0.95;CO11
1;14;;0.037;V_y;-27.68;-0.31;-19.44;-0.05;28.96;0.98;CO13
1;14;;0.037;V_z;-34.18;-0.02;-14.70;-0.01;39.57;0.00;CO10
1;14;;0.037;V_z;-65.03;-0.05;-36.69;-0.03;62.95;0.88;CO8
1;14;;0.037;M_T;-37.40;0.36;-15.09;0.05;27.87;-0.95;CO11
1;14;;0.037;M_T;-27.72;-0.31;-19.33;-0.05;29.43;0.99;CO14
1;14;;0.037;M_y;-68.80;-0.02;-33.84;-0.01;69.42;-0.01;CO5
1;14;;0.037;M_y;-34.24;-0.02;-19.05;-0.01;16.78;-0.02;CO12
1;14;;0.037;M_z;-45.92;-0.18;-28.42;-0.05;46.85;1.24;CO19
1;14;;0.037;M_z;-55.78;0.24;-24.30;0.05;45.11;-1.18;CO16
1;14;;0.037;N;-27.68;-0.31;-19.44;-0.05;28.96;0.98;CO13
1;14;;0.037;N;-71.05;0.07;-34.15;0.03;62.36;-0.85;CO6
1;14;;0.037;V_y;-37.40;0.36;-15.09;0.05;27.87;-0.95;CO11
1;14;;0.037;V_y;-27.68;-0.31;-19.44;-0.05;28.96;0.98;CO13
1;14;;0.037;V_z;-34.18;-0.02;-14.70;-0.01;39.57;0.00;CO10
1;14;;0.037;V_z;-65.03;-0.05;-36.69;-0.03;62.95;0.88;CO8
1;14;;0.037;M_T;-37.40;0.36;-15.09;0.05;27.87;-0.95;CO11
1;14;;0.037;M_T;-27.72;-0.31;-19.33;-0.05;29.43;0.99;CO14
1;14;;0.037;M_y;-68.80;-0.02;-33.84;-0.01;69.42;-0.01;CO5
1;14;;0.037;M_y;-34.24;-0.02;-19.05;-0.01;16.78;-0.02;CO12
1;14;;0.037;M_z;-45.92;-0.18;-28.42;-0.05;46.85;1.24;CO19
1;14;;0.037;M_z;-55.78;0.24;-24.30;0.05;45.11;-1.18;CO16
1;14;125;0.075;N;-27.69;-0.31;-19.49;-0.05;28.23;0.99;CO13
1;14;125;0.075;N;-71.06;0.07;-34.20;0.03;61.08;-0.85;CO6
1;14;125;0.075;V_y;-37.41;0.36;-15.14;0.05;27.30;-0.97;CO11
1;14;125;0.075;V_y;-27.69;-0.31;-19.49;-0.05;28.23;0.99;CO13
1;14;125;0.075;V_z;-34.18;-0.02;-14.74;-0.01;39.01;0.00;CO10
1;14;125;0.075;V_z;-65.04;-0.05;-36.73;-0.03;61.57;0.88;CO8
1;14;125;0.075;M_T;-37.41;0.36;-15.14;0.05;27.30;-0.97;CO11
1;14;125;0.075;M_T;-27.72;-0.31;-19.37;-0.05;28.71;1.00;CO14
1;14;125;0.075;M_y;-68.80;-0.02;-33.89;-0.01;68.15;-0.01;CO5
1;14;125;0.075;M_y;-34.24;-0.02;-19.09;-0.01;16.07;-0.01;CO12
1;14;125;0.075;M_z;-45.93;-0.18;-28.47;-0.05;45.78;1.25;CO19
1;14;125;0.075;M_z;-55.79;0.24;-24.35;0.05;44.20;-1.19;CO16
1;15;17;0.000;N;-44.38;-0.05;33.81;0.01;0.00;0.00;CO11
1;15;17;0.000;N;-111.18;0.04;69.45;-0.01;0.00;0.00;CO8
1;15;17;0.000;V_y;-109.28;1.54;67.48;-0.01;0.00;0.00;CO9
1;15;17;0.000;V_y;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;17;0.000;V_z;-111.18;0.04;69.45;-0.01;0.00;0.00;CO8
1;15;17;0.000;V_z;-47.03;0.00;17.90;0.00;0.00;0.00;CO10
1;15;17;0.000;M_T;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;17;0.000;M_T;-94.70;0.07;54.62;-0.01;0.00;0.00;CO18
1;15;17;0.000;M_y;-109.28;1.54;67.48;-0.01;0.00;0.00;CO9
1;15;17;0.000;M_y;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;17;0.000;M_z;-94.70;0.07;54.62;-0.01;0.00;0.00;CO18
1;15;17;0.000;M_z;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;17;0.000;N;-44.38;-0.05;33.81;0.01;0.00;0.00;CO11
1;15;17;0.000;N;-111.18;0.04;69.45;-0.01;0.00;0.00;CO8
1;15;17;0.000;V_y;-109.28;1.54;67.48;-0.01;0.00;0.00;CO9
1;15;17;0.000;V_y;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;17;0.000;V_z;-111.18;0.04;69.45;-0.01;0.00;0.00;CO8
1;15;17;0.000;V_z;-47.03;0.00;17.90;0.00;0.00;0.00;CO10
1;15;17;0.000;M_T;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;17;0.000;M_T;-94.70;0.07;54.62;-0.01;0.00;0.00;CO18
1;15;17;0.000;M_y;-109.28;1.54;67.48;-0.01;0.00;0.00;CO9
1;15;17;0.000;M_y;-94.70;0.07;54.62;-0.01;0.00;0.00;CO18
1;15;17;0.000;M_z;-94.70;0.07;54.62;-0.01;0.00;0.00;CO18
1;15;17;0.000;M_z;-69.86;-0.06;51.73;0.01;0.00;0.00;CO16
1;15;;1.500;N;-42.56;-0.05;27.48;0.03;45.98;0.07;CO11
1;15;;1.500;N;-109.40;0.03;66.05;-0.03;101.67;-0.05;CO8
1;15;;1.500;V_y;-107.50;0.40;65.20;-0.01;99.55;-1.46;CO9
1;15;;1.500;V_y;-42.56;-0.05;27.48;0.03;45.98;0.07;CO11
1;15;;1.500;V_z;-97.40;0.33;66.80;0.02;101.29;-1.27;CO7
1;15;;1.500;V_z;-45.20;0.00;22.55;0.00;30.34;0.01;CO10
1;15;;1.500;M_T;-68.06;-0.05;45.12;0.05;72.66;0.07;CO16
1;15;;1.500;M_T;-92.90;0.06;49.94;-0.04;78.45;-0.09;CO18
1;15;;1.500;M_y;-109.40;0.03;66.05;-0.03;101.67;-0.05;CO8
1;15;;1.500;M_y;-45.20;0.00;22.55;0.00;30.34;0.01;CO10
1;15;;1.500;M_z;-42.56;-0.05;27.48;0.03;45.98;0.07;CO11
1;15;;1.500;M_z;-107.50;0.40;65.20;-0.01;99.55;-1.46;CO9
