Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
105;66;;0.0;0.0;0.0;0.0;0.0;-16.2;-11.5;
105;72;;0.0;0.0;0.0;0.0;0.0;10.0;-6.5;
106;68;;0.0;0.0;0.0;0.0;0.0;-14.7;-11.3;
106;73;;0.0;0.0;0.0;0.0;0.0;8.6;-6.7;
107;67;;0.0;0.0;0.0;0.0;0.0;-12.5;-10.7;
107;74;;0.0;0.0;0.0;0.0;0.0;6.5;-7.3;
108;19;;0.1;0.1;0.0;0.0;0.0;-1.2;-5.6;
108;26;;0.0;0.0;0.0;0.0;0.0;-2.4;-4.4;
119;63;;0.0;0.0;0.0;0.0;0.0;5.3;-4.9;
119;52;;0.0;0.0;0.0;0.0;0.0;-9.0;-6.5;
121;62;;0.0;0.0;0.0;0.0;0.0;-8.9;-6.5;
121;76;;0.0;0.0;0.0;0.0;0.0;5.2;-4.9;
124;84;;0.0;0.0;0.0;0.0;0.0;7.4;-7.3;
124;57;;0.0;0.0;0.0;0.0;0.0;-13.7;-10.8;
125;85;;0.0;0.0;0.0;0.0;0.0;10.9;-6.6;
125;58;;0.0;0.0;0.0;0.0;0.0;-17.0;-11.9;
126;86;;0.0;0.0;0.0;0.0;0.0;9.7;-6.5;
126;59;;0.0;0.0;0.0;0.0;0.0;-15.7;-11.5;
127;87;;0.0;0.0;0.0;0.0;0.0;7.7;-7.1;
127;60;;0.0;0.0;0.0;0.0;0.0;-13.6;-10.9;
128;69;;0.0;0.0;0.0;0.0;0.0;-9.4;-9.7;
128;95;;0.0;0.0;0.0;0.0;0.0;3.1;-8.5;
129;30;;0.0;0.0;0.0;0.0;0.0;-2.4;-4.3;
129;23;;0.1;0.1;0.0;0.0;0.0;-1.2;-5.7;
130;71;;0.0;0.0;0.0;0.0;0.0;-13.5;-10.7;
130;96;;0.0;0.0;0.0;0.0;0.0;7.3;-7.4;
131;72;;0.0;0.0;0.0;0.0;0.0;-16.7;-11.8;
131;97;;0.0;0.0;0.0;0.0;0.0;10.6;-6.7;
132;73;;0.0;0.0;0.0;0.0;0.0;-15.5;-11.4;
132;98;;0.0;0.0;0.0;0.0;0.0;9.5;-6.6;
133;74;;0.0;0.0;0.0;0.0;0.0;-13.5;-10.9;
133;99;;0.0;0.0;0.0;0.0;0.0;7.6;-7.1;
134;89;;0.0;0.0;0.0;0.0;0.0;6.4;-4.7;
134;63;;0.0;0.0;0.0;0.0;0.0;-10.0;-6.7;
135;76;;0.0;0.0;0.0;0.0;0.0;-10.0;-6.7;
135;100;;0.0;0.0;0.0;0.0;0.0;6.4;-4.8;
148;111;;0.0;0.0;0.0;0.0;0.0;2.3;-8.6;
148;83;;0.0;0.0;0.0;0.0;0.0;-9.4;-9.9;
149;12;;0.4;-0.4;0.0;0.0;0.0;-1.1;-5.4;
149;19;;0.0;0.0;0.0;0.0;0.0;-2.3;-4.5;
150;112;;0.0;0.0;0.0;0.0;0.0;6.3;-7.5;
150;84;;0.0;0.0;0.0;0.0;0.0;-13.3;-10.9;
151;113;;0.0;0.0;0.0;0.0;0.0;9.5;-7.0;
151;85;;0.0;0.0;0.0;0.0;0.0;-16.4;-12.1;
152;114;;0.0;0.0;0.0;0.0;0.0;7.9;-6.9;
152;86;;0.0;0.0;0.0;0.0;0.0;-14.9;-11.5;
153;115;;0.0;0.0;0.0;0.0;0.0;5.7;-7.4;
153;87;;0.0;0.0;0.0;0.0;0.0;-12.7;-10.9;
154;95;;0.0;0.0;0.0;0.0;0.0;-9.3;-9.9;
154;123;;0.0;0.0;0.0;0.0;0.0;2.2;-8.6;
155;23;;0.0;0.0;0.0;0.0;0.0;-2.3;-4.5;
155;16;;0.4;-0.4;0.0;0.0;0.0;-1.1;-5.4;
156;96;;0.0;0.0;0.0;0.0;0.0;-13.2;-10.8;
156;124;;0.0;0.0;0.0;0.0;0.0;6.1;-7.6;
157;97;;0.0;0.0;0.0;0.0;0.0;-16.2;-12.1;
157;125;;0.0;0.0;0.0;0.0;0.0;9.2;-7.1;
158;98;;0.0;0.0;0.0;0.0;0.0;-14.7;-11.5;
158;126;;0.0;0.0;0.0;0.0;0.0;7.7;-6.9;
159;99;;0.0;0.0;0.0;0.0;0.0;-12.5;-10.9;
159;127;;0.0;0.0;0.0;0.0;0.0;5.6;-7.4;
160;117;;0.0;0.0;0.0;0.0;0.0;4.4;-5.0;
160;89;;0.0;0.0;0.0;0.0;0.0;-8.8;-6.6;
161;100;;0.0;0.0;0.0;0.0;0.0;-8.8;-6.6;
161;128;;0.0;0.0;0.0;0.0;0.0;4.4;-5.0;
174;139;;0.0;0.0;0.0;0.0;0.0;-18.8;-15.0;
174;111;;0.0;0.0;0.0;0.0;0.0;-8.7;-9.9;
175;2;;0.9;0.9;0.0;0.0;0.0;-3.1;-9.7;
175;12;;0.0;0.0;0.0;0.0;0.0;-2.4;-4.7;
176;140;;0.0;0.0;0.0;0.0;0.0;-13.9;-10.4;
176;112;;0.0;0.0;0.0;0.0;0.0;-12.0;-10.6;
177;141;;0.0;0.0;0.0;0.0;0.0;4.9;-7.7;
177;113;;0.0;0.0;0.0;0.0;0.0;-14.0;-11.9;
178;142;;0.0;0.0;0.0;0.0;0.0;-3.7;-10.0;
178;114;;0.0;0.0;0.0;0.0;0.0;-11.9;-11.1;
179;143;;0.0;0.0;0.0;0.0;0.0;-6.9;-8.7;
179;115;;0.0;0.0;0.0;0.0;0.0;-9.5;-10.4;
180;123;;0.0;0.0;0.0;0.0;0.0;-8.6;-10.0;
180;151;;0.0;0.0;0.0;0.0;0.0;-19.4;-15.0;
181;16;;0.0;0.0;0.0;0.0;0.0;-2.4;-4.8;
181;6;;0.7;0.7;0.0;0.0;0.0;-3.2;-9.6;
182;124;;0.0;0.0;0.0;0.0;0.0;-11.7;-10.7;
182;152;;0.0;0.0;0.0;0.0;0.0;-14.1;-10.3;
183;125;;0.0;0.0;0.0;0.0;0.0;-13.7;-12.0;
183;153;;0.0;0.0;0.0;0.0;0.0;4.7;-7.6;
184;126;;0.0;0.0;0.0;0.0;0.0;-11.7;-11.1;
184;154;;0.0;0.0;0.0;0.0;0.0;-3.7;-9.9;
185;127;;0.0;0.0;0.0;0.0;0.0;-9.4;-10.5;
185;155;;0.0;0.0;0.0;0.0;0.0;-6.7;-8.6;
186;145;;0.0;0.0;0.0;0.0;0.0;-0.2;-5.4;
186;117;;0.0;0.0;0.0;0.0;0.0;-5.5;-6.2;
187;128;;0.0;0.0;0.0;0.0;0.0;-5.5;-6.3;
187;156;;0.0;0.0;0.0;0.0;0.0;-0.1;-5.4;
200;49;;0.0;0.0;0.0;0.0;0.0;3.0;-8.5;
200;116;;0.0;0.0;0.0;0.0;0.0;-0.4;-6.3;
201;33;;0.0;0.0;0.0;0.0;0.0;-1.1;-5.9;
201;40;;0.4;-0.4;0.0;0.0;0.0;-1.6;-1.8;
202;50;;0.0;0.0;0.0;0.0;0.0;8.1;-7.2;
202;118;;0.0;0.0;0.0;0.0;0.0;-5.7;-9.3;
203;51;;0.0;0.0;0.0;0.0;0.0;12.5;-5.9;
203;119;;0.0;0.0;0.0;0.0;0.0;-17.8;-11.7;
204;54;;0.0;0.0;0.0;0.0;0.0;11.6;-6.3;
204;120;;0.0;0.0;0.0;0.0;0.0;-14.0;-10.7;
205;53;;0.0;0.0;0.0;0.0;0.0;9.9;-6.8;
205;121;;0.0;0.0;0.0;0.0;0.0;-12.4;-11.1;
206;129;;0.0;0.0;0.0;0.0;0.0;0.0;-6.2;
206;64;;0.0;0.0;0.0;0.0;0.0;3.0;-8.6;
207;44;;0.3;-0.3;0.0;0.0;0.0;-1.6;-1.7;
207;37;;0.0;0.0;0.0;0.0;0.0;-1.1;-6.0;
208;130;;0.0;0.0;0.0;0.0;0.0;-5.5;-9.2;
208;65;;0.0;0.0;0.0;0.0;0.0;7.9;-7.3;
209;131;;0.0;0.0;0.0;0.0;0.0;-17.6;-11.5;
209;66;;0.0;0.0;0.0;0.0;0.0;12.3;-6.1;
210;132;;0.0;0.0;0.0;0.0;0.0;-13.9;-10.6;
210;68;;0.0;0.0;0.0;0.0;0.0;11.4;-6.4;
211;133;;0.0;0.0;0.0;0.0;0.0;-12.4;-11.0;
211;67;;0.0;0.0;0.0;0.0;0.0;9.8;-6.9;
212;52;;0.0;0.0;0.0;0.0;0.0;9.0;-4.4;
212;122;;0.0;0.0;0.0;0.0;0.0;-12.4;-7.1;
213;134;;0.0;0.0;0.0;0.0;0.0;-12.5;-6.9;
213;62;;0.0;0.0;0.0;0.0;0.0;9.0;-4.5;
Total;;;0.9;0.9;0.0;0.0;1.7;16.8;0.6;
max/min;;;0.0;-0.4;0.0;0.0;-1.6;-19.4;-15.0;
