Member Set No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
2;12;13;0.000;;-68.95;-0.01;35.42;0.01;58.12;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;12;114;1.575;;-68.81;0.00;33.41;0.01;112.34;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;165;114;0.000;;-67.61;-0.01;20.74;0.00;111.87;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;165;115;1.650;;-67.46;-0.01;18.59;0.00;144.33;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;115;0.000;;-66.23;-0.03;5.91;0.00;143.87;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.795;;-66.14;-0.03;4.87;0.00;148.15;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-66.14;-0.03;4.82;0.00;148.30;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;;0.825;;-66.14;-0.03;4.82;0.00;148.30;0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;166;117;1.650;;-66.04;-0.03;3.66;0.00;151.79;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;167;117;0.000;;-65.28;-0.05;-4.41;-0.01;151.51;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-65.27;-0.05;-4.51;0.00;151.18;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;167;;0.075;;-65.27;-0.05;-4.51;0.00;151.18;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;167;14;0.150;;-65.26;-0.05;-4.61;0.00;150.83;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;13;14;0.000;;-65.14;0.05;7.07;0.01;150.83;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-65.15;0.05;6.97;0.01;151.36;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;13;;0.075;;-65.15;0.05;6.97;0.01;151.36;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;13;128;0.150;;-65.16;0.05;6.87;0.01;151.88;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;168;128;0.000;;-65.92;0.03;-0.82;0.00;151.78;0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-66.02;0.03;-1.92;0.00;150.65;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;;0.825;;-66.02;0.03;-1.92;0.00;150.65;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;168;127;1.650;;-66.12;0.03;-3.01;0.00;148.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;127;0.000;;-67.35;0.01;-15.73;0.00;148.44;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-67.43;0.01;-16.82;0.00;135.02;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;169;;0.825;;-67.43;0.01;-16.82;0.00;135.02;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
2;169;126;1.650;;-67.51;0.01;-17.90;0.00;120.69;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
2;170;126;0.000;;-68.71;-0.01;-30.62;-0.01;120.52;-0.04;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-68.78;-0.01;-31.64;-0.01;96.00;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;170;;0.787;;-68.78;-0.01;-31.64;-0.01;96.00;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
2;170;15;1.575;;-68.85;-0.01;-32.65;-0.01;70.68;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
2;14;15;0.000;;-68.79;-0.02;-33.80;-0.01;70.68;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-68.80;-0.02;-33.84;-0.01;69.42;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;;0.037;;-68.80;-0.02;-33.84;-0.01;69.42;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;14;125;0.075;;-68.80;-0.02;-33.89;-0.01;68.15;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
2;171;125;0.000;;-69.99;0.01;-46.58;0.00;67.98;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-70.06;0.01;-47.62;0.00;29.11;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;171;;0.825;;-70.06;0.01;-47.62;0.00;29.11;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;171;124;1.650;;-70.15;0.00;-48.64;0.00;-10.61;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;124;0.000;;-71.33;-0.01;-61.36;0.00;-10.78;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-71.45;-0.01;-62.35;0.00;-61.82;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;172;;0.825;;-71.45;-0.01;-62.35;0.00;-61.82;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;172;123;1.650;;-71.59;-0.01;-63.31;0.00;-113.67;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;123;0.000;;-72.78;-0.03;-76.04;-0.01;-113.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.645;;-72.92;-0.03;-76.76;-0.01;-163.13;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-72.97;-0.02;-76.96;-0.01;-176.97;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;;0.825;;-72.97;-0.02;-76.96;-0.01;-176.97;0.01;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;;-73.19;-0.02;-77.85;-0.01;-240.85;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;13;14;0.000;N;-65.14;0.05;7.07;0.01;150.83;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;N;-73.27;0.01;80.36;0.00;-264.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;V_y;-65.16;0.05;6.87;0.01;151.88;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;167;117;0.000;V_y;-65.28;-0.05;-4.41;-0.01;151.51;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;V_z;-73.27;0.01;80.36;0.00;-264.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;173;16;1.650;V_z;-73.19;-0.02;-77.85;-0.01;-240.85;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_T;-65.16;0.05;6.87;0.01;151.88;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;173;123;0.000;M_T;-72.78;-0.03;-76.04;-0.01;-113.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;13;128;0.150;M_y;-65.16;0.05;6.87;0.01;151.88;0.04;Beam | 1 - IPE 500 | L : 0.150 m
2;11;12;0.000;M_y;-73.27;0.01;80.36;0.00;-264.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
2;167;14;0.150;M_z;-65.26;-0.05;-4.61;0.00;150.83;0.05;Beam | 1 - IPE 500 | L : 0.150 m
2;169;126;1.650;M_z;-67.51;0.01;-17.90;0.00;120.69;-0.04;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-65.14;0.05;80.36;0.01;151.88;0.05;
2;;;;;-73.27;-0.05;-77.85;-0.01;-264.68;-0.04;
;;;;;;;;;;;
3;Obergurt;;;;;;;;;;
3;17;19;0.000;;-73.32;0.01;80.40;0.00;-264.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;17;83;1.650;;-72.87;0.01;78.63;0.00;-133.61;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;136;83;0.000;;-71.67;0.01;65.96;0.00;-134.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;136;84;1.650;;-71.39;0.01;64.04;0.00;-26.78;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;84;0.000;;-70.21;0.00;51.37;0.00;-27.25;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;137;85;1.650;;-70.03;0.00;49.35;0.00;55.88;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;138;85;0.000;;-68.85;0.01;36.68;0.00;55.41;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;138;20;0.075;;-68.84;0.01;36.59;0.00;58.16;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;18;20;0.000;;-68.99;-0.01;35.44;0.00;58.16;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;18;86;1.575;;-68.85;0.00;33.43;0.00;112.41;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;139;86;0.000;;-67.65;-0.01;20.76;0.00;111.95;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;139;87;1.650;;-67.50;-0.01;18.61;0.00;144.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;87;0.000;;-66.27;-0.02;5.94;0.00;143.97;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.795;;-66.18;-0.02;4.89;0.00;148.28;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-66.17;-0.02;4.85;0.00;148.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;;0.825;;-66.17;-0.02;4.85;0.00;148.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;140;89;1.650;;-66.08;-0.02;3.69;0.00;151.93;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;141;89;0.000;;-65.32;-0.03;-4.39;0.00;151.65;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-65.31;-0.03;-4.49;0.00;151.32;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;;0.075;;-65.31;-0.03;-4.49;0.00;151.32;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;21;0.150;;-65.30;-0.03;-4.59;0.00;150.98;0.04;Beam | 1 - IPE 500 | L : 0.150 m
3;19;21;0.000;;-65.19;0.04;7.06;0.00;150.98;0.04;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-65.20;0.04;6.96;0.00;151.50;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;;0.075;;-65.20;0.04;6.96;0.00;151.50;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;19;100;0.150;;-65.21;0.04;6.86;0.00;152.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;142;100;0.000;;-65.97;0.02;-0.84;0.00;151.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-66.07;0.02;-1.93;0.00;150.78;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;;0.825;;-66.07;0.02;-1.93;0.00;150.78;0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;142;99;1.650;;-66.17;0.02;-3.02;0.00;148.74;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;99;0.000;;-67.40;0.01;-15.74;0.00;148.56;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-67.48;0.01;-16.83;0.00;135.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;;0.825;;-67.48;0.01;-16.83;0.00;135.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;143;98;1.650;;-67.56;0.01;-17.91;0.00;120.79;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
3;144;98;0.000;;-68.76;0.00;-30.64;0.00;120.62;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-68.83;0.00;-31.66;0.00;96.09;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;144;;0.787;;-68.83;0.00;-31.66;0.00;96.09;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;144;22;1.575;;-68.90;0.00;-32.67;0.00;70.75;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
3;20;22;0.000;;-68.85;-0.01;-33.84;0.00;70.75;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-68.86;-0.01;-33.89;0.00;69.48;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;;0.037;;-68.86;-0.01;-33.89;0.00;69.48;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;20;97;0.075;;-68.86;-0.01;-33.94;0.00;68.21;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
3;145;97;0.000;;-70.05;0.00;-46.63;0.00;68.04;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-70.12;0.00;-47.67;0.00;29.13;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;;0.825;;-70.12;0.00;-47.67;0.00;29.13;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;145;96;1.650;;-70.21;0.00;-48.69;0.00;-10.63;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;96;0.000;;-71.39;-0.01;-61.42;0.00;-10.80;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-71.50;-0.01;-62.41;0.00;-61.89;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;;0.825;;-71.50;-0.01;-62.41;0.00;-61.89;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
3;146;95;1.650;;-71.64;-0.01;-63.37;0.00;-113.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;95;0.000;;-72.84;-0.03;-76.09;-0.01;-113.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.645;;-72.98;-0.02;-76.82;-0.01;-163.28;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-73.02;-0.02;-77.02;-0.01;-177.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;;0.825;;-73.02;-0.02;-77.02;-0.01;-177.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;;-73.25;-0.01;-77.90;0.00;-241.04;0.00;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;19;21;0.000;N;-65.19;0.04;7.06;0.00;150.98;0.04;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;N;-73.32;0.01;80.40;0.00;-264.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;V_y;-65.21;0.04;6.86;0.00;152.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;141;89;0.000;V_y;-65.32;-0.03;-4.39;0.00;151.65;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;V_z;-73.32;0.01;80.40;0.00;-264.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;147;23;1.650;V_z;-73.25;-0.01;-77.90;0.00;-241.04;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_T;-65.21;0.04;6.86;0.00;152.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;147;95;0.000;M_T;-72.84;-0.03;-76.09;-0.01;-113.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;19;100;0.150;M_y;-65.21;0.04;6.86;0.00;152.02;0.03;Beam | 1 - IPE 500 | L : 0.150 m
3;17;19;0.000;M_y;-73.32;0.01;80.40;0.00;-264.86;0.00;Beam | 1 - IPE 500 | L : 1.650 m
3;141;21;0.150;M_z;-65.30;-0.03;-4.59;0.00;150.98;0.04;Beam | 1 - IPE 500 | L : 0.150 m
3;143;98;1.650;M_z;-67.56;0.01;-17.91;0.00;120.79;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;;-65.19;0.04;80.40;0.00;152.02;0.04;
3;;;;;-73.32;-0.03;-77.90;-0.01;-264.86;-0.03;
;;;;;;;;;;;
4;Obergurt;;;;;;;;;;
4;23;26;0.000;;-71.64;0.00;79.46;0.00;-261.33;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;23;55;1.650;;-71.19;0.00;77.68;0.00;-131.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;55;0.000;;-69.99;0.00;65.01;0.00;-132.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;91;57;1.650;;-69.72;0.00;63.09;0.00;-26.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
4;94;57;0.000;;-68.54;0.00;50.42;0.00;-26.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
