Section No.;Member;Node;Location;;Forces [kN];;;Moments [kNm];;;
1;21;;1.500;;-95.87;0.00;60.17;0.00;88.78;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-93.06;0.00;60.78;0.00;241.13;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;21;23;4.000;;-93.06;0.00;60.78;0.00;241.13;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-97.81;0.00;-65.65;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;25;0.000;;-97.81;0.00;-65.65;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-96.02;0.00;-65.25;0.00;-98.22;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;;1.500;;-96.02;0.00;-65.25;0.00;-98.22;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-93.25;0.00;-65.31;0.00;-261.09;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;22;26;4.000;;-93.25;0.00;-65.31;0.00;-261.09;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;23;26;0.000;;-71.64;0.00;79.46;0.00;-261.33;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;23;55;1.650;;-71.19;0.00;77.68;0.00;-131.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;24;27;0.000;;-67.12;0.00;35.18;0.00;56.92;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;24;59;1.575;;-66.98;0.00;33.17;0.00;110.76;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;25;28;0.000;;-63.18;-0.01;7.31;0.00;148.45;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-63.19;-0.01;7.21;0.00;149.00;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;;0.075;;-63.19;-0.01;7.21;0.00;149.00;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;25;76;0.150;;-63.20;-0.01;7.12;0.00;149.54;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;26;29;0.000;;-66.94;0.00;-32.88;0.00;69.56;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;;0.037;;-66.95;0.00;-32.93;0.00;68.33;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;;0.037;;-66.95;0.00;-32.93;0.00;68.33;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;26;72;0.075;;-66.95;0.00;-32.98;0.00;67.09;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;27;31;0.000;;-95.36;0.00;57.21;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;31;0.000;;-95.36;0.00;57.21;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-93.56;0.00;59.26;0.00;87.38;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;;1.500;;-93.56;0.00;59.26;0.00;87.38;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-90.74;0.00;59.92;0.01;237.51;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;27;30;4.000;;-90.74;0.00;59.92;0.01;237.51;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-97.76;0.00;-65.60;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;32;0.000;;-97.76;0.00;-65.60;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-95.97;0.00;-65.20;0.00;-98.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;;1.500;;-95.97;0.00;-65.20;0.00;-98.15;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-93.20;0.00;-65.26;0.00;-260.89;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;28;33;4.000;;-93.20;0.00;-65.26;0.00;-260.89;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;29;33;0.000;;-71.59;-0.01;79.42;-0.01;-261.13;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;29;49;1.650;;-71.14;-0.02;77.64;-0.01;-131.51;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;30;34;0.000;;-67.07;0.01;35.15;-0.01;56.90;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;30;54;1.575;;-66.94;0.00;33.14;0.00;110.70;0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;31;35;0.000;;-63.14;-0.06;7.32;-0.01;148.31;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-63.15;-0.06;7.22;-0.01;148.86;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;31;;0.075;;-63.15;-0.06;7.22;-0.01;148.86;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;31;62;0.150;;-63.16;-0.06;7.13;-0.01;149.39;-0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;32;36;0.000;;-66.90;0.01;-32.84;0.01;69.48;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;32;;0.037;;-66.90;0.01;-32.89;0.01;68.25;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;32;;0.037;;-66.90;0.01;-32.89;0.01;68.25;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;32;66;0.075;;-66.90;0.01;-32.93;0.01;67.02;-0.01;Beam | 1 - IPE 500 | L : 0.075 m
1;33;38;0.000;;-95.31;0.00;57.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;38;0.000;;-95.31;0.00;57.16;0.00;0.00;0.00;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-93.50;0.00;59.22;0.00;87.32;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;;1.500;;-93.50;0.00;59.21;0.00;87.32;-0.01;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-90.68;0.00;59.88;0.01;237.33;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;33;37;4.000;;-90.68;0.00;59.88;0.01;237.33;-0.02;Beam | 1 - IPE 500 | L : 4.000 m
1;84;49;0.000;;-69.94;-0.01;64.97;0.00;-131.98;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;84;50;1.650;;-69.67;-0.01;63.05;0.00;-26.33;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;50;0.000;;-68.48;0.00;50.38;0.00;-26.79;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;85;51;1.650;;-68.31;0.00;48.35;0.00;54.69;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;86;51;0.000;;-67.12;-0.02;35.69;-0.01;54.23;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;86;34;0.075;;-67.11;-0.02;35.59;-0.01;56.90;0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;87;52;0.000;;-63.40;0.07;-4.66;0.01;149.02;-0.06;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-63.39;0.07;-4.76;0.01;148.67;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;87;;0.075;;-63.39;0.07;-4.76;0.01;148.67;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;87;35;0.150;;-63.38;0.07;-4.86;0.01;148.31;-0.07;Beam | 1 - IPE 500 | L : 0.150 m
1;88;53;0.000;;-64.35;0.04;5.66;0.00;141.80;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.795;;-64.26;0.04;4.62;0.00;145.88;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-64.26;0.04;4.57;0.00;146.02;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;88;;0.825;;-64.26;0.04;4.57;0.00;146.02;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;88;52;1.650;;-64.16;0.04;3.42;0.00;149.31;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;89;54;0.000;;-65.73;0.02;20.48;0.00;110.23;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;89;53;1.650;;-65.58;0.02;18.33;0.00;142.26;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;55;0.000;;-69.99;0.00;65.01;0.00;-132.10;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;91;57;1.650;;-69.72;0.00;63.09;0.00;-26.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;57;0.000;;-68.54;0.00;50.42;0.00;-26.84;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;94;58;1.650;;-68.36;0.00;48.40;0.00;54.72;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;96;58;0.000;;-67.17;-0.01;35.73;0.00;54.25;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;96;27;0.075;;-67.16;-0.01;35.63;0.00;56.92;0.00;Beam | 1 - IPE 500 | L : 0.075 m
1;98;59;0.000;;-65.78;0.00;20.50;0.00;110.30;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;98;60;1.650;;-65.63;0.00;18.36;0.00;142.37;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;60;0.000;;-64.40;0.01;5.68;0.00;141.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.795;;-64.31;0.01;4.64;0.00;146.00;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-64.30;0.01;4.59;0.00;146.14;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;;0.825;;-64.30;0.01;4.59;0.00;146.14;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;100;63;1.650;;-64.21;0.01;3.44;0.00;149.45;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;109;74;0.000;;-65.40;0.00;-15.48;0.00;146.51;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;;0.825;;-65.48;0.00;-16.56;0.00;133.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;;0.825;;-65.48;0.00;-16.56;0.00;133.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;109;73;1.650;;-65.56;0.00;-17.64;0.00;119.17;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;110;73;0.000;;-66.76;0.01;-30.37;0.00;119.00;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;110;;0.787;;-66.83;0.01;-31.39;0.00;94.68;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;110;;0.787;;-66.83;0.01;-31.39;0.00;94.68;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;110;29;1.575;;-66.90;0.01;-32.39;0.00;69.56;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;111;72;0.000;;-68.14;-0.01;-45.67;0.00;66.92;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;111;;0.825;;-68.21;-0.01;-46.71;0.00;28.81;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;111;;0.825;;-68.21;-0.01;-46.71;0.00;28.81;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;111;71;1.650;;-68.30;-0.01;-47.73;0.00;-10.16;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;71;0.000;;-69.49;0.00;-60.46;0.00;-10.33;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;;0.825;;-69.60;0.00;-61.45;0.00;-60.63;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;;0.825;;-69.60;0.00;-61.45;0.00;-60.63;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;112;69;1.650;;-69.74;0.00;-62.41;0.00;-111.73;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;69;0.000;;-70.93;0.00;-75.13;0.00;-111.90;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.645;;-71.07;0.00;-75.86;0.00;-160.61;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.825;;-71.11;0.00;-76.06;0.01;-174.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;;0.825;;-71.11;0.00;-76.06;0.01;-174.29;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;113;30;1.650;;-71.34;0.00;-76.95;0.01;-237.42;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;67;0.000;;-65.35;-0.01;-15.47;0.00;146.38;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;114;;0.825;;-65.43;-0.01;-16.55;0.00;133.17;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;114;;0.825;;-65.43;-0.01;-16.55;0.00;133.17;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;114;68;1.650;;-65.51;-0.01;-17.63;0.00;119.07;0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;115;68;0.000;;-66.72;0.02;-30.35;0.01;118.90;0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;115;;0.787;;-66.79;0.01;-31.37;0.01;94.59;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;115;;0.787;;-66.79;0.01;-31.37;0.01;94.59;0.00;Beam | 1 - IPE 500 | L : 1.575 m
1;115;36;1.575;;-66.86;0.01;-32.38;0.01;69.48;-0.01;Beam | 1 - IPE 500 | L : 1.575 m
1;116;66;0.000;;-68.09;-0.01;-45.63;0.00;66.85;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;116;;0.825;;-68.17;-0.01;-46.66;0.00;28.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;116;;0.825;;-68.17;-0.01;-46.66;0.00;28.77;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;116;65;1.650;;-68.26;-0.01;-47.68;0.00;-10.15;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;65;0.000;;-69.44;0.01;-60.41;0.00;-10.33;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;;0.825;;-69.55;0.01;-61.40;0.01;-60.58;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;;0.825;;-69.55;0.01;-61.40;0.01;-60.58;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;117;64;1.650;;-69.69;0.01;-62.36;0.01;-111.64;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;118;64;0.000;;-70.88;0.03;-75.08;0.02;-111.81;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.645;;-71.02;0.03;-75.81;0.02;-160.49;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.825;;-71.07;0.02;-76.01;0.02;-174.15;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;;0.825;;-71.07;0.02;-76.01;0.02;-174.15;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;118;37;1.650;;-71.29;0.01;-76.90;0.02;-237.25;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;120;63;0.000;;-63.45;0.02;-4.64;0.00;149.16;-0.01;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-63.44;0.02;-4.74;0.00;148.81;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;;0.075;;-63.44;0.02;-4.74;0.00;148.81;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;120;28;0.150;;-63.43;0.02;-4.84;0.00;148.45;-0.02;Beam | 1 - IPE 500 | L : 0.150 m
1;122;76;0.000;;-63.97;0.00;-0.58;0.00;149.43;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-64.07;0.00;-1.67;0.00;148.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;;0.825;;-64.07;0.00;-1.67;0.00;148.50;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;122;74;1.650;;-64.16;-0.01;-2.76;0.00;146.68;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;123;62;0.000;;-63.93;-0.03;-0.57;0.00;149.29;-0.06;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-64.02;-0.03;-1.66;0.00;148.37;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;123;;0.825;;-64.02;-0.03;-1.66;0.00;148.37;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;123;67;1.650;;-64.12;-0.03;-2.75;0.00;146.55;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;136;83;0.000;;-71.67;0.01;65.96;0.00;-134.08;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;136;84;1.650;;-71.39;0.01;64.04;0.00;-26.78;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;84;0.000;;-70.21;0.00;51.37;0.00;-27.25;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;137;85;1.650;;-70.03;0.00;49.35;0.00;55.88;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;138;85;0.000;;-68.85;0.01;36.68;0.00;55.41;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;138;20;0.075;;-68.84;0.01;36.59;0.00;58.16;-0.02;Beam | 1 - IPE 500 | L : 0.075 m
1;139;86;0.000;;-67.65;-0.01;20.76;0.00;111.95;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;139;87;1.650;;-67.50;-0.01;18.61;0.00;144.44;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;87;0.000;;-66.27;-0.02;5.94;0.00;143.97;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.795;;-66.18;-0.02;4.89;0.00;148.28;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-66.17;-0.02;4.85;0.00;148.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;;0.825;;-66.17;-0.02;4.85;0.00;148.42;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;140;89;1.650;;-66.08;-0.02;3.69;0.00;151.93;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;141;89;0.000;;-65.32;-0.03;-4.39;0.00;151.65;0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-65.31;-0.03;-4.49;0.00;151.32;0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;141;;0.075;;-65.31;-0.03;-4.49;0.00;151.32;0.03;Beam | 1 - IPE 500 | L : 0.150 m
1;141;21;0.150;;-65.30;-0.03;-4.59;0.00;150.98;0.04;Beam | 1 - IPE 500 | L : 0.150 m
1;142;100;0.000;;-65.97;0.02;-0.84;0.00;151.92;0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-66.07;0.02;-1.93;0.00;150.78;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;;0.825;;-66.07;0.02;-1.93;0.00;150.78;0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;142;99;1.650;;-66.17;0.02;-3.02;0.00;148.74;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;143;99;0.000;;-67.40;0.01;-15.74;0.00;148.56;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;143;;0.825;;-67.48;0.01;-16.83;0.00;135.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;143;;0.825;;-67.48;0.01;-16.83;0.00;135.12;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;143;98;1.650;;-67.56;0.01;-17.91;0.00;120.79;-0.03;Beam | 1 - IPE 500 | L : 1.650 m
1;144;98;0.000;;-68.76;0.00;-30.64;0.00;120.62;-0.03;Beam | 1 - IPE 500 | L : 1.575 m
1;144;;0.787;;-68.83;0.00;-31.66;0.00;96.09;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;;0.787;;-68.83;0.00;-31.66;0.00;96.09;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;144;22;1.575;;-68.90;0.00;-32.67;0.00;70.75;-0.02;Beam | 1 - IPE 500 | L : 1.575 m
1;145;97;0.000;;-70.05;0.00;-46.63;0.00;68.04;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;;0.825;;-70.12;0.00;-47.67;0.00;29.13;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;;0.825;;-70.12;0.00;-47.67;0.00;29.13;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;145;96;1.650;;-70.21;0.00;-48.69;0.00;-10.63;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;96;0.000;;-71.39;-0.01;-61.42;0.00;-10.80;-0.02;Beam | 1 - IPE 500 | L : 1.650 m
1;146;;0.825;;-71.50;-0.01;-62.41;0.00;-61.89;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;146;;0.825;;-71.50;-0.01;-62.41;0.00;-61.89;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;146;95;1.650;;-71.64;-0.01;-63.37;0.00;-113.78;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;95;0.000;;-72.84;-0.03;-76.09;-0.01;-113.95;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.645;;-72.98;-0.02;-76.82;-0.01;-163.28;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.825;;-73.02;-0.02;-77.02;-0.01;-177.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;;0.825;;-73.02;-0.02;-77.02;-0.01;-177.12;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;147;23;1.650;;-73.25;-0.01;-77.90;0.00;-241.04;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;111;0.000;;-71.62;0.01;65.92;0.00;-133.97;0.00;Beam | 1 - IPE 500 | L : 1.650 m
1;162;112;1.650;;-71.35;0.01;64.00;0.00;-26.75;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
1;163;112;0.000;;-70.17;0.00;51.33;0.00;-27.21;-0.01;Beam | 1 - IPE 500 | L : 1.650 m
