Member No.;Node;Location;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
182;;1.000;κ_x;0.00;-0.01;0.02;-51.2;0.9;2.7;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;κ_u;0.00;0.00;0.00;9.2;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
182;152;5.000;κ_u;0.00;0.01;-0.04;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;2.500;κ_v;0.00;0.00;0.00;9.2;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
182;124;0.000;κ_v;0.00;-0.01;0.04;0.6;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;63.4;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
182;;;;0.00;-0.01;-0.04;-51.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
183;125;0.000;;0.01;-0.01;0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;0.037;;0.01;-0.01;0.04;-2.0;0.0;0.1;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;0.825;;0.01;-0.01;0.03;-40.8;0.8;2.2;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.175;;0.01;0.01;-0.03;52.1;0.8;2.1;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.963;;0.01;0.01;-0.04;3.3;0.0;0.1;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;;0.01;0.01;-0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;153;5.000;ε_x;0.01;0.01;-0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.000;ε_x;0.01;0.00;0.01;-19.7;1.4;3.7;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;γ_xu;0.01;0.01;-0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;γ_xu;0.01;-0.01;0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;γ_xv;0.01;-0.01;0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;γ_xv;0.01;0.01;-0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;4.000;κ_x;0.01;0.01;-0.02;59.1;0.9;2.5;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;1.000;κ_x;0.01;-0.01;0.02;-45.9;0.9;2.5;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.500;κ_u;0.01;0.00;0.00;10.1;1.4;3.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;153;5.000;κ_u;0.01;0.01;-0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;2.500;κ_v;0.01;0.00;0.00;10.1;1.4;3.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;125;0.000;κ_v;0.01;-0.01;0.04;0.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.01;0.01;0.04;59.1;1.4;3.9;Beam | 4 - Z 232Z23 | L : 5.000 m
183;;;;0.01;-0.01;-0.04;-45.9;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
184;126;0.000;;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;0.787;;0.00;-0.01;0.03;-44.4;0.8;2.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;0.825;;0.00;-0.01;0.03;-45.6;0.8;2.3;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.175;;0.00;0.01;-0.03;55.9;0.8;2.3;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.213;;0.00;0.01;-0.03;54.3;0.8;2.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;154;5.000;ε_x;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.000;ε_x;0.00;0.00;0.01;-23.2;1.4;4.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;γ_xu;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;γ_xu;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;γ_xv;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;γ_xv;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;4.000;κ_x;0.00;0.01;-0.02;63.5;0.9;2.7;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;1.000;κ_x;0.00;-0.01;0.02;-51.4;0.9;2.7;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.500;κ_u;0.00;0.00;0.00;9.3;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;154;5.000;κ_u;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;2.500;κ_v;0.00;0.00;0.00;9.3;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;126;0.000;κ_v;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;63.5;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
184;;;;0.00;-0.01;-0.04;-51.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
185;127;0.000;;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;0.825;;0.00;-0.01;0.03;-45.6;0.8;2.3;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.175;;0.00;0.01;-0.03;56.1;0.8;2.3;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;155;5.000;ε_x;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;1.500;ε_x;0.00;0.00;0.02;-46.1;1.2;3.5;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;γ_xu;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;γ_xu;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;γ_xv;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;γ_xv;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;4.000;κ_x;0.00;0.01;-0.02;63.6;0.9;2.7;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;1.000;κ_x;0.00;-0.01;0.02;-51.3;0.9;2.7;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.500;κ_u;0.00;0.00;0.00;9.5;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
185;155;5.000;κ_u;0.00;0.01;-0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;2.500;κ_v;0.00;0.00;0.00;9.5;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
185;127;0.000;κ_v;0.00;-0.01;0.04;0.2;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.04;63.6;1.5;4.2;Beam | 4 - Z 232Z23 | L : 5.000 m
185;;;;0.00;-0.01;-0.04;-51.3;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
186;145;0.000;;0.00;-0.01;0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;0.075;;0.00;-0.01;0.03;-3.7;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;0.825;;0.00;-0.01;0.02;-31.8;0.6;2.1;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.175;;0.00;0.01;-0.02;39.4;0.6;2.1;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.925;;0.00;0.01;-0.03;4.3;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;;0.00;0.01;-0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;145;0.000;ε_x;0.00;-0.01;0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;3.500;ε_x;0.00;0.00;-0.01;44.1;0.9;3.2;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xu;0.00;0.01;-0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xu;0.00;-0.01;0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;γ_xv;0.00;-0.01;0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;γ_xv;0.00;0.01;-0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;4.000;κ_x;0.00;0.01;-0.02;44.9;0.7;2.4;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;1.000;κ_x;0.00;-0.01;0.02;-35.8;0.7;2.4;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_u;0.00;0.00;0.00;7.1;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
186;145;0.000;κ_u;0.00;-0.01;0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;2.500;κ_v;0.00;0.00;0.00;7.1;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
186;117;5.000;κ_v;0.00;0.01;-0.03;-0.1;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.03;44.9;1.1;3.8;Beam | 4 - Z 232Z23 | L : 5.000 m
186;;;;0.00;-0.01;-0.03;-35.8;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
187;128;0.000;;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.075;;0.00;-0.01;0.03;-2.0;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;0.825;;0.00;0.00;0.02;-17.3;0.5;1.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.175;;0.00;0.00;-0.02;23.1;0.5;1.4;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.925;;0.00;0.01;-0.03;2.6;0.1;0.2;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Extremes;156;5.000;ε_x;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;ε_x;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xu;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xu;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;γ_xv;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;156;5.000;γ_xv;0.00;0.01;-0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;4.000;κ_x;0.00;0.00;-0.02;26.3;0.6;1.7;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;1.000;κ_x;0.00;0.00;0.02;-19.4;0.6;1.7;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_u;0.00;0.00;0.00;5.4;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;κ_u;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;2.500;κ_v;0.00;0.00;0.00;5.4;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;128;0.000;κ_v;0.00;-0.01;0.03;0.0;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
Total;;;;0.00;0.01;0.03;26.3;0.9;2.6;Beam | 4 - Z 232Z23 | L : 5.000 m
187;;;;0.00;-0.01;-0.03;-19.4;0.0;0.0;Beam | 4 - Z 232Z23 | L : 5.000 m
;;;;;;;;;;
188;139;0.000;;0.00;0.00;0.00;-0.8;0.8;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.612;;0.00;0.00;0.00;-0.7;0.8;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;0.00;0.00;0.00;-0.7;0.8;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.825;;0.00;0.00;0.00;-0.7;0.8;1.0;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;140;1.650;ε_x;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;ε_x;0.00;0.00;0.00;-0.8;0.8;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xy;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xy;0.00;0.00;0.00;-0.8;0.8;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;γ_xz;0.00;0.00;0.00;-0.8;0.8;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;γ_xz;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_x;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;139;0.000;κ_x;0.00;0.00;0.00;-0.8;0.8;0.9;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.495;κ_y;0.00;0.00;0.00;-0.7;0.8;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_y;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
188;;0.495;κ_z;0.00;0.00;0.00;-0.7;0.8;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;140;1.650;κ_z;0.00;0.00;-0.01;-0.5;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.00;-0.5;0.8;1.1;Beam | 3 - HEA 140 | L : 1.650 m
188;;;;0.00;0.00;-0.01;-0.8;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
189;140;0.000;;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.194;;0.00;0.01;-0.04;-4.9;-0.4;-0.7;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;;0.00;0.01;-0.05;-4.8;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;141;1.650;ε_x;0.00;0.01;-0.05;-4.8;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;ε_x;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xy;0.00;0.01;-0.05;-4.8;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xy;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;γ_xz;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;γ_xz;0.00;0.01;-0.05;-4.8;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_x;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;1.444;κ_x;0.00;0.01;-0.04;-4.9;-0.7;-1.0;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_y;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_y;0.00;0.01;-0.05;-4.8;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
189;140;0.000;κ_z;0.00;0.00;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;141;1.650;κ_z;0.00;0.01;-0.05;-4.8;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;-0.04;-4.7;0.7;0.5;Beam | 3 - HEA 140 | L : 1.650 m
189;;;;0.00;0.00;-0.05;-4.9;-0.9;-1.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
190;141;0.000;;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;;0.037;;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;;0.037;;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;3;0.075;ε_x;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;ε_x;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;γ_xy;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;γ_xy;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;γ_xz;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;γ_xz;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_x;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_x;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_y;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_y;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;141;0.000;κ_z;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;3;0.075;κ_z;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.00;0.00;-0.08;-29.0;-0.9;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
190;;;;0.00;0.00;-0.08;-29.0;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;
191;142;0.000;;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.688;;0.00;0.00;0.01;0.1;0.4;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;;0.00;0.00;0.00;0.1;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;143;1.650;ε_x;0.00;0.00;0.00;0.1;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;ε_x;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;γ_xy;0.00;0.00;0.00;0.1;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;γ_xy;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;γ_xz;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;γ_xz;0.00;0.00;0.00;0.1;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;κ_x;0.00;0.00;0.00;0.1;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_x;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;143;1.650;κ_y;0.00;0.00;0.00;0.1;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_y;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
191;;0.825;κ_z;0.00;0.00;0.01;0.1;0.4;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;142;0.000;κ_z;0.00;0.00;0.01;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.00;0.01;0.1;0.5;0.6;Beam | 3 - HEA 140 | L : 1.650 m
191;;;;0.00;0.00;0.00;0.1;0.3;0.3;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
192;143;0.000;;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.795;;0.00;0.00;-0.03;-1.9;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.825;;0.00;0.00;-0.03;-1.9;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;0.825;;0.00;0.00;-0.03;-1.9;-0.1;-0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;;0.00;0.01;-0.04;-1.8;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;145;1.650;ε_x;0.00;0.01;-0.04;-1.8;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;ε_x;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xy;0.00;0.01;-0.04;-1.8;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;γ_xy;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;γ_xz;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;γ_xz;0.00;0.01;-0.04;-1.8;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_x;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;1.031;κ_x;0.00;0.01;-0.03;-1.9;-0.3;-0.5;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_y;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_y;0.00;0.01;-0.04;-1.8;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
192;143;0.000;κ_z;0.00;0.00;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;145;1.650;κ_z;0.00;0.01;-0.04;-1.8;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;0.00;0.01;-0.03;-1.8;0.5;0.3;Beam | 3 - HEA 140 | L : 1.650 m
192;;;;0.00;0.00;-0.04;-1.9;-0.8;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;
193;145;0.000;;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;0.00;0.00;-0.06;-6.5;-0.9;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;0.075;;0.00;0.00;-0.06;-6.5;-0.9;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.150;ε_x;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;ε_x;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xy;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xy;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;γ_xz;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;γ_xz;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_x;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_x;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_y;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_y;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
193;145;0.000;κ_z;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;4;0.150;κ_z;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.00;0.00;-0.06;-6.5;-0.8;-1.2;Beam | 3 - HEA 140 | L : 0.150 m
193;;;;0.00;0.00;-0.06;-6.5;-1.0;-1.3;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;
194;156;0.000;;0.00;-0.01;0.04;4.9;-0.9;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;-0.01;0.04;4.8;-0.1;0.0;Beam | 3 - HEA 140 | L : 1.650 m
194;;0.825;;0.00;-0.01;0.04;4.8;-0.1;0.0;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;;0.00;0.00;0.03;4.7;0.6;0.8;Beam | 3 - HEA 140 | L : 1.650 m
Extremes;156;0.000;ε_x;0.00;-0.01;0.04;4.9;-0.9;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;ε_x;0.00;0.00;0.03;4.7;0.6;0.8;Beam | 3 - HEA 140 | L : 1.650 m
194;155;1.650;γ_xy;0.00;0.00;0.03;4.7;0.6;0.8;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xy;0.00;-0.01;0.04;4.9;-0.9;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
194;156;0.000;γ_xz;0.00;-0.01;0.04;4.9;-0.9;-1.2;Beam | 3 - HEA 140 | L : 1.650 m
