Member No.;Node;Location;;Displacements [mm];;;;Rotations [mrad];;;
2;2;0.000;u_z;0.1;0.0;0.0;0.0;-0.1;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_x;0.1;0.0;0.0;0.0;-0.1;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_x;3.0;0.0;0.0;3.0;-0.3;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_y;3.0;0.0;0.0;3.0;-0.3;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;;0.825;φ_y;1.5;0.0;0.0;1.5;-0.2;-2.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;139;1.650;φ_z;3.0;0.0;0.0;3.0;-0.3;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;2;0.000;φ_z;0.1;0.0;0.0;0.0;-0.1;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
Total;;;;3.0;0.0;0.0;3.0;-0.1;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.650 m
2;;;;0.1;0.0;0.0;0.0;-0.3;-2.0;0.0;Beam | 3 - HEA 140 | L : 1.650 m
;;;;;;;;;;;
3;3;0.000;;0.1;0.0;0.1;0.1;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;;1.6;-0.1;0.1;1.6;-0.2;-1.1;0.0;Beam | 3 - HEA 140 | L : 1.575 m
Extremes;3;0.000;u_x;0.1;0.0;0.1;0.1;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_x;1.6;-0.1;0.1;1.6;-0.2;-1.1;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_y;1.6;-0.1;0.1;1.6;-0.2;-1.1;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;u_y;0.1;0.0;0.1;0.1;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;u_z;1.6;-0.1;0.1;1.6;-0.2;-1.1;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.157;u_z;0.1;0.0;0.1;0.1;-0.2;0.0;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;142;1.575;φ_x;1.6;-0.1;0.1;1.6;-0.2;-1.1;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_x;0.1;0.0;0.1;0.1;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_y;0.1;0.0;0.1;0.1;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;1.181;φ_y;1.1;0.0;0.1;1.1;-0.2;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;0.945;φ_z;0.7;0.0;0.1;0.7;-0.2;-1.2;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;3;0.000;φ_z;0.1;0.0;0.1;0.1;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
Total;;;;1.6;0.0;0.1;1.6;-0.2;0.4;0.0;Beam | 3 - HEA 140 | L : 1.575 m
3;;;;0.1;-0.1;0.1;0.1;-0.2;-1.3;0.0;Beam | 3 - HEA 140 | L : 1.575 m
;;;;;;;;;;;
4;4;0.000;;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
Extremes;4;0.000;u_x;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;;0.135;u_x;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_y;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_y;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;u_z;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;u_z;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_x;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_x;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_y;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_y;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;4;0.000;φ_z;0.1;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;156;0.150;φ_z;0.2;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
Total;;;;0.2;0.0;0.1;0.1;-0.1;0.0;0.0;Beam | 3 - HEA 140 | L : 0.150 m
4;;;;0.1;0.0;0.1;0.1;-0.1;-0.3;0.0;Beam | 3 - HEA 140 | L : 0.150 m
;;;;;;;;;;;
5;5;0.000;;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Extremes;;0.066;u_x;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_x;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_y;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_y;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;u_z;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;u_z;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_x;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_x;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_y;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_y;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;153;0.075;φ_z;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;5;0.000;φ_z;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
Total;;;;0.1;0.0;0.1;0.1;-0.2;-0.2;0.0;Beam | 3 - HEA 140 | L : 0.075 m
5;;;;0.1;0.0;0.1;0.1;-0.2;-0.4;0.0;Beam | 3 - HEA 140 | L : 0.075 m
;;;;;;;;;;;
6;7;0.000;;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.2;0.0;0.1;0.2;0.0;1.3;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;;0.2;0.0;0.1;0.2;0.0;1.3;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
Extremes;7;0.000;u_x;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;u_x;0.2;0.0;0.1;0.2;0.0;1.3;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.000;u_y;1.1;0.0;0.2;1.1;0.0;-0.2;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_y;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;;2.500;u_z;1.1;0.0;0.2;1.1;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;u_z;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_x;0.2;0.0;0.1;0.2;0.0;1.3;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_y;0.2;0.0;0.1;0.2;0.0;1.3;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;7;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;-0.7;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;6;4.000;φ_z;0.2;0.0;0.1;0.2;0.0;1.3;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
Total;;;;1.1;0.0;0.2;1.1;0.0;1.3;0.2;Beam | 2 - HEA 160 | L : 4.000 m
6;;;;0.0;0.0;0.0;0.0;0.0;-0.7;-0.1;Beam | 2 - HEA 160 | L : 4.000 m
;;;;;;;;;;;
7;8;0.000;;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;8;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_x;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;u_y;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_y;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;u_z;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;2.500;u_z;0.2;-0.1;0.0;-0.2;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;3;4.500;φ_y;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;8;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;4.000;φ_z;0.2;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;0.2;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 4.500 m
7;;;;0.0;-0.1;0.0;-0.2;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
8;9;0.000;;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Extremes;9;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_x;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_y;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;u_y;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;u_z;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;2.500;u_z;0.3;-0.1;0.0;-0.3;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;4;5.000;φ_y;0.1;-0.1;0.0;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;4.500;φ_z;0.2;-0.1;0.0;-0.2;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;9;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
Total;;;;0.3;0.0;0.0;0.0;0.0;0.2;0.0;Beam | 2 - HEA 160 | L : 5.000 m
8;;;;0.0;-0.1;0.0;-0.3;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 5.000 m
;;;;;;;;;;;
9;10;0.000;;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.2;-0.1;-0.1;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;;0.2;-0.1;-0.1;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Extremes;10;0.000;u_x;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_x;0.2;-0.1;-0.1;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_y;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;u_y;0.2;-0.1;-0.1;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;u_z;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;2.500;u_z;0.2;-0.1;-0.1;-0.2;0.0;0.0;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_y;0.2;-0.1;-0.1;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;5;4.500;φ_z;0.2;-0.1;-0.1;-0.1;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;10;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
Total;;;;0.2;0.0;0.0;0.0;0.0;0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
9;;;;0.0;-0.1;-0.1;-0.2;0.0;-0.1;0.0;Beam | 2 - HEA 160 | L : 4.500 m
;;;;;;;;;;;
10;11;0.000;;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.0;-0.1;0.1;-3.0;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;;3.0;-0.1;0.1;-3.0;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
Extremes;11;0.000;u_x;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;u_x;3.0;-0.1;0.1;-3.0;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;2.000;u_y;3.3;-0.1;0.4;-3.3;0.0;0.9;0.0;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_y;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;u_z;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;3.000;u_z;3.8;-0.1;0.3;-3.8;0.0;-0.2;-0.2;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_x;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_x;3.0;-0.1;0.1;-3.0;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_y;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_y;3.0;-0.1;0.1;-3.0;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;11;0.000;φ_z;0.0;0.0;0.0;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;12;4.000;φ_z;3.0;-0.1;0.1;-3.0;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
Total;;;;3.8;0.0;0.4;0.0;0.0;1.8;0.3;Beam | 1 - IPE 500 | L : 4.000 m
10;;;;0.0;-0.1;0.0;-3.8;0.0;-1.7;-0.3;Beam | 1 - IPE 500 | L : 4.000 m
;;;;;;;;;;;
11;12;0.000;;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Extremes;12;0.000;u_x;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_x;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_y;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_y;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;u_z;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;u_z;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_x;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_x;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_y;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_y;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;111;1.650;φ_z;5.7;-3.1;0.1;4.8;-0.2;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;12;0.000;φ_z;3.0;-3.0;0.1;-0.2;-0.3;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
Total;;;;5.7;-3.0;0.1;4.8;-0.2;-1.7;0.0;Beam | 1 - IPE 500 | L : 1.650 m
11;;;;3.0;-3.1;0.1;-0.2;-0.3;-3.8;0.0;Beam | 1 - IPE 500 | L : 1.650 m
;;;;;;;;;;;
12;13;0.000;;20.3;-3.1;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Extremes;13;0.000;u_x;20.3;-3.1;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_x;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_y;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_y;20.3;-3.1;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;u_z;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;u_z;20.3;-3.1;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;φ_x;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;φ_x;20.3;-3.1;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;φ_y;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;13;0.000;φ_y;20.3;-3.1;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;;0.591;φ_z;22.7;-3.1;0.1;22.5;-0.2;-4.0;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;114;1.575;φ_z;26.4;-3.2;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
Total;;;;26.4;-3.1;0.1;26.2;-0.2;-3.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
12;;;;20.3;-3.2;0.1;20.0;-0.2;-4.3;0.0;Beam | 1 - IPE 500 | L : 1.575 m
;;;;;;;;;;;
13;14;0.000;;32.4;3.2;0.1;32.3;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;;32.4;3.2;0.1;32.3;-0.1;0.2;0.0;Beam | 1 - IPE 500 | L : 0.150 m
Extremes;14;0.000;u_x;32.4;3.2;0.1;32.3;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;u_x;32.4;3.2;0.1;32.3;-0.1;0.2;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;u_y;32.4;3.2;0.1;32.3;-0.1;0.2;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;u_y;32.4;3.2;0.1;32.3;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;;0.015;u_z;32.4;3.2;0.1;32.3;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;u_z;32.4;3.2;0.1;32.3;-0.1;0.2;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;φ_x;32.4;3.2;0.1;32.3;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;φ_x;32.4;3.2;0.1;32.3;-0.1;0.2;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;128;0.150;φ_y;32.4;3.2;0.1;32.3;-0.1;0.2;0.0;Beam | 1 - IPE 500 | L : 0.150 m
13;14;0.000;φ_y;32.4;3.2;0.1;32.3;-0.1;0.0;0.0;Beam | 1 - IPE 500 | L : 0.150 m
