Member No.;Node;;Displacements [mm];;;;Rotations [mrad];;;
107;67;;0.0;0.0;0.0;0.0;0.0;5.5;-7.6;
107;74;;0.0;0.0;0.0;0.0;0.0;-12.6;-10.8;
108;19;;0.1;-0.1;0.0;0.0;0.0;-2.6;-4.4;
108;26;;0.0;0.0;0.0;0.0;0.0;-0.9;-5.6;
119;63;;0.0;0.0;0.0;0.0;0.0;-9.1;-6.6;
119;52;;0.0;0.0;0.0;0.0;0.0;4.4;-5.1;
121;62;;0.0;0.0;0.0;0.0;0.0;4.4;-5.1;
121;76;;0.0;0.0;0.0;0.0;0.0;-9.1;-6.6;
124;84;;0.0;0.0;0.0;0.0;0.0;-13.7;-10.8;
124;57;;0.0;0.0;0.0;0.0;0.0;6.9;-7.5;
125;85;;0.0;0.0;0.0;0.0;0.0;-17.1;-11.9;
125;58;;0.0;0.0;0.0;0.0;0.0;10.2;-6.8;
126;86;;0.0;0.0;0.0;0.0;0.0;-15.8;-11.6;
126;59;;0.0;0.0;0.0;0.0;0.0;8.7;-6.8;
127;87;;0.0;0.0;0.0;0.0;0.0;-13.9;-11.0;
127;60;;0.0;0.0;0.0;0.0;0.0;6.7;-7.3;
128;69;;0.0;0.0;0.0;0.0;0.0;2.7;-8.6;
128;95;;0.0;0.0;0.0;0.0;0.0;-9.3;-9.8;
129;30;;0.0;0.0;0.0;0.0;0.0;-0.9;-5.6;
129;23;;0.1;-0.1;0.0;0.0;0.0;-2.6;-4.4;
130;71;;0.0;0.0;0.0;0.0;0.0;6.7;-7.5;
130;96;;0.0;0.0;0.0;0.0;0.0;-13.5;-10.8;
131;72;;0.0;0.0;0.0;0.0;0.0;9.9;-6.8;
131;97;;0.0;0.0;0.0;0.0;0.0;-16.8;-11.9;
132;73;;0.0;0.0;0.0;0.0;0.0;8.6;-6.8;
132;98;;0.0;0.0;0.0;0.0;0.0;-15.7;-11.6;
133;74;;0.0;0.0;0.0;0.0;0.0;6.5;-7.4;
133;99;;0.0;0.0;0.0;0.0;0.0;-13.8;-11.0;
134;89;;0.0;0.0;0.0;0.0;0.0;-10.2;-6.8;
134;63;;0.0;0.0;0.0;0.0;0.0;5.4;-4.9;
135;76;;0.0;0.0;0.0;0.0;0.0;5.4;-4.9;
135;100;;0.0;0.0;0.0;0.0;0.0;-10.2;-6.8;
148;111;;0.0;0.0;0.0;0.0;0.0;-10.0;-9.9;
148;83;;0.0;0.0;0.0;0.0;0.0;2.8;-8.4;
149;12;;0.3;-0.3;0.0;0.0;0.0;-2.6;-4.5;
149;19;;0.0;0.0;0.0;0.0;0.0;-1.0;-5.4;
150;112;;0.0;0.0;0.0;0.0;0.0;-13.9;-10.9;
150;84;;0.0;0.0;0.0;0.0;0.0;6.9;-7.3;
151;113;;0.0;0.0;0.0;0.0;0.0;-17.0;-11.8;
151;85;;0.0;0.0;0.0;0.0;0.0;10.0;-6.4;
152;114;;0.0;0.0;0.0;0.0;0.0;-15.5;-11.6;
152;86;;0.0;0.0;0.0;0.0;0.0;8.5;-6.7;
153;115;;0.0;0.0;0.0;0.0;0.0;-13.3;-11.0;
153;87;;0.0;0.0;0.0;0.0;0.0;6.3;-7.3;
154;95;;0.0;0.0;0.0;0.0;0.0;2.8;-8.4;
154;123;;0.0;0.0;0.0;0.0;0.0;-9.9;-9.9;
155;23;;0.0;0.0;0.0;0.0;0.0;-1.0;-5.4;
155;16;;0.3;-0.3;0.0;0.0;0.0;-2.6;-4.5;
156;96;;0.0;0.0;0.0;0.0;0.0;6.7;-7.3;
156;124;;0.0;0.0;0.0;0.0;0.0;-13.8;-10.9;
157;97;;0.0;0.0;0.0;0.0;0.0;9.7;-6.5;
157;125;;0.0;0.0;0.0;0.0;0.0;-16.8;-11.7;
158;98;;0.0;0.0;0.0;0.0;0.0;8.3;-6.7;
158;126;;0.0;0.0;0.0;0.0;0.0;-15.3;-11.5;
159;99;;0.0;0.0;0.0;0.0;0.0;6.2;-7.3;
159;127;;0.0;0.0;0.0;0.0;0.0;-13.2;-11.0;
160;117;;0.0;0.0;0.0;0.0;0.0;-9.3;-6.6;
160;89;;0.0;0.0;0.0;0.0;0.0;4.8;-4.9;
161;100;;0.0;0.0;0.0;0.0;0.0;4.8;-4.9;
161;128;;0.0;0.0;0.0;0.0;0.0;-9.3;-6.6;
174;139;;0.0;0.0;0.0;0.0;0.0;-1.7;-6.4;
174;111;;0.0;0.0;0.0;0.0;0.0;4.0;-8.4;
175;2;;0.5;-0.5;0.0;0.0;0.0;-1.7;-1.6;
175;12;;0.0;0.0;0.0;0.0;0.0;-0.9;-6.0;
176;140;;0.0;0.0;0.0;0.0;0.0;-6.9;-9.5;
176;112;;0.0;0.0;0.0;0.0;0.0;9.2;-7.0;
177;141;;0.0;0.0;0.0;0.0;0.0;-19.2;-11.9;
177;113;;0.0;0.0;0.0;0.0;0.0;13.9;-5.6;
178;142;;0.0;0.0;0.0;0.0;0.0;-16.0;-11.1;
178;114;;0.0;0.0;0.0;0.0;0.0;13.5;-5.9;
179;143;;0.0;0.0;0.0;0.0;0.0;-14.7;-11.5;
179;115;;0.0;0.0;0.0;0.0;0.0;12.0;-6.5;
180;123;;0.0;0.0;0.0;0.0;0.0;4.0;-8.4;
180;151;;0.0;0.0;0.0;0.0;0.0;-1.3;-6.4;
181;16;;0.0;0.0;0.0;0.0;0.0;-0.9;-6.0;
181;6;;0.4;-0.4;0.0;0.0;0.0;-1.6;-1.6;
182;124;;0.0;0.0;0.0;0.0;0.0;9.1;-7.1;
182;152;;0.0;0.0;0.0;0.0;0.0;-6.7;-9.5;
183;125;;0.0;0.0;0.0;0.0;0.0;13.7;-5.7;
183;153;;0.0;0.0;0.0;0.0;0.0;-19.0;-11.9;
184;126;;0.0;0.0;0.0;0.0;0.0;13.3;-6.0;
184;154;;0.0;0.0;0.0;0.0;0.0;-15.9;-11.1;
185;127;;0.0;0.0;0.0;0.0;0.0;11.9;-6.5;
185;155;;0.0;0.0;0.0;0.0;0.0;-14.8;-11.5;
186;145;;0.0;0.0;0.0;0.0;0.0;-14.4;-7.3;
186;117;;0.0;0.0;0.0;0.0;0.0;11.0;-4.2;
187;128;;0.0;0.0;0.0;0.0;0.0;11.0;-4.2;
187;156;;0.0;0.0;0.0;0.0;0.0;-14.4;-7.2;
200;49;;0.0;0.0;0.0;0.0;0.0;-8.7;-10.0;
200;116;;0.0;0.0;0.0;0.0;0.0;-18.7;-14.9;
201;33;;0.0;0.0;0.0;0.0;0.0;-2.5;-4.8;
201;40;;1.0;1.0;0.0;0.0;0.0;-3.0;-9.6;
202;50;;0.0;0.0;0.0;0.0;0.0;-11.8;-10.6;
202;118;;0.0;0.0;0.0;0.0;0.0;-14.1;-10.4;
203;51;;0.0;0.0;0.0;0.0;0.0;-13.5;-11.8;
203;119;;0.0;0.0;0.0;0.0;0.0;4.3;-7.8;
204;54;;0.0;0.0;0.0;0.0;0.0;-11.0;-10.9;
204;120;;0.0;0.0;0.0;0.0;0.0;-4.7;-10.2;
205;53;;0.0;0.0;0.0;0.0;0.0;-8.2;-10.2;
205;121;;0.0;0.0;0.0;0.0;0.0;-8.3;-8.9;
206;129;;0.0;0.0;0.0;0.0;0.0;-19.4;-15.0;
206;64;;0.0;0.0;0.0;0.0;0.0;-8.6;-10.0;
207;44;;0.8;0.8;0.0;0.0;0.0;-3.1;-9.6;
207;37;;0.0;0.0;0.0;0.0;0.0;-2.6;-4.9;
208;130;;0.0;0.0;0.0;0.0;0.0;-14.3;-10.4;
208;65;;0.0;0.0;0.0;0.0;0.0;-11.5;-10.6;
209;131;;0.0;0.0;0.0;0.0;0.0;4.1;-7.8;
209;66;;0.0;0.0;0.0;0.0;0.0;-13.2;-11.8;
210;132;;0.0;0.0;0.0;0.0;0.0;-4.8;-10.2;
210;68;;0.0;0.0;0.0;0.0;0.0;-10.8;-10.8;
211;133;;0.0;0.0;0.0;0.0;0.0;-8.1;-8.9;
211;67;;0.0;0.0;0.0;0.0;0.0;-8.1;-10.2;
212;52;;0.0;0.0;0.0;0.0;0.0;-4.2;-6.1;
212;122;;0.0;0.0;0.0;0.0;0.0;-1.5;-5.5;
213;134;;0.0;0.0;0.0;0.0;0.0;-1.4;-5.6;
213;62;;0.0;0.0;0.0;0.0;0.0;-4.2;-6.1;
Total;;;1.0;1.0;0.0;0.0;1.5;13.9;0.4;
max/min;;;0.0;-0.5;0.0;0.0;-1.6;-19.4;-15.0;
